,temp,hour_rain,total_rain,date,humidity,wind_direction,wind,wind_gust,pressure,solar,dewpoint,station
0,-0.9,0.0,0.0,2018-12-31 23:04:38,12.0,111.0,0.0,0.0,1030.4,0.0,-26.8,IDRSING3
1,-1.2,0.0,0.0,2018-12-31 23:09:42,12.0,111.0,0.0,0.0,1030.4,0.0,-27.0,IDRSING3
2,-1.5,0.0,0.0,2018-12-31 23:14:46,13.0,111.0,0.0,0.0,1030.4,0.0,-26.4,IDRSING3
3,-1.5,0.0,0.0,2018-12-31 23:19:50,13.0,111.0,0.0,0.0,1030.0,0.0,-26.4,IDRSING3
4,-1.5,0.0,0.0,2018-12-31 23:24:38,13.0,111.0,0.0,0.0,1030.4,0.0,-26.4,IDRSING3
5,-1.7,0.0,0.0,2018-12-31 23:29:42,14.0,111.0,0.0,0.0,1030.4,0.0,-25.7,IDRSING3
6,-1.7,0.0,0.0,2018-12-31 23:34:46,14.0,111.0,0.0,0.0,1030.4,0.0,-25.7,IDRSING3
7,-1.7,0.0,0.0,2018-12-31 23:39:50,14.0,111.0,0.0,0.0,1030.0,0.0,-25.7,IDRSING3
8,-1.6,0.0,0.0,2018-12-31 23:44:38,14.0,111.0,0.0,0.0,1030.4,0.0,-25.7,IDRSING3
9,-1.7,0.0,0.0,2018-12-31 23:49:42,14.0,111.0,0.0,0.0,1030.0,0.0,-25.7,IDRSING3
10,-1.8,0.0,0.0,2018-12-31 23:54:46,15.0,111.0,0.0,0.0,1030.0,0.0,-25.1,IDRSING3
11,-1.9,0.0,0.0,2018-12-31 23:59:50,15.0,111.0,0.0,0.0,1030.0,0.0,-25.1,IDRSING3
12,-2.0,0.0,0.0,2019-01-01 00:04:54,15.0,111.0,0.0,0.0,1030.4,0.0,-25.2,IDRSING3
13,-2.2,0.0,0.0,2019-01-01 00:09:42,16.0,111.0,0.0,0.0,1030.0,0.0,-24.7,IDRSING3
14,-2.3,0.0,0.0,2019-01-01 00:14:46,16.0,111.0,0.0,0.0,1030.0,0.0,-24.8,IDRSING3
15,-2.1,0.0,0.0,2019-01-01 00:19:50,16.0,111.0,0.0,0.0,1030.0,0.0,-24.6,IDRSING3
16,-2.2,0.0,0.0,2019-01-01 00:24:38,16.0,111.0,0.0,0.0,1030.0,0.0,-24.7,IDRSING3
17,-2.5,0.0,0.0,2019-01-01 00:29:42,16.0,111.0,0.0,0.0,1030.4,0.0,-24.9,IDRSING3
18,-2.6,0.0,0.0,2019-01-01 00:34:46,17.0,111.0,0.0,0.0,1030.4,0.0,-24.3,IDRSING3
19,-2.5,0.0,0.0,2019-01-01 00:39:50,17.0,111.0,0.0,0.0,1030.0,0.0,-24.2,IDRSING3
20,-2.5,0.0,0.0,2019-01-01 00:44:38,17.0,111.0,0.0,0.0,1030.4,0.0,-24.2,IDRSING3
21,-2.6,0.0,0.0,2019-01-01 00:49:42,18.0,111.0,0.0,0.0,1030.4,0.0,-23.7,IDRSING3
22,-2.5,0.0,0.0,2019-01-01 00:54:46,18.0,111.0,0.0,0.0,1030.4,0.0,-23.6,IDRSING3
23,-2.3,0.0,0.0,2019-01-01 00:59:50,18.0,111.0,0.0,0.0,1030.4,0.0,-23.4,IDRSING3
24,-2.3,0.0,0.0,2019-01-01 01:04:38,18.0,111.0,0.0,0.0,1030.4,0.0,-23.4,IDRSING3
25,-2.3,0.0,0.0,2019-01-01 01:09:42,18.0,111.0,0.0,0.0,1030.4,0.0,-23.4,IDRSING3
26,-2.4,0.0,0.0,2019-01-01 01:14:46,18.0,111.0,0.0,0.0,1030.4,0.0,-23.5,IDRSING3
27,-2.6,0.0,0.0,2019-01-01 01:19:50,19.0,111.0,0.0,0.0,1030.0,0.0,-23.1,IDRSING3
28,-2.4,0.0,0.0,2019-01-01 01:24:38,19.0,111.0,0.0,0.0,1030.4,0.0,-22.9,IDRSING3
29,-2.2,0.0,0.0,2019-01-01 01:29:42,19.0,111.0,1.1,1.8,1030.0,0.0,-22.7,IDRSING3
30,-2.2,0.0,0.0,2019-01-01 01:34:46,19.0,111.0,0.0,0.0,1029.7,0.0,-22.7,IDRSING3
31,-2.3,0.0,0.0,2019-01-01 01:39:50,19.0,111.0,0.0,0.0,1030.0,0.0,-22.8,IDRSING3
32,-2.2,0.0,0.0,2019-01-01 01:44:38,19.0,111.0,0.0,0.0,1030.0,0.0,-22.7,IDRSING3
33,-2.1,0.0,0.0,2019-01-01 01:49:42,19.0,111.0,0.0,0.0,1029.7,0.0,-22.7,IDRSING3
34,-2.1,0.0,0.0,2019-01-01 01:54:46,19.0,111.0,0.0,0.0,1029.7,0.0,-22.7,IDRSING3
35,-2.1,0.0,0.0,2019-01-01 01:59:50,19.0,111.0,0.6,1.8,1029.7,0.0,-22.7,IDRSING3
