,temp,hour_rain,total_rain,date,humidity,wind_direction,wind,wind_gust,pressure,solar,dewpoint,station
0,7.3,0.0,0.0,2019-02-28 23:04:48,85.0,261.0,4.0,5.5,1010.7,0.0,4.9,IDRSING3
1,7.2,0.0,0.0,2019-02-28 23:09:52,89.0,225.0,3.5,3.5,1011.1,0.0,5.5,IDRSING3
2,7.3,0.0,0.0,2019-02-28 23:14:40,88.0,249.0,5.5,5.5,1011.1,0.0,5.4,IDRSING3
3,6.0,0.0,0.0,2019-02-28 23:19:44,70.0,265.0,3.5,3.5,1011.1,0.0,0.9,IDRSING3
4,6.1,0.0,0.0,2019-02-28 23:24:48,86.0,240.0,2.1,3.5,1011.1,0.0,4.0,IDRSING3
5,7.1,0.0,0.0,2019-02-28 23:29:52,89.0,252.0,3.5,3.5,1011.1,0.0,5.4,IDRSING3
6,7.0,0.0,0.0,2019-02-28 23:34:40,85.0,277.0,4.0,5.5,1010.7,0.0,4.7,IDRSING3
7,6.4,0.0,0.0,2019-02-28 23:39:44,83.0,280.0,7.9,9.3,1011.1,0.0,3.7,IDRSING3
8,6.5,0.0,0.0,2019-02-28 23:44:48,78.0,244.0,5.8,7.2,1011.1,0.0,2.9,IDRSING3
9,6.3,0.0,0.0,2019-02-28 23:49:52,80.0,266.0,9.3,11.1,1011.1,0.0,3.1,IDRSING3
10,6.5,0.0,0.0,2019-02-28 23:54:40,79.0,282.0,8.7,9.3,1011.1,0.0,3.1,IDRSING3
11,6.6,0.0,0.0,2019-02-28 23:59:44,80.0,261.0,7.9,9.3,1011.1,0.0,3.4,IDRSING3
12,6.8,0.0,0.0,2019-03-01 00:04:48,82.0,272.0,8.2,9.3,1011.1,0.0,3.9,IDRSING3
13,6.9,0.0,0.0,2019-03-01 00:09:52,80.0,216.0,9.3,11.1,1011.4,0.0,3.7,IDRSING3
14,7.0,0.0,0.0,2019-03-01 00:14:40,81.0,262.0,6.4,7.2,1011.1,0.0,4.0,IDRSING3
15,7.0,0.0,0.0,2019-03-01 00:19:44,78.0,252.0,6.4,7.2,1011.1,0.0,3.4,IDRSING3
16,7.0,0.0,0.0,2019-03-01 00:24:48,81.0,260.0,7.6,9.3,1011.1,0.0,4.0,IDRSING3
17,7.8,0.0,0.0,2019-03-01 00:29:52,88.0,272.0,6.4,7.2,1011.1,0.0,5.9,IDRSING3
18,8.4,0.0,0.0,2019-03-01 00:34:40,91.0,235.0,7.2,9.3,1011.1,0.0,7.1,IDRSING3
19,8.7,0.0,0.0,2019-03-01 00:39:44,92.0,239.0,8.2,11.1,1010.7,0.0,7.5,IDRSING3
20,8.6,0.0,0.0,2019-03-01 00:44:48,90.0,252.0,6.4,7.2,1011.1,0.0,7.0,IDRSING3
21,8.5,0.0,0.0,2019-03-01 00:49:52,91.0,263.0,6.1,7.2,1011.1,0.0,7.2,IDRSING3
22,8.7,0.0,0.0,2019-03-01 00:54:40,90.0,272.0,5.8,7.2,1011.1,0.0,7.1,IDRSING3
23,8.6,0.0,0.0,2019-03-01 00:59:44,91.0,341.0,6.1,7.2,1011.1,0.0,7.3,IDRSING3
24,8.7,0.0,0.0,2019-03-01 01:04:48,92.0,300.0,6.1,9.3,1010.7,0.0,7.5,IDRSING3
25,9.0,0.0,0.0,2019-03-01 01:09:52,91.0,317.0,3.5,5.5,1010.7,0.0,7.7,IDRSING3
26,9.2,0.0,0.0,2019-03-01 01:14:40,92.0,305.0,6.1,7.2,1010.7,0.0,8.0,IDRSING3
27,9.4,0.0,0.0,2019-03-01 01:19:44,91.0,234.0,5.0,5.5,1010.7,0.0,8.1,IDRSING3
28,9.6,0.0,0.0,2019-03-01 01:24:48,92.0,293.0,9.7,11.1,1010.7,0.0,8.4,IDRSING3
29,9.6,0.0,0.0,2019-03-01 01:29:52,92.0,276.0,6.1,7.2,1010.7,0.0,8.4,IDRSING3
30,9.5,0.0,0.0,2019-03-01 01:34:40,90.0,23.0,2.9,5.5,1011.1,0.0,7.9,IDRSING3
31,8.4,0.0,0.0,2019-03-01 01:39:44,87.0,325.0,2.6,3.5,1010.7,0.0,6.4,IDRSING3
32,8.6,0.0,0.0,2019-03-01 01:44:48,91.0,296.0,6.1,7.2,1010.7,0.0,7.3,IDRSING3
33,9.1,0.0,0.0,2019-03-01 01:49:52,91.0,288.0,5.5,5.5,1011.1,0.0,7.8,IDRSING3
34,9.1,0.0,0.0,2019-03-01 01:54:40,89.0,287.0,4.3,5.5,1010.7,0.0,7.3,IDRSING3
35,9.0,0.0,0.0,2019-03-01 01:59:44,88.0,250.0,3.5,3.5,1010.7,0.0,7.1,IDRSING3
36,8.9,0.0,0.0,2019-03-01 02:04:48,88.0,256.0,3.5,3.5,1010.7,0.0,7.0,IDRSING3
37,8.9,0.0,0.0,2019-03-01 02:09:52,86.0,350.0,4.0,5.5,1010.7,0.0,6.7,IDRSING3
38,8.2,0.0,0.0,2019-03-01 02:14:40,84.0,270.0,2.1,3.5,1010.7,0.0,5.6,IDRSING3
39,8.2,0.0,0.0,2019-03-01 02:19:44,85.0,269.0,2.9,3.5,1010.7,0.0,5.8,IDRSING3
40,8.5,0.0,0.0,2019-03-01 02:24:48,86.0,232.0,4.0,5.5,1010.4,0.0,6.3,IDRSING3
41,8.7,0.0,0.0,2019-03-01 02:29:52,85.0,245.0,5.5,5.5,1010.7,0.0,6.3,IDRSING3
42,8.6,0.0,0.0,2019-03-01 02:34:40,82.0,257.0,4.7,5.5,1010.7,0.0,5.7,IDRSING3
43,8.5,0.0,0.0,2019-03-01 02:39:44,77.0,239.0,4.0,5.5,1010.7,0.0,4.7,IDRSING3
44,8.8,0.0,0.0,2019-03-01 02:44:48,78.0,247.0,5.5,5.5,1010.7,0.0,5.2,IDRSING3
45,9.0,0.0,0.0,2019-03-01 02:49:52,81.0,275.0,7.2,7.2,1010.7,0.0,5.9,IDRSING3
46,9.0,0.0,0.0,2019-03-01 02:54:40,76.0,228.0,6.4,7.2,1010.7,0.0,5.0,IDRSING3
47,9.2,0.0,0.0,2019-03-01 02:59:44,79.0,220.0,4.3,5.5,1010.7,0.0,5.7,IDRSING3
48,9.2,0.0,0.0,2019-03-01 03:04:48,69.0,246.0,5.5,5.5,1010.4,0.0,3.8,IDRSING3
49,8.5,0.0,0.0,2019-03-01 03:09:52,60.0,280.0,5.0,5.5,1010.7,0.0,1.2,IDRSING3
50,8.8,0.0,0.0,2019-03-01 03:14:40,68.0,259.0,4.0,5.5,1010.4,0.0,3.2,IDRSING3
51,9.0,0.0,0.0,2019-03-01 03:19:44,70.0,254.0,2.6,3.5,1010.7,0.0,3.8,IDRSING3
52,9.0,0.0,0.0,2019-03-01 03:24:48,69.0,251.0,2.1,3.5,1010.4,0.0,3.6,IDRSING3
53,8.9,0.0,0.0,2019-03-01 03:29:52,69.0,257.0,2.6,3.5,1010.7,0.0,3.5,IDRSING3
54,9.0,0.0,0.0,2019-03-01 03:34:40,69.0,292.0,5.8,7.2,1010.4,0.0,3.6,IDRSING3
55,9.4,0.0,0.0,2019-03-01 03:39:44,72.0,256.0,7.2,9.3,1010.4,0.0,4.6,IDRSING3
56,9.5,0.0,0.0,2019-03-01 03:44:48,68.0,322.0,6.1,7.2,1010.4,0.0,3.9,IDRSING3
57,9.6,0.0,0.0,2019-03-01 03:49:52,71.0,325.0,6.1,7.2,1010.4,0.0,4.6,IDRSING3
58,9.6,0.0,0.0,2019-03-01 03:54:40,68.0,296.0,6.4,7.2,1010.7,0.0,4.0,IDRSING3
59,9.6,0.0,0.0,2019-03-01 03:59:44,67.0,300.0,7.9,11.1,1010.4,0.0,3.7,IDRSING3
60,9.6,0.0,0.0,2019-03-01 04:04:48,67.0,286.0,5.5,7.2,1010.4,0.0,3.7,IDRSING3
61,9.6,0.0,0.0,2019-03-01 04:09:52,65.0,266.0,7.2,9.3,1010.4,0.0,3.4,IDRSING3
62,9.6,0.0,0.0,2019-03-01 04:14:40,62.0,276.0,5.8,7.2,1010.4,0.0,2.7,IDRSING3
63,9.5,0.0,0.0,2019-03-01 04:19:44,57.0,221.0,5.0,5.5,1010.4,0.0,1.4,IDRSING3
64,9.4,0.0,0.0,2019-03-01 04:24:48,55.0,271.0,4.3,5.5,1010.4,0.0,0.8,IDRSING3
65,9.2,0.0,0.0,2019-03-01 04:29:52,43.0,243.0,3.5,3.5,1010.4,0.0,-2.7,IDRSING3
66,9.2,0.0,0.0,2019-03-01 04:34:40,45.0,247.0,5.5,7.2,1010.7,0.0,-2.1,IDRSING3
67,9.1,0.0,0.0,2019-03-01 04:39:44,34.0,248.0,3.5,3.5,1010.4,0.0,-5.9,IDRSING3
68,9.1,0.0,0.0,2019-03-01 04:44:48,46.0,261.0,8.2,11.1,1010.4,0.0,-1.9,IDRSING3
69,9.6,0.0,0.0,2019-03-01 04:49:52,46.0,258.0,7.6,9.3,1010.4,0.0,-1.4,IDRSING3
70,9.7,0.0,0.0,2019-03-01 04:54:40,50.0,264.0,9.3,11.1,1010.7,0.0,-0.2,IDRSING3
71,9.8,0.0,0.0,2019-03-01 04:59:44,52.0,269.0,11.9,14.8,1010.4,0.0,0.4,IDRSING3
72,9.9,0.0,0.0,2019-03-01 05:04:48,54.0,271.0,9.0,11.1,1010.4,0.0,1.0,IDRSING3
73,10.1,0.0,0.0,2019-03-01 05:09:52,56.0,277.0,9.7,11.1,1010.7,0.0,1.7,IDRSING3
74,10.0,0.0,0.0,2019-03-01 05:14:40,55.0,284.0,9.0,11.1,1010.7,0.0,1.4,IDRSING3
75,10.0,0.0,0.0,2019-03-01 05:19:44,61.0,311.0,13.0,16.6,1011.1,0.0,2.8,IDRSING3
76,10.1,0.0,0.0,2019-03-01 05:24:48,63.0,232.0,9.3,11.1,1010.7,0.0,3.4,IDRSING3
77,10.0,0.0,0.0,2019-03-01 05:29:52,43.0,289.0,7.2,9.3,1010.7,0.0,-2.0,IDRSING3
78,9.5,0.0,0.0,2019-03-01 05:34:40,26.0,237.0,6.4,7.2,1011.1,0.0,-9.0,IDRSING3
79,9.3,0.0,0.0,2019-03-01 05:39:44,20.0,208.0,5.8,7.2,1010.7,0.0,-12.5,IDRSING3
80,9.2,0.0,0.0,2019-03-01 05:44:48,22.0,242.0,6.1,7.2,1011.1,0.0,-11.4,IDRSING3
81,9.4,0.0,0.0,2019-03-01 05:49:52,37.0,199.0,7.9,9.3,1010.7,0.0,-4.6,IDRSING3
82,9.6,0.0,0.0,2019-03-01 05:54:40,58.0,262.0,12.2,14.8,1010.7,1.22,1.7,IDRSING3
83,9.8,0.0,0.0,2019-03-01 05:59:44,59.0,307.0,11.1,13.0,1010.7,3.79,2.2,IDRSING3
84,9.8,0.0,0.0,2019-03-01 06:04:48,64.0,272.0,11.1,13.0,1011.1,9.05,3.3,IDRSING3
85,9.8,0.0,0.0,2019-03-01 06:09:52,71.0,292.0,15.8,16.6,1010.7,17.25,4.8,IDRSING3
86,10.0,0.0,0.0,2019-03-01 06:14:40,73.0,293.0,14.8,16.6,1010.7,20.8,5.4,IDRSING3
87,9.9,0.0,0.0,2019-03-01 06:19:44,74.0,287.0,13.7,16.6,1010.7,27.65,5.5,IDRSING3
88,9.8,0.0,0.0,2019-03-01 06:24:48,70.0,285.0,13.0,16.6,1010.7,28.99,4.6,IDRSING3
89,9.8,0.0,0.0,2019-03-01 06:29:52,68.0,262.0,14.0,20.1,1011.1,29.85,4.2,IDRSING3
90,9.8,0.0,0.0,2019-03-01 06:34:40,68.0,286.0,12.6,14.8,1011.1,36.33,4.2,IDRSING3
91,9.8,0.0,0.0,2019-03-01 06:39:44,71.0,277.0,9.3,11.1,1010.7,48.07,4.8,IDRSING3
92,9.8,0.0,0.0,2019-03-01 06:44:48,73.0,303.0,12.2,14.8,1011.1,62.88,5.2,IDRSING3
93,9.8,0.0,0.0,2019-03-01 06:49:52,71.0,280.0,9.3,11.1,1010.7,66.31,4.8,IDRSING3
94,9.9,0.0,0.0,2019-03-01 06:54:40,75.0,292.0,9.7,11.1,1010.7,71.56,5.7,IDRSING3
95,9.9,0.0,0.0,2019-03-01 06:59:44,77.0,289.0,10.5,13.0,1011.1,64.1,6.0,IDRSING3
96,10.0,0.0,0.0,2019-03-01 07:04:48,77.0,267.0,7.2,9.3,1011.1,77.56,6.1,IDRSING3
97,9.9,0.0,0.0,2019-03-01 07:09:52,80.0,271.0,9.0,11.1,1010.7,87.96,6.6,IDRSING3
98,10.0,0.0,0.0,2019-03-01 07:14:40,80.0,306.0,9.7,13.0,1011.1,96.27,6.7,IDRSING3
99,10.0,0.0,0.0,2019-03-01 07:19:44,83.0,283.0,17.2,20.1,1011.1,79.76,7.2,IDRSING3
100,10.0,0.0,0.0,2019-03-01 07:24:48,83.0,266.0,12.6,14.8,1010.7,81.48,7.2,IDRSING3
101,10.0,0.0,0.0,2019-03-01 07:29:52,79.0,282.0,8.7,9.3,1010.7,109.24,6.5,IDRSING3
102,10.3,0.0,0.0,2019-03-01 07:34:40,87.0,297.0,13.7,14.8,1011.1,190.84,8.2,IDRSING3
103,10.9,0.0,0.0,2019-03-01 07:39:44,86.0,272.0,12.6,14.8,1010.7,171.27,8.7,IDRSING3
104,11.1,0.0,0.0,2019-03-01 07:44:48,89.0,284.0,17.2,18.3,1010.7,213.84,9.3,IDRSING3
