,temp,hour_rain,total_rain,date,humidity,wind_direction,wind,wind_gust,pressure,solar,dewpoint,station
0,19.3,0.0,0.0,2019-07-31 22:04:44,34.0,266.0,6.9,9.3,1007.7,0.0,3.1,IDRSING3
1,19.2,0.0,0.0,2019-07-31 22:09:48,34.0,240.0,2.9,3.5,1008.0,0.0,3.0,IDRSING3
2,19.1,0.0,0.0,2019-07-31 22:14:52,34.0,241.0,4.7,5.5,1008.4,0.0,2.9,IDRSING3
3,19.0,0.0,0.0,2019-07-31 22:19:40,34.0,227.0,9.7,13.0,1008.0,0.0,2.8,IDRSING3
4,18.9,0.0,0.0,2019-07-31 22:24:44,34.0,280.0,6.1,7.2,1008.0,0.0,2.7,IDRSING3
5,18.7,0.0,0.0,2019-07-31 22:29:48,34.0,207.0,6.4,9.3,1008.0,0.0,2.5,IDRSING3
6,18.7,0.0,0.0,2019-07-31 22:34:52,34.0,209.0,9.0,11.1,1008.0,0.0,2.5,IDRSING3
7,18.6,0.0,0.0,2019-07-31 22:39:40,34.0,281.0,7.2,11.1,1008.0,0.0,2.5,IDRSING3
8,18.6,0.0,0.0,2019-07-31 22:44:44,34.0,289.0,6.4,9.3,1008.0,0.0,2.5,IDRSING3
9,18.6,0.0,0.0,2019-07-31 22:49:48,34.0,201.0,4.0,5.5,1008.0,0.0,2.5,IDRSING3
10,18.6,0.0,0.0,2019-07-31 22:54:52,34.0,216.0,2.9,3.5,1008.0,0.0,2.5,IDRSING3
11,18.6,0.0,0.0,2019-07-31 22:59:40,34.0,250.0,3.5,3.5,1008.4,0.0,2.5,IDRSING3
12,18.6,0.0,0.0,2019-07-31 23:04:44,34.0,220.0,1.4,1.8,1008.4,0.0,2.5,IDRSING3
13,18.7,0.0,0.0,2019-07-31 23:09:48,33.0,197.0,4.7,5.5,1008.0,0.0,2.1,IDRSING3
14,18.8,0.0,0.0,2019-07-31 23:14:52,33.0,265.0,4.7,5.5,1008.0,0.0,2.2,IDRSING3
15,18.8,0.0,0.0,2019-07-31 23:19:40,33.0,229.0,4.3,5.5,1008.0,0.0,2.2,IDRSING3
16,18.9,0.0,0.0,2019-07-31 23:24:44,33.0,238.0,4.7,5.5,1008.0,0.0,2.3,IDRSING3
17,19.0,0.0,0.0,2019-07-31 23:29:48,33.0,223.0,7.2,7.2,1008.4,0.0,2.4,IDRSING3
18,18.8,11.9,2.0,2019-07-31 23:34:52,35.0,300.0,7.2,9.3,1008.4,0.0,3.0,IDRSING3
19,18.3,27.7,4.6,2019-07-31 23:39:40,36.0,301.0,5.5,7.2,1008.4,0.0,3.0,IDRSING3
20,18.2,22.9,5.3,2019-07-31 23:44:44,37.0,226.0,3.5,3.5,1008.4,0.0,3.3,IDRSING3
21,18.2,6.1,5.3,2019-07-31 23:49:48,38.0,232.0,1.8,1.8,1008.4,0.0,3.7,IDRSING3
