,MinT,MaxT,MeanT,TotR,TotS
2024-02-22,2.89,11.61,8.342160278745645,0.0,1.3605583333333333
2024-02-23,4.11,10.56,8.21308362369338,7.11,0.645
2024-02-24,3.5,11.22,6.527334494773519,1.27,2.2252
2024-02-25,0.44,13.17,7.958780487804878,0.0,1.82065
2024-02-26,5.11,14.61,10.158188153310105,0.0,2.324925
2024-02-27,3.72,14.83,11.37787456445993,0.0,1.7897583333333333
2024-02-28,6.22,11.17,8.817247386759583,0.0,1.2624416666666667
2024-02-29,4.28,17.33,10.760017421602788,0.0,2.2671083333333333
2024-03-01,6.39,12.78,10.504076655052264,1.02,0.7708916666666666
2024-03-02,1.22,12.56,7.382317073170731,0.25,1.3167916666666666
2024-03-03,7.67,18.56,11.917909407665505,0.0,3.157625
2024-03-04,4.39,19.28,10.969686411149826,0.0,2.9065666666666665
2024-03-05,2.61,11.06,7.260470383275261,0.0,1.617525
2024-03-06,2.78,10.67,6.389317073170731,0.0,2.8328941666666667
2024-03-07,3.0,7.28,5.0251393728222995,0.0,1.6755416666666667
2024-03-08,2.0,6.72,4.374790940766551,1.02,0.7207916666666667
2024-03-09,3.94,10.44,7.121202090592335,0.0,1.8810666666666667
2024-03-10,7.89,16.28,11.341898954703833,0.0,2.156066666666667
2024-03-11,8.83,13.94,11.040871080139373,24.13,1.389925
2024-03-12,7.61,9.22,8.036602787456445,22.1,0.46753333333333336
2024-03-13,7.22,13.56,9.562909407665504,0.0,2.41125
2024-03-14,5.39,15.67,9.467595818815331,0.0,3.222766666666667
2024-03-15,2.28,15.94,9.963902439024391,0.0,2.9353083333333334
2024-03-16,6.78,17.22,11.650871080139373,0.0,2.586333333333333
2024-03-17,1.0,12.0,7.683101045296167,0.0,3.437975
2024-03-18,-0.44,10.5,4.204048780487804,0.0,3.6387916666666666
2024-03-19,-2.22,9.22,3.057020905923345,0.0,3.8831166666666665
2024-03-20,-4.89,14.78,4.411480836236934,0.0,3.670725
2024-03-21,-1.11,17.89,8.693954703832752,0.0,3.1985166666666665
2024-03-22,9.22,17.17,12.585400696864111,0.0,2.6913666666666667
2024-03-23,6.33,21.78,11.183937282229966,6.6,2.8091
2024-03-24,2.89,10.83,6.281306620209059,0.0,3.6354333333333333
2024-03-25,-0.44,12.0,6.404163763066202,0.0,3.3888
2024-03-26,-1.78,17.28,9.43268292682927,0.0,3.8899916666666665
2024-03-27,7.94,16.56,12.915470383275261,0.0,3.6073333333333335
2024-03-28,6.78,19.5,12.09644599303136,0.25,3.921275
2024-03-29,0.5,20.83,12.068449477351916,0.0,3.988941666666667
2024-03-30,6.5,22.33,15.895801393728224,0.0,1.83265
2024-03-31,15.39,22.22,18.397181818181817,0.0,2.8444833333333333
2024-04-01,8.67,25.78,17.252787456445994,6.1,3.049933333333333
2024-04-02,5.17,15.78,10.611080139372822,8.38,4.102633333333333
2024-04-03,3.89,18.28,11.502351916376307,0.0,3.774408333333333
2024-04-04,9.0,19.78,13.676951219512196,2.03,4.013891666666667
2024-04-05,7.28,22.94,14.875261324041812,0.0,4.160875
2024-04-06,11.44,28.56,17.888101045296168,0.0,4.237125
2024-04-07,7.39,28.0,17.863066202090593,0.0,5.2344333333333335
2024-04-08,13.89,27.44,20.382108013937284,0.0,4.199433333333333
2024-04-09,13.78,25.89,19.724059233449477,0.0,4.22125
2024-04-10,7.72,15.72,11.232770034843206,0.0,1.172275
2024-04-11,8.61,20.28,13.759233449477351,0.0,4.63025
2024-04-12,4.78,23.5,13.692282229965157,0.0,5.196375
2024-04-13,5.78,25.44,15.303222996515679,0.0,5.337341666666667
2024-04-14,7.28,25.39,16.691672473867595,0.0,4.027408333333334
2024-04-15,9.39,19.61,13.711898954703832,3.81,1.6680166666666667
2024-04-16,5.39,12.5,8.75911149825784,8.89,1.1921666666666666
2024-04-17,4.39,12.56,7.905139372822299,0.0,4.401316666666666
2024-04-18,0.56,13.44,6.671303135888501,0.0,4.710264166666667
2024-04-19,-2.44,11.5,5.4437456445993035,4.83,3.686
2024-04-20,4.61,9.78,6.604581881533101,4.83,2.6018
2024-04-21,1.28,8.5,4.885644599303136,0.0,3.7479583333333335
2024-04-22,0.22,12.83,5.983153310104529,0.0,4.4514
2024-04-23,0.22,10.72,5.910470383275261,0.25,1.951525
2024-04-24,1.83,9.11,6.437090592334495,5.08,1.6332916666666666
2024-04-25,-0.78,15.5,6.407595818815331,0.0,5.76005
2024-04-26,-1.72,18.22,8.78315331010453,0.0,6.462946666666666
2024-04-27,0.28,21.89,12.922160278745645,0.0,6.1212275
2024-04-28,10.28,24.33,17.311313588850176,0.0,5.6397691666666665
2024-04-29,6.22,27.89,18.479857142857146,0.0,5.806658333333333
2024-04-30,9.0,26.44,19.655163763066202,0.0,6.07114
2024-05-01,12.22,24.06,18.405059316120028,0.0,6.1336975
2024-05-02,14.28,22.94,17.738804195804196,0.0,5.6668375
2024-05-03,10.11,18.78,13.974547038327525,5.84,3.0231833333333333
2024-05-04,8.78,26.61,16.26849825783972,0.0,5.9595525
2024-05-05,7.5,27.39,17.569951219512195,0.0,6.161129166666667
2024-05-06,8.06,28.06,18.153045296167246,0.0,5.698900833333333
2024-05-07,12.39,16.39,14.30493031358885,5.84,1.4572
2024-05-08,10.72,18.39,13.128801393728224,5.84,2.4271241666666667
2024-05-09,7.39,22.61,14.4388606271777,0.0,6.378824166666667
2024-05-10,5.22,23.11,14.553062717770034,0.0,5.837186666666667
2024-05-11,5.78,25.22,15.601919860627179,0.0,5.890815
2024-05-12,8.06,24.5,17.250491289198607,0.0,6.517780833333333
2024-05-13,4.5,24.56,15.340625874125873,0.0,6.402525
2024-05-14,5.06,26.5,16.229627177700348,0.0,6.6223825
2024-05-15,4.78,25.78,16.68587456445993,0.0,6.39141
2024-05-16,11.22,21.44,,1.27,3.983955
2024-05-17,9.17,17.72,13.41670731707317,6.6,1.1177166666666667
2024-05-18,6.56,25.0,15.669195121951219,0.0,6.895874166666666
2024-05-19,10.67,28.61,18.067247386759583,0.0,5.607325
2024-05-20,12.72,28.89,19.659912891986064,4.32,6.995833333333334
2024-05-21,14.17,23.94,18.84752613240418,9.14,4.088275
2024-05-22,13.61,22.06,17.09857142857143,0.25,4.723441666666667
2024-05-23,11.78,27.33,18.92820557491289,0.0,5.5483416666666665
2024-05-24,12.06,24.67,16.04705574912892,8.89,3.2442083333333334
2024-05-25,9.56,23.44,15.629616724738677,4.57,2.284691666666667
2024-05-26,12.72,28.5,19.253885017421602,1.52,4.741391666666667
2024-05-27,10.78,28.78,19.547578397212543,0.25,4.81235
2024-05-28,10.11,24.22,17.600801393728222,0.0,5.453233333333333
2024-05-29,11.22,26.06,17.70973867595819,0.0,5.663791666666667
2024-05-30,8.33,29.0,17.7005574912892,0.0,4.383791666666666
2024-05-31,13.06,22.44,17.04950174216028,6.1,2.3565275
2024-06-01,12.39,23.5,16.454895470383274,0.25,5.189941666666667
2024-06-02,10.44,23.5,17.082996515679444,0.0,5.178108333333333
2024-06-03,12.28,27.67,17.35862369337979,17.53,3.974825
2024-06-04,10.61,21.39,16.206411149825783,0.51,2.571725
2024-06-05,8.22,30.17,18.90890243902439,0.0,4.3314916666666665
2024-06-06,15.22,30.17,21.32268292682927,0.51,3.4840416666666667
2024-06-07,15.0,28.72,21.169250871080138,0.0,4.609791666666666
2024-06-08,11.72,31.78,22.35691637630662,0.0,3.5799
2024-06-09,16.0,29.83,21.60849825783972,1.27,4.666363333333333
2024-06-10,15.17,22.56,17.9888362369338,6.1,2.0615025
2024-06-11,14.06,22.56,17.42504181184669,0.0,3.4759433333333334
2024-06-12,12.0,20.06,15.203344947735191,0.0,3.3869183333333335
2024-06-13,9.89,25.11,15.753557491289198,0.0,4.580198333333334
2024-06-14,5.89,25.17,16.07594773519164,0.0,5.0257625
2024-06-15,7.28,30.22,19.589787456445993,17.53,6.861011666666666
2024-06-16,13.33,28.44,19.88982926829268,22.35,6.514941666666667
2024-06-17,10.72,32.22,21.138191637630662,0.0,6.8825183333333335
2024-06-18,16.22,34.67,24.803912891986062,0.0,6.892904166666667
2024-06-19,16.0,36.22,26.6038606271777,0.0,6.726016666666666
2024-06-20,17.28,29.89,22.26110104529617,0.0,5.792541666666667
2024-06-21,15.72,34.78,25.508799019607846,0.0,6.011110833333333
2024-06-22,16.28,27.17,21.792679442508714,8.13,5.810599166666667
2024-06-23,15.06,29.61,22.082717770034844,0.0,6.839496666666666
2024-06-24,14.72,27.94,21.199536585365856,0.0,7.3262425
2024-06-25,11.67,33.33,22.80883275261324,0.0,6.539808333333333
2024-06-26,16.22,33.89,22.06882229965157,6.86,5.298190833333333
2024-06-27,16.56,33.39,22.630264808362366,0.51,5.715511666666667
2024-06-28,16.89,31.28,23.737,0.0,5.270246666666667
2024-06-29,16.0,37.33,27.083958188153307,0.0,6.5066041666666665
2024-06-30,19.61,36.72,27.531108013937285,37.85,5.079373333333334
2024-07-01,18.89,25.33,21.738066202090593,0.51,4.307228333333334
2024-07-02,14.44,24.06,19.734895470383275,0.0,7.144193333333333
2024-07-03,11.61,25.61,17.617449477351915,0.0,3.3165608333333334
2024-07-04,11.11,24.89,18.25933449477352,0.0,6.16427
2024-07-05,14.89,31.11,21.993759581881534,0.0,7.125395833333333
2024-07-06,14.28,32.61,24.347101045296167,0.0,5.3027625
2024-07-07,17.61,30.22,22.422365853658537,0.51,4.2028925
2024-07-08,18.72,31.56,23.639317073170734,0.0,4.604809166666667
2024-07-09,17.72,36.33,26.38111883252258,0.0,5.531193333333333
2024-07-10,18.0,36.44,28.294379790940766,0.0,5.102968333333333
2024-07-11,19.67,35.11,26.286839721254353,0.0,5.754425
2024-07-12,18.22,36.56,24.735156794425087,2.79,4.208470833333333
2024-07-13,17.06,31.83,23.514731707317072,0.0,5.753725
2024-07-14,18.83,33.11,25.34801393728223,0.0,6.230433333333333
2024-07-15,19.78,37.44,27.571038327526132,0.0,5.8578975
2024-07-16,18.39,33.44,26.36892334494773,0.0,6.08855
2024-07-17,19.67,30.22,25.061376306620208,0.0,6.1226416666666665
2024-07-18,17.72,33.72,24.551491289198605,0.0,5.962674166666667
2024-07-19,18.0,33.28,25.32477003484321,0.0,5.942275
2024-07-20,17.11,27.28,22.667909407665505,0.0,2.22995
2024-07-21,,,,,
2024-07-22,,,,,
2024-07-23,,,,,
2024-07-24,,,,,
2024-07-25,,,,,
2024-07-26,,,,,
2024-07-27,,,,,
2024-07-28,,,,,
2024-07-29,,,,,
2024-07-30,,,,,
2024-07-31,,,,,
2024-08-01,,,,,
2024-08-02,,,,,
2024-08-03,,,,,
2024-08-04,,,,,
2024-08-05,,,,,
2024-08-06,,,,,
2024-08-07,,,,,
2024-08-08,,,,,
2024-08-09,,,,,
2024-08-10,,,,,
2024-08-11,,,,,
2024-08-12,,,,,
2024-08-13,,,,,
2024-08-14,,,,,
2024-08-15,,,,,
2024-08-16,,,,,
2024-08-17,,,,,
2024-08-18,,,,,
2024-08-19,,,,,
2024-08-20,,,,,
2024-08-21,,,,,
2024-08-22,,,,,
2024-08-23,,,,,
2024-08-24,,,,,
2024-08-25,,,,,
2024-08-26,,,,,
2024-08-27,,,,,
2024-08-28,,,,,
2024-08-29,,,,,
2024-08-30,,,,,
2024-08-31,,,,,
2024-09-01,,,,,
2024-09-02,,,,,
2024-09-03,,,,,
2024-09-04,,,,,
2024-09-05,,,,,
2024-09-06,,,,,
2024-09-07,,,,,
2024-09-08,,,,,
2024-09-09,,,,,
2024-09-10,,,,,
2024-09-11,,,,,
2024-09-12,,,,,
2024-09-13,,,,,
2024-09-14,,,,,
2024-09-15,,,,,
2024-09-16,,,,,
2024-09-17,,,,,
2024-09-18,,,,,
2024-09-19,,,,,
2024-09-20,,,,,
2024-09-21,,,,,
2024-09-22,,,,,
2024-09-23,,,,,
2024-09-24,,,,,
2024-09-25,,,,,
2024-09-26,,,,,
2024-09-27,,,,,
2024-09-28,,,,,
2024-09-29,,,,,
2024-09-30,,,,,
2024-10-01,,,,,
2024-10-02,,,,,
2024-10-03,,,,,
2024-10-04,,,,,
2024-10-05,,,,,
2024-10-06,,,,,
2024-10-07,,,,,
2024-10-08,,,,,
2024-10-09,,,,,
2024-10-10,,,,,
2024-10-11,,,,,
2024-10-12,,,,,
2024-10-13,,,,,
2024-10-14,,,,,
2024-10-15,,,,,
2024-10-16,,,,,
2024-10-17,,,,,
2024-10-18,,,,,
2024-10-19,,,,,
2024-10-20,,,,,
2024-10-21,,,,,
2024-10-22,,,,,
2024-10-23,,,,,
2024-10-24,,,,,
2024-10-25,,,,,
2024-10-26,,,,,
2024-10-27,,,,,
2024-10-28,,,,,
2024-10-29,,,,,
2024-10-30,,,,,
2024-10-31,,,,,
2024-11-01,,,,,
2024-11-02,,,,,
2024-11-03,,,,,
2024-11-04,,,,,
2024-11-05,,,,,
2024-11-06,,,,,
2024-11-07,,,,,
2024-11-08,,,,,
2024-11-09,,,,,
2024-11-10,,,,,
2024-11-11,,,,,
2024-11-12,,,,,
2024-11-13,,,,,
2024-11-14,,,,,
2024-11-15,,,,,
2024-11-16,,,,,
2024-11-17,,,,,
2024-11-18,,,,,
2024-11-19,,,,,
2024-11-20,,,,,
2024-11-21,,,,,
2024-11-22,,,,,
2024-11-23,,,,,
2024-11-24,,,,,
2024-11-25,,,,,
2024-11-26,,,,,
2024-11-27,,,,,
2024-11-28,,,,,
2024-11-29,,,,,
2024-11-30,,,,,
2024-12-01,,,,,
2024-12-02,,,,,
2024-12-03,,,,,
2024-12-04,,,,,
2024-12-05,,,,,
2024-12-06,,,,,
2024-12-07,,,,,
2024-12-08,,,,,
2024-12-09,,,,,
2024-12-10,,,,,
2024-12-11,,,,,
2024-12-12,,,,,
2024-12-13,,,,,
2024-12-14,,,,,
2024-12-15,,,,,
2024-12-16,,,,,
2024-12-17,,,,,
2024-12-18,,,,,
2024-12-19,,,,,
2024-12-20,,,,,
2024-12-21,,,,,
2024-12-22,,,,,
2024-12-23,,,,,
2024-12-24,,,,,
2024-12-25,,,,,
2024-12-26,,,,,
2024-12-27,,,,,
2024-12-28,,,,,
2024-12-29,,,,,
2024-12-30,,,,,
2024-12-31,,,,,
