,MinT,MaxT,MeanT,TotR,TotS
2021-03-29,-0.28,17.83,9.43066202090592,0,3.06824583333333
2021-03-30,7,23.78,15.1148432055749,0,3.98666666666667
2021-03-31,4.17,24.22,13.9662717770035,0,4.28825833333333
2021-04-01,4.44,25.72,15.2514982578397,0,4.05019166666667
2021-04-02,8.17,15,12.0288675958188,0,2.89503333333333
2021-04-03,3.89,11.94,6.84242160278746,0.51,3.254675
2021-04-04,-1.44,10.06,5.14891986062718,0,3.69015
2021-04-05,-1.94,17.72,8.36571428571429,0,4.12484166666667
2021-04-06,-1.44,6.78,2.70554006968641,0,3.61209166666667
2021-04-07,-2.22,7.61,1.6059512195122,0,3.11659166666667
2021-04-08,-1.33,9.11,3.86702090592334,0.25,4.44347083333333
2021-04-09,-5.28,16.33,6.69936933797909,0,4.73647
2021-04-10,-1.72,19.67,11.188020979021,0,4.70886666666667
2021-04-11,7.83,18,12.5496132404181,0,3.57929166666667
2021-04-12,1.78,18.61,8.95794425087108,7.11,4.064275
2021-04-13,2.28,3.94,3.03811846689895,8.89,1.26289166666667
2021-04-14,1.89,8,4.93064808362369,3.56,3.12099833333333
2021-04-15,1.61,6.89,4.01852961672474,0,2.8183
2021-04-16,1.5,7.72,4.80081881533101,0,2.49045833333333
2021-04-17,3.78,8.5,6.17226829268293,0,1.98248916666667
2021-04-18,5.39,10.78,7.57939024390244,0,1.72986666666667
2021-04-19,5.89,13.72,9.06933797909408,0.25,3.06864166666667
2021-04-20,6.5,17.22,,0,4.451395
2021-04-21,0.78,18.56,10.1708466898955,0.25,4.3671075
2021-04-22,3.39,13.78,8.97252613240418,0.25,3.500755
2021-04-23,2.61,14.89,8.40688153310104,0,6.0160375
2021-04-24,-2.17,17.89,8.39282229965157,0,5.65895416666667
2021-04-25,3.06,14.89,9.51372822299652,0,5.81151666666667
2021-04-26,-1.28,14.17,6.88714285714286,0,5.82954166666667
2021-04-27,-1.94,16.22,8.65991289198606,0,5.62598333333333
2021-04-28,7.22,17.83,12.7149860627178,0,5.56629166666667
2021-04-29,,,,-0.1,-0.1
2021-04-30,12.28,21.28,,0.51,3.16551666666667
2021-05-01,9.72,22.89,15.1760975609756,0,5.80351666666667
2021-05-02,8.78,13.56,11.4774111498258,0.51,3.4479825
2021-05-03,4.5,15.17,10.1757262569832,0,5.499895
2021-05-04,11.28,21.06,,0,4.96539583333333
2021-05-05,8.72,19.28,12.6288446215139,1.02,3.32628083333333
2021-05-06,,,,-0.1,-0.1
2021-05-07,5.61,15.78,,1.02,3.22663916666667
2021-05-08,1.56,18.44,10.1725261324042,0,6.53555833333333
2021-05-09,6.22,22.83,16.4416791044776,0,6.53122916666667
2021-05-10,13.44,26.89,20.399668989547,0,6.4884625
2021-05-11,,,,-0.1,-0.1
2021-05-12,,,,-0.1,-0.1
2021-05-13,,,,-0.1,-0.1
2021-05-14,,,,-0.1,-0.1
2021-05-15,,,,-0.1,-0.1
2021-05-16,,,,-0.1,-0.1
2021-05-17,,,,-0.1,-0.1
2021-05-18,,,,-0.1,-0.1
2021-05-19,,,,-0.1,-0.1
2021-05-20,8.11,18.89,,1.52,5.45252083333333
2021-05-21,5.56,22.22,14.5093205574913,0,5.29383333333333
2021-05-22,8.72,17.56,12.1683101045296,2.79,2.731425
2021-05-23,7.06,15.56,11.2660801393728,5.33,2.22324166666667
2021-05-24,3.78,16.39,11.1083797909408,6.35,3.44536666666667
2021-05-25,6,14.28,11.7290243902439,9.4,2.13260833333333
2021-05-26,2.61,20.89,13.4637630662021,0,7.205775
2021-05-27,9.22,17.5,13.076149825784,0,3.830975
2021-05-28,8.28,19.61,13.8018118466899,0,6.725475
2021-05-29,9.5,19.33,13.9014459930314,0,6.84615833333333
2021-05-30,8.22,17.44,12.3388675958188,0.76,4.05663333333333
2021-05-31,5.94,19.94,13.4400696864112,0,6.01519166666667
2021-06-01,5.94,23.78,14.492275261324,0,7.2001025
2021-06-02,5.44,25.56,16.4399407665505,0,7.267775
2021-06-03,6.22,27.28,17.2634146341463,0,7.01456666666667
2021-06-04,7.61,30.28,19.3737630662021,0,7.10880833333333
2021-06-05,9.33,30.33,20.0148083623693,0,5.60218333333333
2021-06-06,15.56,27.28,21.0925783972125,0,7.33175
2021-06-07,9.61,30.22,20.0777351916376,0,7.16206666666667
2021-06-08,9.22,29.78,20.165487804878,0,6.046725
2021-06-09,14.83,30.17,22.1830487804878,0,7.24219166666667
2021-06-10,14.67,29.83,21.1001219512195,0,7.33765833333333
2021-06-11,11.72,27.67,18.6590766550523,0,6.1767
2021-06-12,13.22,26.28,19.7052264808362,2.79,5.64639166666667
2021-06-13,13.06,19.78,16.7614982578397,0,7.75716666666667
2021-06-14,7.67,25.78,16.5858536585366,0,7.459275
2021-06-15,5.5,29.61,18.374425087108,0,6.88859166666667
2021-06-16,10.78,32.39,21.7168641114983,0,7.09200833333333
2021-06-17,10.72,32.89,22.636393728223,0,7.13780833333333
2021-06-18,12.06,32.94,23.7919163763066,0,7.35648333333333
2021-06-19,12.83,36.11,25.0771080139373,0,7.22570833333333
2021-06-20,15.17,36.67,26.0160104529617,0,6.76623333333333
2021-06-21,18.5,34.61,25.9352090592334,0,6.01595833333333
2021-06-22,18.22,33.33,24.6589198606272,0,5.60684166666667
2021-06-23,20.39,29.94,23.8346515679443,0,4.76661666666667
2021-06-25,17.89,26.28,22.1508885017422,0,5.575875
2021-06-26,15.67,29.5,21.6258710801394,0,6.89973333333333
2021-06-27,13.28,31.83,22.7513588850174,0,7.17409166666667
2021-06-28,14.56,35.39,25.2178745644599,0,7.091575
2021-06-29,16.11,35.17,25.3533972125436,0,6.75810833333333
2021-06-30,15.22,27.67,20.5476306620209,4.06,7.06908333333333
2021-07-01,11.61,23.83,18.1671777003484,4.06,7.063575
2021-07-02,14,21.78,17.5741289198606,0,3.74448333333333
2021-07-03,12.56,26.33,19.8833972125436,0,5.924175
2021-07-04,9.89,30.06,20.3923344947735,0,5.12858333333333
2021-07-05,12,28.39,20.9363588850174,0,6.8392
2021-07-06,12,36.5,25.3592160278746,0,7.12941916666667
2021-07-07,17.83,30.39,25.0781010452962,0,6.965
2021-07-08,18.11,38.83,27.7947386759582,0,6.52855833333333
2021-07-09,15.56,26.83,22.1781602787456,0,3.06912666666667
2021-07-10,10.78,29.83,20.8285714285714,0,6.90246666666667
2021-07-11,13.33,26.56,20.1895993031359,4.57,2.52261666666667
2021-07-12,16.39,30.17,21.7342682926829,5.59,5.61024166666667
2021-07-13,16.22,35.67,26.3888919860627,0,5.68551666666667
2021-07-14,16.94,31.67,22.181724738676,8.13,3.93423333333333
2021-07-15,13.61,30.83,21.6977003484321,0,6.39311666666667
2021-07-16,13.89,32.78,23.7587282229965,0,6.7247
2021-07-17,19.94,30.56,24.366881533101,3.56,3.302325
2021-07-18,20.5,31.78,25.123606271777,0,6.30105833333333
2021-07-19,18.22,30.61,24.2078222996516,0,6.615875
2021-07-20,14.11,25.06,19.4290940766551,0,4.89854166666667
2021-07-21,11.28,26.39,20.0097735191638,0,6.627925
2021-07-22,11.72,29,20.808606271777,0,6.46388333333333
2021-07-23,9.94,29.78,20.1920209059233,0,6.18194166666667
2021-07-24,8.94,33.5,22.7260104529617,0,6.44236666666667
2021-07-25,18.11,31.89,24.1758362369338,10.67,5.845075
2021-07-26,15.17,34.67,24.6360801393728,0,5.98128333333333
2021-07-27,16.5,34.28,25.3670383275261,0,6.2987875
2021-07-28,15.89,36.28,24.7129442508711,4.83,5.81787916666667
2021-07-29,15.56,32.61,23.2594076655052,0.51,6.45524166666667
2021-07-30,14.5,35.89,24.8974390243902,0,6.2107
2021-07-31,18.22,30.78,23.9036411149826,0.51,5.58141666666667
2021-08-01,16.5,26.22,19.8415505226481,20.32,2.97571666666667
2021-08-02,13.89,26.28,18.6571428571429,0.51,4.93484166666667
2021-08-03,11.06,30,20.2166550522648,0.25,7.02086666666667
2021-08-04,14.5,26.17,19.6742160278746,3.05,4.31677083333333
2021-08-05,15.11,18.5,16.8648432055749,31.5,1.21115
2021-08-06,12.89,25,18.0235540069686,0.51,5.52715
2021-08-07,11.78,30.39,22.0092334494774,0.25,6.23910833333333
2021-08-08,16,24.5,20.3413240418118,14.48,3.94623333333333
2021-08-09,12.61,28.89,20.1585714285714,0.25,5.9765
2021-08-10,15.22,32.28,23.3748466898955,0,5.8754375
2021-08-11,16.33,29,22.3004634146341,1.78,5.61059416666667
2021-08-12,14.22,31.56,22.4174006968641,0,5.7799
2021-08-13,16.89,32.22,23.9877526132404,0,5.51385416666667
2021-08-14,16.72,34.94,25.3975261324042,0,5.37859166666667
2021-08-15,16.39,36.22,25.7443135888502,0,5.34594166666667
2021-08-16,15.78,32.28,22.3373867595819,88.9,3.7445375
2021-08-17,12.61,20.56,16.6742160278746,3.81,4.57297916666667
2021-08-18,12.78,21.11,16.7752264808362,0,4.55211666666667
2021-08-19,14.11,25.5,18.8381707317073,0,3.91193333333333
2021-08-20,13.44,28.78,20.0213414634146,0,4.839575
2021-08-21,12.22,28.94,19.8015331010453,0,4.86411666666667
2021-08-22,12.39,27.61,20.4042508710801,0,3.81015
2021-08-23,16.5,24.28,19.3250871080139,22.86,4.3082
2021-08-24,12.94,20.22,16.9882229965157,0.76,2.19725833333333
2021-08-25,11,21.67,,0,2.55457583333333
2021-08-26,9,17,13.209362369338,6.35,1.0960325
2021-08-27,12.06,19.56,14.4560522648084,3.05,3.1314775
2021-08-28,9,21.83,14.6123554006969,1.78,3.80774666666667
2021-08-29,12.72,20.11,15.290818815331,0,3.11304166666667
2021-08-30,8.22,23.33,15.4872822299652,1.52,4.42374166666667
2021-08-31,12.61,20.06,16.0389756097561,2.54,2.74353166666667
2021-09-01,13.72,22.78,17.5751219512195,0,4.57418333333333
2021-09-02,9.06,24.83,16.2279024390244,0,4.68862166666667
2021-09-03,7.39,27,16.1741289198606,0,4.352425
2021-09-04,7.28,27.44,16.7459616724739,0,4.43544166666667
2021-09-05,8.78,26.72,16.9876306620209,0,4.00894166666667
2021-09-06,6.89,26.33,15.7430836236934,0,4.118525
2021-09-07,6.11,27.33,14.9158536585366,0,3.155775
2021-09-08,7.17,27.72,17.3125958188153,0,4.908725
2021-09-09,8.5,28.78,18.3931881533101,0,4.19379166666667
2021-09-10,6.17,29.61,17.0728397212544,0,4.0418
2021-09-11,5.89,30.22,16.5385540069686,0,3.72675
2021-09-12,8.89,30,18.3920731707317,0,3.05268333333333
2021-09-13,10.67,28.61,18.7587456445993,0,3.4339
2021-09-14,10.72,29.06,18.6159407665505,0,3.27837916666667
2021-09-15,12.72,30.78,20.6617073170732,0,3.1943
2021-09-16,16.78,28.5,21.7092682926829,0,2.58575
2021-09-17,15.5,20.72,17.7435540069686,8.38,2.55065
2021-09-18,12.78,17.89,15.3967595818815,8.38,1.843
2021-09-19,8.28,18.5,13.617212543554,0,2.39438333333333
2021-09-20,7.78,16.61,11.9657142857143,0,1.43160833333333
2021-09-21,9.78,17.61,12.924031358885,0,1.8302425
2021-09-22,9.89,16,12.0832229965157,10.16,1.48073333333333
2021-09-23,8.28,23.28,14.4774390243902,0,2.546625
2021-09-24,9.83,19.61,16.223118466899,0,1.13935
2021-09-25,11.39,28.78,18.1610801393728,0,2.45901666666667
2021-09-26,8.5,26.11,16.2241289198606,0,2.19598333333333
2021-09-27,11.28,16.72,14.8563588850174,17.78,0.450358333333333
2021-09-28,13.67,24.94,17.8296864111498,2.54,2.27884166666667
2021-09-29,9,17.72,13.7106445993031,0,1.320125
2021-09-30,4.83,19.17,12.9550174216028,0,2.41910833333333
2021-10-01,3.11,19.67,11.3074912891986,0.25,2.203525
2021-10-02,11.89,20.28,15.1794947735192,0,2.039575
2021-10-03,11.22,23.17,16.5421951219512,0,2.12223333333333
2021-10-04,8.72,24.61,16.9462264808362,0,2.00259166666667
2021-10-05,9.89,24.5,18.6456097560976,0,1.8498
2021-10-06,10.78,18.94,13.3077177700348,5.84,0.326291666666667
2021-10-07,10.5,15.22,12.4032578397213,9.91,0.806966666666667
2021-10-08,7.33,18.89,11.8525261324042,0,1.98881666666667
2021-10-09,4.72,15.22,8.56824041811847,0,1.87410833333333
2021-10-10,0.72,12.72,7.16925087108014,0,1.40898333333333
2021-10-11,5.78,16.61,10.2551742160279,0,1.772475
2021-10-12,4.89,15.67,9.87449477351916,0,1.418025
2021-10-13,4.78,12.28,7.79825783972126,4.57,1.69490833333333
2021-10-14,-0.61,13.28,7.07484320557491,0,1.6371
2021-10-15,7.94,16.5,11.0026655052265,0,1.69041666666667
2021-10-16,3.06,16.28,9.00435540069686,0,1.57408333333333
2021-10-17,-0.89,17.39,5.66106271777004,0,1.49153333333333
2021-10-18,1.78,16.17,7.74839721254355,0,1.32541666666667
2021-10-19,0.11,16.44,7.72841463414634,0,1.47003333333333
2021-10-20,7.28,20.89,14.2289547038328,0,1.33634166666667
2021-10-21,5.28,18.61,12.1516898954704,0,1.10515833333333
2021-10-22,5.67,15.44,10.0431010452962,0,1.54930833333333
2021-10-23,-1.11,13.44,7.19188153310105,0,1.57370833333333
2021-10-24,-3.72,16.39,4.60382578397213,0,1.1932
2021-10-25,5,14.89,9.00973867595819,0,1.27663333333333
2021-10-26,-0.33,11.94,6.48419860627178,0,1.08961666666667
2021-10-27,-1,19,6.54878048780488,0,1.1737
2021-10-28,-1.78,16.22,6.75296167247387,0,1.1803
2021-10-29,5.61,16.78,10.1169512195122,0,1.15444166666667
2021-10-30,6.78,16.28,11.0409756097561,0,1.10950416666667
2021-10-31,6.22,16.72,,0,1.093275
2021-11-01,7.89,15.33,11.4379059233449,0.25,1.01059166666667
2021-11-02,3.5,10.5,7.26243902439024,9.91,0.641983333333333
2021-11-03,-0.39,14.39,7.54637630662021,2.29,1.22217083333333
2021-11-04,3.22,14,,3.56,0.398083333333333
2021-11-05,-0.83,11.67,,0,0.956820833333333
2021-11-06,-0.72,15.67,4.28989547038328,0,0.965125
2021-11-07,0.39,11.94,,0,0.989980833333333
2021-11-08,4.22,11.72,,0,0.933409166666667
2021-11-09,1.22,15.89,,0,0.881808333333333
2021-11-10,4.39,12.78,7.64935540069686,0,0.992191666666667
2021-11-11,3.28,7,5.62763066202091,0,0.482241666666667
2021-11-12,-1,7.56,4.38567944250871,0,0.268225
2021-11-13,-2.22,5.22,,1.27,0.242758333333333
2021-11-14,3.28,6.39,5.32071428571429,0.25,0.270708333333333
2021-11-15,3.39,7.11,5.51749128919861,0,0.376133333333333
2021-11-16,4.17,11.89,7.39419860627178,0,0.881675
2021-11-17,5.22,7,5.8769512195122,0,0.249266666666667
2021-11-18,5.28,10.28,7.32623693379791,0,0.875425
2021-11-19,6.5,12,9.06630662020906,0,0.409483333333333
2021-11-20,7.61,10.89,9.23299651567944,0,0.418641666666667
2021-11-21,3.61,8.56,5.53663763066202,0,0.521491666666667
2021-11-22,2.83,8.28,5.94245644599303,0.25,0.298391666666667
2021-11-23,-3.28,6.22,1.25871080139373,0,0.7200375
2021-11-24,-3.11,8.61,,0,0.838166666666667
2021-11-25,0.28,5.28,3.61743902439024,0,0.342858333333333
2021-11-26,0.22,4.11,1.51020905923345,19.56,0.125266666666667
2021-11-27,-1.28,2.06,0.572891986062718,4.32,0.448666666666667
2021-11-28,0.44,1.67,0.995174216027875,10.67,0.272791666666667
2021-11-29,0.28,2.72,1.25803135888502,0.25,0.786591666666667
2021-11-30,-0.33,3.39,1.66238675958188,2.79,0.563975
2021-12-01,2.28,7.28,5.2891637630662,2.54,0.308341666666667
2021-12-02,2.78,8.39,6.07726480836237,0.25,0.410291666666667
2021-12-03,-3.28,4.33,1.29052264808362,0,0.621508333333333
2021-12-04,-4.83,3.5,0.73493031358885,0,0.480833333333333
2021-12-05,0.22,2.33,0.898170731707317,9.4,0.229175
2021-12-06,0.28,4.28,1.79879790940767,4.32,0.426541666666667
2021-12-07,-0.78,3.06,0.498344947735192,0,0.633183333333333
2021-12-08,-5.11,3.61,-0.20602787456446,0,0.568733333333333
2021-12-09,-0.56,1.78,0.593797909407666,0.51,0.141116666666667
2021-12-10,-3.39,3.28,0.279320557491289,7.37,0.733425
2021-12-11,-0.83,0.22,,0,0.0339166666666667
2021-12-12,,,,,0.0478333333333333
2021-12-13,,,,,0.0478333333333333
2021-12-14,,,,,0.0478333333333333
2021-12-15,,,,,0.0478333333333333
2021-12-16,,,,,0.0478333333333333
2021-12-17,,,,,0.0478666666666667
2021-12-18,,,,,0.0478333333333333
2021-12-19,,,,,0.0479
2021-12-20,,,,,0.0478333333333333
2021-12-21,,,,,0.0478333333333333
2021-12-22,,,,,0.0478333333333333
2021-12-23,,,,,0.0478333333333333
2021-12-24,,,,,0.0478
2021-12-25,,,,,0.0478333333333333
2021-12-26,,,,,0.0477333333333333
2021-12-27,,,,,0.0478333333333333
2021-12-28,,,,,0.0478333333333333
2021-12-29,1.61,16.72,,1.27,0.372858333333333
2021-12-30,1.78,7.72,4.96822996515679,2.79,0.490873333333333
2021-12-31,5.5,17.61,9.42432055749129,0,0.607558333333333
