,MinT,MaxT,MeanT,TotR,TotS
2019-02-10,-3.2000,6.4000,2.4310,2.3000,1.3000
2019-02-11,2.7000,7.6000,4.9541,0.3000,1.0504
2019-02-12,-0.4000,4.8000,2.5372,0.0000,1.0624
2019-02-13,-3.5000,7.4000,2.9656,0.0000,0.9408
2019-02-14,-0.2000,9.9000,5.7159,0.0000,1.0305
2019-02-15,-2.8000,10.0000,3.2093,0.0000,1.4174
2019-02-16,-4.8000,12.4000,1.3010,0.0000,1.4099
2019-02-17,-5.9000,13.3000,1.4158,0.0000,1.4749
2019-02-18,-5.4000,13.7000,1.2960,0.3000,1.5608
2019-02-19,-5.0000,15.2000,3.2654,0.0000,1.6016
2019-02-20,-1.8000,11.2000,4.9408,0.0000,1.7003
2019-02-21,-3.2000,13.3000,5.2293,0.3000,1.6353
2019-02-22,-3.1000,9.2000,4.0507,5.3000,1.3173
2019-02-23,-6.0000,1.3000,-2.5771,0.0000,1.5695
2019-02-24,-8.0000,2.1000,-1.7904,0.0000,0.8521
2019-02-25,-2.4000,11.9000,4.8226,0.0000,1.6322
2019-02-26,0.8000,14.2000,8.5652,0.0000,1.6573
2019-02-27,-3.1000,13.4000,4.9246,0.0000,1.9864
2019-02-28,-4.5000,19.2000,7.9961,0.0000,2.0449
2019-03-01,6.0000,13.7000,10.2536,0.0000,1.2938
2019-03-02,3.9000,7.8000,4.9795,1.8000,0.8522
2019-03-03,2.6000,13.7000,7.5469,0.5000,1.6613
2019-03-04,2.7000,17.7000,10.5928,0.0000,1.8818
2019-03-05,0.5000,12.1000,7.7789,0.5000,1.4413
2019-03-06,-2.4000,13.3000,7.2540,0.3000,2.1995
2019-03-07,3.5000,20.2000,11.4987,0.0000,1.9732
2019-03-08,3.2000,14.3000,9.4821,0.0000,1.0306
2019-03-09,-0.4000,13.7000,7.6280,0.5000,1.1188
2019-03-10,5.5000,13.2000,9.2534,6.3000,0.8370
2019-03-11,1.6000,10.4000,5.5577,0.5000,1.4401
2019-03-12,-2.3000,8.9000,3.6586,1.0000,2.2346
2019-03-13,1.6000,11.0000,5.9498,0.0000,1.4871
2019-03-14,-0.1000,10.9000,6.5585,0.8000,1.6374
2019-03-15,4.6000,11.1000,7.9615,1.5000,1.7083
2019-03-16,5.4000,10.5000,7.2932,8.4000,0.9703
2019-03-17,-0.9000,20.0000,9.7575,0.0000,2.8412
2019-03-18,1.3000,9.7000,6.7906,0.0000,1.5505
2019-03-19,-1.4000,9.6000,4.2187,0.0000,2.1267
2019-03-20,-4.2000,9.6000,2.7911,0.0000,2.4310
2019-03-21,-5.7000,15.3000,3.9340,0.0000,3.0888
2019-03-22,-2.9000,18.9000,7.9887,0.0000,3.2861
2019-03-23,0.1000,20.4000,9.7068,0.0000,3.2878
2019-03-24,1.6000,18.9000,10.7767,0.0000,3.2276
2019-03-25,1.8000,12.9000,7.7650,0.5000,2.3102
2019-03-26,2.7000,10.5000,6.9780,0.0000,3.2952
2019-03-27,2.2000,11.7000,7.2248,0.0000,2.6863
2019-03-28,-2.0000,12.7000,7.2657,0.0000,1.9660
2019-03-29,0.3000,15.9000,7.6312,0.3000,3.2003
2019-03-30,-2.3000,19.7000,7.4725,0.0000,3.4872
2019-03-31,-2.2000,20.4000,10.4076,0.0000,3.7389
2019-04-01,5.3000,16.5000,10.3906,0.0000,3.7117
2019-04-02,-1.4000,19.2000,10.3400,0.0000,3.4803
2019-04-03,9.8000,17.2000,13.3595,0.0000,2.8787
2019-04-04,9.9000,20.3000,14.9476,0.0000,3.0508
2019-04-05,7.1000,19.9000,12.9169,0.3000,2.8650
2019-04-06,4.2000,15.7000,10.2580,1.5000,2.3707
2019-04-07,0.7000,18.7000,10.4763,0.0000,2.6981
2019-04-08,5.1000,20.8000,12.8287,0.0000,3.9959
2019-04-09,2.7000,20.2000,12.9370,0.0000,3.9719
2019-04-10,6.9000,12.6000,9.0841,2.3000,1.3606
2019-04-11,5.5000,9.9000,7.2243,0.0000,1.6762
2019-04-12,4.0000,9.0000,6.2167,0.0000,2.8606
2019-04-13,3.4000,5.8000,4.3956,0.3000,1.3349
2019-04-14,3.4000,13.8000,8.0349,0.0000,1.9000
2019-04-15,3.6000,17.0000,10.0346,0.0000,4.4142
2019-04-16,-3.3000,19.9000,9.0871,0.0000,4.5306
2019-04-17,0.4000,18.3000,10.2622,0.0000,4.2625
2019-04-18,3.4000,23.5000,,0.0000,4.2430
2019-04-19,0.7000,24.1000,12.7731,0.0000,4.7340
2019-04-20,-1.2000,23.6000,11.9318,0.0000,4.8833
2019-04-21,1.8000,23.6000,13.0838,0.0000,4.9554
2019-04-22,-0.3000,23.3000,12.7110,0.0000,4.2319
2019-04-23,9.6000,14.6000,11.6820,1.0000,1.5537
2019-04-24,10.2000,24.1000,16.6228,0.0000,3.5495
2019-04-25,13.1000,28.3000,20.5524,0.0000,5.0068
2019-04-26,9.5000,28.2000,19.2448,0.0000,4.1494
2019-04-27,7.0000,16.1000,12.2916,0.0000,2.3572
2019-04-28,6.5000,15.7000,11.4723,0.0000,4.6310
2019-04-29,7.8000,11.3000,9.3009,4.3000,1.1158
2019-04-30,7.6000,14.5000,10.2478,18.3000,1.0909
2019-05-01,7.7000,19.2000,12.9857,0.0000,5.1640
2019-05-02,6.0000,21.8000,14.0229,0.0000,4.6941
2019-05-03,7.7000,15.6000,11.5887,7.1000,1.8468
2019-05-04,6.3000,17.0000,10.9773,5.8000,2.2613
2019-05-05,3.5000,8.0000,5.5316,12.2000,1.2877
2019-05-06,4.4000,11.4000,7.9477,2.0000,2.3529
2019-05-07,1.3000,16.4000,7.9521,0.0000,4.6681
2019-05-08,-1.9000,20.3000,10.9609,0.0000,5.5905
2019-05-09,5.8000,18.6000,11.2790,7.6000,2.0169
2019-05-10,5.7000,19.4000,12.5502,0.3000,3.5213
2019-05-11,2.9000,25.2000,13.4363,4.8000,3.5528
2019-05-12,8.7000,15.1000,10.7481,15.5000,1.1776
2019-05-13,7.7000,12.0000,9.2691,0.0000,1.9832
2019-05-14,5.5000,9.5000,7.1876,2.8000,1.9952
2019-05-15,6.0000,9.0000,7.4141,12.4000,0.6471
2019-05-16,6.9000,14.7000,9.5470,8.4000,1.6662
2019-05-17,5.3000,20.6000,12.9826,0.0000,4.9629
2019-05-18,7.5000,24.9000,15.5267,0.0000,4.9343
2019-05-19,4.8000,25.4000,14.7704,0.0000,3.6185
2019-05-20,10.1000,22.8000,15.3411,9.1000,3.7000
2019-05-21,5.9000,20.7000,13.2675,0.3000,3.2886
2019-05-22,12.1000,14.6000,13.1978,34.0000,0.9077
2019-05-23,8.5000,14.8000,12.5244,0.0000,1.6190
2019-05-24,7.5000,22.9000,15.0938,0.0000,6.4558
2019-05-25,5.4000,28.8000,15.9549,0.0000,6.0143
2019-05-26,10.4000,27.7000,18.0886,0.3000,5.7410
2019-05-27,12.6000,23.9000,17.5585,4.1000,2.3624
2019-05-28,13.7000,17.1000,15.2251,25.1000,0.9131
2019-05-29,11.5000,15.7000,13.5865,3.6000,1.8455
2019-05-30,10.0000,14.2000,11.9192,3.0000,1.4807
2019-05-31,9.8000,25.0000,16.2765,0.0000,6.0760
2019-06-01,8.0000,27.4000,18.7760,0.0000,5.8815
2019-06-02,14.2000,30.8000,21.8266,0.0000,6.2906
2019-06-03,10.5000,31.2000,20.5643,0.0000,6.4480
2019-06-04,12.0000,31.0000,21.2082,0.0000,5.8751
2019-06-05,11.9000,31.2000,20.7294,0.0000,4.6792
2019-06-06,15.0000,24.6000,20.0085,0.0000,1.8874
2019-06-07,15.1000,30.3000,20.9460,2.3000,2.5521
2019-06-08,11.5000,25.6000,19.0437,0.0000,3.2901
2019-06-09,12.7000,32.7000,21.6898,0.0000,5.1020
2019-06-10,12.4000,32.3000,23.5302,0.0000,4.5399
2019-06-11,18.7000,33.2000,26.3767,0.0000,4.2882
2019-06-12,19.2000,32.4000,26.0253,0.0000,3.8922
2019-06-13,18.1000,34.6000,25.6325,0.0000,3.8005
2019-06-14,16.9000,37.0000,25.3351,0.0000,3.8351
2019-06-15,15.3000,34.9000,25.8099,0.0000,2.7889
2019-06-16,16.9000,26.6000,21.7556,9.4000,2.1839
2019-06-17,16.2000,27.4000,21.1966,0.0000,2.8552
2019-06-18,13.7000,33.5000,22.5907,0.0000,3.4224
2019-06-19,13.6000,30.9000,22.1013,2.8000,1.9341
2019-06-20,16.1000,33.0000,22.2070,0.3000,2.7703
2019-06-21,15.5000,31.3000,22.3297,0.0000,3.0356
2019-06-22,17.5000,29.1000,20.3309,13.2000,1.3543
2019-06-23,17.7000,24.8000,19.9960,9.7000,0.3683
2019-06-24,15.8000,31.4000,22.9258,0.0000,3.1277
2019-06-25,16.1000,34.6000,25.1796,0.0000,2.9911
2019-06-26,16.8000,39.1000,27.6478,0.0000,3.1536
2019-06-27,15.1000,33.1000,25.8157,0.0000,2.8874
2019-06-28,12.2000,29.8000,20.7857,0.0000,1.9903
2019-06-29,8.5000,33.0000,20.6117,0.0000,2.9890
2019-06-30,10.3000,36.9000,24.6869,0.0000,2.5571
2019-07-01,15.1000,38.9000,24.8522,6.9000,2.0993
2019-07-02,15.2000,32.1000,22.2401,0.3000,1.7542
2019-07-03,13.1000,29.6000,20.3657,0.0000,2.6763
2019-07-04,11.3000,31.9000,20.4029,0.0000,2.7879
2019-07-05,9.2000,29.5000,20.2220,0.0000,2.4398
2019-07-06,9.9000,36.2000,23.2712,0.0000,1.9748
2019-07-07,15.3000,29.2000,22.8110,0.5000,2.0315
2019-07-08,9.9000,25.1000,18.0646,0.0000,2.0913
2019-07-09,6.3000,25.1000,16.6955,0.0000,2.2412
2019-07-10,8.7000,23.6000,16.6488,0.0000,1.7212
2019-07-11,6.3000,27.0000,17.4062,0.0000,2.0442
2019-07-12,12.5000,22.0000,16.8773,3.3000,0.8472
2019-07-13,11.2000,22.7000,15.9530,7.4000,1.3110
2019-07-14,13.1000,24.9000,18.3043,14.7000,3.1943
2019-07-15,10.1000,25.7000,17.4944,0.3000,5.0396
2019-07-16,8.1000,27.8000,18.3200,0.0000,5.4668
2019-07-17,8.9000,28.3000,18.8085,0.0000,5.8551
2019-07-18,14.5000,29.1000,20.7052,6.3000,5.6500
2019-07-19,11.5000,30.1000,20.8079,4.3000,4.3441
2019-07-20,16.0000,34.6000,24.0283,0.0000,5.3259
2019-07-21,16.1000,30.1000,22.5776,0.0000,2.8091
2019-07-22,13.6000,30.7000,,0.0000,5.0828
2019-07-23,17.2000,33.6000,25.1887,0.0000,5.7196
2019-07-24,16.1000,34.3000,24.7192,0.0000,6.0293
2019-07-25,14.8000,35.4000,25.2387,0.0000,5.7438
2019-07-26,14.1000,35.5000,24.9923,6.3000,4.5270
2019-07-27,17.9000,22.6000,19.5935,3.6000,1.5707
2019-07-28,16.0000,30.1000,22.1597,0.3000,3.0810
2019-07-29,18.4000,31.4000,22.8981,0.5000,3.9159
2019-07-30,16.3000,30.3000,22.3390,17.0000,3.2648
2019-07-31,18.4000,30.9000,22.8706,0.5000,4.0146
2019-08-01,16.0000,29.7000,22.2963,5.6000,5.6245
2019-08-02,15.0000,28.5000,20.6227,0.5000,2.8986
2019-08-03,12.0000,24.9000,17.3559,4.6000,2.9062
2019-08-04,10.6000,26.9000,19.0647,0.0000,5.8574
2019-08-05,10.8000,30.7000,21.4335,0.0000,5.2051
2019-08-06,14.6000,29.0000,21.7759,0.0000,3.4510
2019-08-07,15.1000,33.5000,23.2923,13.7000,3.7691
2019-08-08,17.4000,30.5000,21.7969,0.0000,5.5494
2019-08-09,13.3000,32.4000,22.6409,0.0000,5.8837
2019-08-10,17.0000,35.0000,24.3773,3.6000,4.8925
2019-08-11,17.7000,31.0000,22.7631,0.5000,4.4277
2019-08-12,17.2000,33.4000,23.7645,2.0000,4.8525
2019-08-13,16.8000,25.0000,20.0776,4.8000,3.0416
2019-08-14,14.8000,24.8000,19.1576,0.8000,4.2269
2019-08-15,9.0000,28.4000,18.8542,0.0000,5.2266
2019-08-16,11.5000,25.0000,19.5331,0.0000,3.1884
2019-08-17,8.5000,30.3000,18.5576,0.0000,3.6577
2019-08-18,16.9000,34.6000,24.9368,0.0000,4.9178
2019-08-19,16.5000,32.7000,24.7343,0.0000,4.4418
2019-08-20,18.5000,32.0000,23.5301,4.3000,3.5098
2019-08-21,15.9000,22.9000,19.1765,0.0000,1.7168
2019-08-22,14.0000,26.7000,19.2319,0.0000,2.9294
2019-08-23,14.8000,30.5000,21.8476,0.0000,4.3212
2019-08-24,16.1000,34.5000,24.3074,0.0000,4.2388
2019-08-25,18.0000,28.3000,21.1784,10.9000,2.1086
2019-08-26,16.7000,28.8000,22.0561,0.0000,3.0634
2019-08-27,16.1000,32.3000,22.9023,0.0000,3.9121
2019-08-28,16.2000,32.1000,24.2334,0.0000,3.7386
2019-08-29,16.0000,35.1000,24.9858,0.0000,3.9722
2019-08-30,17.4000,33.2000,23.5965,1.3000,3.8693
2019-08-31,15.1000,34.9000,23.8685,0.0000,4.2700
2019-09-01,15.2000,34.7000,23.9736,0.0000,3.6568
2019-09-02,14.1000,21.6000,17.8410,11.2000,0.8779
2019-09-03,9.5000,24.2000,16.4584,1.0000,4.3485
2019-09-04,6.5000,27.7000,16.2429,0.0000,4.1299
2019-09-05,7.9000,28.4000,,0.0000,3.7660
2019-09-06,14.2000,23.0000,18.1293,5.6000,2.2952
2019-09-07,13.7000,16.2000,14.9399,30.5000,0.5806
2019-09-08,13.0000,19.3000,15.2414,5.8000,1.6990
2019-09-09,11.3000,17.6000,14.6539,17.8000,2.4804
2019-09-10,8.3000,22.1000,14.7503,0.0000,2.8115
2019-09-11,7.7000,27.4000,16.2004,0.0000,3.3942
2019-09-12,8.2000,25.1000,16.3655,0.0000,3.2216
2019-09-13,10.7000,26.5000,18.8481,0.0000,2.6934
2019-09-14,9.2000,22.6000,16.4571,0.0000,3.2131
2019-09-15,4.7000,26.2000,14.6718,0.0000,3.0322
2019-09-16,8.7000,27.5000,17.4144,0.0000,2.7425
2019-09-17,12.9000,20.4000,16.6226,0.0000,1.6021
2019-09-18,5.7000,18.5000,12.9643,0.0000,3.0392
2019-09-19,4.2000,17.0000,10.6675,0.0000,2.3968
2019-09-20,0.1000,20.1000,9.1128,0.0000,2.5644
2019-09-21,1.0000,21.4000,10.7830,0.0000,2.4089
2019-09-22,5.4000,22.3000,14.4458,0.0000,2.0678
2019-09-23,10.8000,23.0000,14.7916,0.0000,1.8012
2019-09-24,8.8000,24.7000,15.6861,0.0000,1.7878
2019-09-25,10.5000,21.5000,16.1213,0.0000,1.5862
2019-09-26,7.9000,22.0000,14.5123,0.0000,1.8080
2019-09-27,7.2000,24.4000,15.6371,1.5000,1.7348
2019-09-28,10.4000,16.8000,14.6422,1.8000,0.6688
2019-09-29,7.3000,24.6000,15.3804,0.3000,1.8567
2019-09-30,11.8000,23.9000,18.3570,0.5000,1.8939
2019-10-01,4.4000,26.1000,15.4045,0.0000,1.6312
2019-10-02,9.7000,17.7000,13.7582,4.6000,0.7184
2019-10-03,7.0000,13.5000,9.9132,0.0000,1.4451
2019-10-04,6.9000,17.3000,10.7977,1.0000,1.7064
2019-10-05,8.5000,14.4000,10.6042,10.4000,0.9380
2019-10-06,4.8000,12.5000,8.0941,0.0000,1.4233
2019-10-07,-0.3000,13.0000,5.7221,0.0000,1.2876
2019-10-08,-1.3000,14.7000,7.4164,0.3000,1.3170
2019-10-09,9.6000,16.2000,12.3799,8.4000,1.0906
2019-10-10,5.4000,18.4000,11.2421,0.0000,1.3430
2019-10-11,3.9000,21.1000,12.6562,0.0000,1.5219
2019-10-12,5.2000,16.8000,10.6581,0.0000,1.4346
2019-10-13,4.5000,22.3000,10.8498,0.3000,1.4200
2019-10-14,4.9000,22.7000,13.3254,0.0000,1.2911
2019-10-15,13.6000,23.6000,18.3221,0.0000,1.1998
2019-10-16,5.5000,18.4000,12.8021,2.0000,0.9794
2019-10-17,2.4000,21.1000,10.2234,0.0000,1.0774
2019-10-18,5.5000,13.2000,10.2737,0.5000,0.5333
2019-10-19,10.0000,17.5000,11.9607,0.0000,1.2126
2019-10-20,8.7000,23.4000,14.3735,0.3000,1.1391
2019-10-21,6.3000,25.3000,13.4799,0.0000,0.9925
2019-10-22,6.6000,23.0000,13.0597,0.0000,1.1459
2019-10-23,8.4000,25.4000,14.8665,0.3000,1.1560
2019-10-24,9.5000,26.8000,18.9829,0.0000,0.9490
2019-10-25,6.3000,20.5000,12.3716,0.0000,1.0278
2019-10-26,5.2000,22.2000,10.3036,0.0000,1.1200
2019-10-27,3.3000,22.5000,,0.0000,1.1560
2019-10-28,3.3000,10.7000,8.0478,2.3000,0.6807
2019-10-29,2.4000,10.2000,6.6088,0.0000,0.8839
2019-10-30,-0.1000,10.5000,4.8376,0.0000,0.7253
2019-10-31,-3.8000,9.5000,2.3083,0.0000,0.7165
2019-11-01,-5.7000,9.6000,3.4564,0.0000,0.8331
2019-11-02,2.6000,10.2000,7.2883,0.0000,0.8318
2019-11-03,4.4000,18.8000,14.7786,0.5000,0.8632
2019-11-04,5.6000,18.0000,12.2056,0.8000,0.9121
2019-11-05,3.9000,10.3000,7.8735,13.5000,0.3664
2019-11-06,5.4000,15.6000,8.8238,1.8000,0.8921
2019-11-07,5.2000,13.2000,8.3475,3.6000,0.8403
2019-11-08,6.1000,14.0000,10.1241,1.0000,0.4986
2019-11-09,1.4000,10.2000,7.3513,6.3000,0.3475
2019-11-10,0.3000,7.6000,4.4472,0.0000,0.5609
2019-11-11,-1.7000,9.0000,4.7217,0.0000,0.5678
2019-11-12,4.8000,8.0000,6.2321,8.9000,0.2280
2019-11-13,0.3000,5.3000,4.2028,11.2000,0.1446
2019-11-14,-2.5000,10.3000,2.9785,0.3000,0.8156
2019-11-15,4.8000,11.7000,8.5580,0.0000,0.6800
2019-11-16,10.0000,13.2000,12.0060,1.0000,0.3345
2019-11-17,8.4000,15.3000,12.4512,0.3000,0.7986
2019-11-18,1.3000,12.1000,9.0732,0.3000,0.2515
2019-11-19,2.0000,11.6000,9.1460,0.3000,0.4799
2019-11-20,3.3000,10.7000,8.1216,3.8000,0.3248
2019-11-21,9.5000,11.3000,10.1666,0.8000,0.2684
2019-11-22,8.0000,10.1000,9.1874,0.0000,0.3159
2019-11-23,4.6000,8.4000,6.5601,0.0000,0.6405
2019-11-24,4.7000,11.4000,7.2233,0.0000,0.6197
2019-11-25,0.2000,11.3000,6.3312,0.0000,0.5861
2019-11-26,5.6000,8.2000,6.9460,0.0000,0.2930
2019-11-27,4.8000,8.0000,7.1004,0.8000,0.1464
2019-11-28,4.7000,9.7000,7.1354,0.3000,0.4578
2019-11-29,3.8000,10.8000,7.6560,0.8000,0.4750
2019-11-30,-4.4000,4.3000,1.3759,0.0000,0.5186
2019-12-01,-6.9000,3.8000,-1.0646,0.3000,0.5079
2019-12-02,-0.1000,3.1000,1.3844,3.6000,0.3162
2019-12-03,-4.9000,5.1000,1.2315,0.0000,0.5666
2019-12-04,-6.5000,3.3000,-2.2517,0.3000,0.5003
2019-12-05,-2.0000,0.0000,-0.7052,0.0000,0.1641
2019-12-06,-0.9000,0.1000,-0.4471,0.0000,0.2152
2019-12-07,-0.7000,3.3000,0.6474,0.0000,0.4335
2019-12-08,-0.5000,10.1000,4.1462,0.0000,0.5588
2019-12-09,-0.4000,3.9000,2.4224,0.0000,0.2460
2019-12-10,-2.9000,6.4000,2.3332,0.0000,0.5209
2019-12-11,-8.2000,4.3000,-2.7315,0.0000,0.4455
2019-12-12,-5.4000,1.4000,-0.7062,0.0000,0.2833
2019-12-13,-0.7000,2.3000,0.8411,3.6000,0.2330
2019-12-14,-0.1000,6.7000,2.9875,1.3000,0.3587
2019-12-15,0.0000,7.3000,2.9597,0.0000,0.4439
2019-12-16,-2.0000,9.4000,1.7425,0.3000,0.5619
2019-12-17,-0.7000,6.7000,1.9612,0.0000,0.3597
2019-12-18,-0.7000,12.7000,3.4475,0.3000,0.4541
2019-12-19,-0.5000,13.4000,6.9477,0.3000,0.5367
2019-12-20,7.6000,13.4000,10.6319,0.0000,0.4658
2019-12-21,5.6000,12.4000,8.9583,20.8000,0.3169
2019-12-22,-0.8000,5.9000,3.3003,4.1000,0.3378
2019-12-23,3.9000,7.5000,6.3299,18.5000,0.2226
2019-12-24,2.3000,10.2000,5.5378,2.5000,0.4651
2019-12-25,2.9000,8.8000,6.0807,0.8000,0.3323
2019-12-26,1.6000,6.8000,4.6431,0.0000,0.4568
2019-12-27,2.7000,5.9000,3.8835,0.0000,0.5355
2019-12-28,0.7000,3.3000,1.6256,0.0000,0.5220
2019-12-29,-3.1000,1.1000,0.2296,0.0000,0.2236
2019-12-30,,,,,
2019-12-31,,,,,
