,MinT,MaxT,MeanT,TotR,TotS
2020-04-23,-0.44,20.28,11.211623693379792,0.0,6.067941666666667
2020-04-24,0.83,22.89,12.453588850174215,0.0,5.5677666666666665
2020-04-25,6.17,17.72,13.008693379790941,0.0,6.07675
2020-04-26,-0.78,18.56,9.406184668989548,0.0,6.231983333333333
2020-04-27,0.28,22.17,12.169059233449477,0.0,6.276841666666667
2020-04-28,7.33,25.61,16.992648083623692,0.51,6.267383333333333
2020-04-29,8.89,18.33,14.121463414634146,0.0,2.8238333333333334
2020-04-30,7.0,24.22,15.910156794425086,0.0,6.2318
2020-05-01,10.5,20.11,14.941428571428572,1.52,4.853308333333334
2020-05-02,7.33,19.33,13.401411149825783,3.05,6.264108333333334
2020-05-03,4.5,16.61,11.048641114982578,0.0,6.6179
2020-05-04,0.28,20.83,11.669564459930314,0.0,6.139291666666667
2020-05-05,8.22,17.94,12.60560975609756,0.51,6.959233333333334
2020-05-06,3.39,16.17,10.106602787456445,0.0,5.282166666666667
2020-05-07,6.28,20.89,13.657508710801395,0.0,6.723408333333333
2020-05-08,0.61,25.0,13.145836236933798,0.0,6.506675
2020-05-09,6.11,28.22,16.8691637630662,0.0,6.165375
2020-05-10,12.11,24.83,18.894418118466902,0.0,4.806621666666667
2020-05-11,8.11,24.28,16.510801393728222,3.3,4.404183333333333
2020-05-12,3.56,14.28,8.319146341463414,0.0,7.193883333333333
2020-05-13,0.94,15.0,8.743414634146342,1.27,3.1781
2020-05-14,8.22,16.17,11.598588850174217,0.0,4.992525
2020-05-15,5.39,11.06,8.720975609756097,24.38,1.7027916666666667
2020-05-16,1.78,19.33,10.94815331010453,0.0,7.648775
2020-05-17,5.78,22.89,14.083658536585366,0.0,6.287925
2020-05-18,5.0,25.94,15.762247386759581,0.0,6.732741666666667
2020-05-19,7.89,27.11,18.06890243902439,0.0,6.1859416666666664
2020-05-20,11.28,22.72,17.634198606271777,0.0,7.268608333333333
2020-05-21,7.67,21.11,14.54830662020906,0.0,7.395889166666667
2020-05-22,2.83,22.44,14.005731707317073,0.25,6.742766666666666
2020-05-23,12.17,19.94,14.643031358885018,20.83,2.94895
2020-05-24,10.56,19.44,14.259756097560976,0.25,6.955616666666667
2020-05-25,9.5,16.89,12.491550522648083,6.35,5.193033333333333
2020-05-26,9.61,17.78,12.58684668989547,2.03,5.964316666666667
2020-05-27,7.22,21.28,14.267299651567944,0.0,7.446758333333333
2020-05-28,5.83,19.28,12.331777003484321,0.0,4.345483333333333
2020-05-29,8.89,18.39,13.189233449477351,0.0,4.4134
2020-05-30,5.11,19.11,12.47836236933798,1.02,5.8816375
2020-05-31,9.5,12.5,11.18081881533101,5.33,0.8654083333333333
2020-06-01,8.22,23.78,16.383825783972124,0.0,7.054508333333334
2020-06-02,5.44,22.06,15.039320557491289,3.81,6.974854166666667
2020-06-03,10.0,26.11,17.05170731707317,0.0,7.841808333333334
2020-06-04,7.33,26.61,18.09390243902439,0.0,6.790875
2020-06-05,10.78,19.06,15.54862369337979,6.6,2.5248166666666667
2020-06-06,10.56,26.11,19.166655052264808,0.0,8.25865
2020-06-07,11.72,29.72,20.57658536585366,0.76,7.840908333333333
2020-06-08,11.72,16.39,14.337108013937282,0.0,1.8959083333333333
2020-06-09,13.78,23.89,16.823275261324042,3.05,4.897858333333334
2020-06-10,12.11,19.56,,23.88,1.937525
2020-06-11,11.22,26.5,18.078501742160277,0.25,6.3497225
2020-06-12,10.67,28.94,19.79296167247387,0.0,6.685020833333334
2020-06-13,13.5,31.89,21.715592334494772,0.0,6.993104166666667
2020-06-14,16.22,24.22,19.571620209059233,2.03,5.769275
2020-06-15,15.39,25.5,19.50273519163763,0.0,7.210833333333333
2020-06-16,12.72,24.0,18.542090592334496,0.25,5.097833333333333
2020-06-17,16.0,24.44,19.851637630662022,0.0,4.487966666666667
2020-06-18,14.89,21.28,17.5443031358885,0.25,2.41135
2020-06-19,13.89,19.39,16.824756097560975,0.25,2.43525
2020-06-20,13.89,16.0,15.022839721254355,23.62,1.3954083333333334
2020-06-21,13.39,16.89,15.199094076655053,28.19,1.4986583333333334
2020-06-22,14.61,23.78,18.9531637630662,0.0,2.6485183333333335
2020-06-23,13.67,25.11,19.137404181184667,0.0,7.653629166666667
2020-06-24,8.72,22.22,16.17817073170732,0.0,6.629216666666666
2020-06-25,8.83,27.28,17.95451219512195,0.0,6.0938
2020-06-26,15.72,28.61,21.216689895470385,0.25,7.111258333333334
2020-06-27,14.67,32.72,23.151045296167247,0.0,6.358391666666667
2020-06-28,16.06,33.83,24.140993031358885,0.0,7.006
2020-06-29,13.44,21.5,18.48198606271777,5.59,2.118879166666667
2020-06-30,10.67,28.61,20.16104529616725,0.0,7.7835625
2020-07-01,12.67,32.39,23.376411149825785,0.25,7.334858333333333
2020-07-02,15.89,30.5,22.76806620209059,0.0,7.114791666666667
2020-07-03,,,,-0.1,-0.1
2020-07-04,10.0,28.0,20.119222222222223,0.0,6.743
2020-07-05,9.83,30.61,21.700766550522648,0.0,7.5309125
2020-07-06,13.67,31.11,21.89294425087108,1.27,6.754858333333333
2020-07-07,8.94,22.39,17.18857142857143,0.0,7.634554166666667
2020-07-08,6.39,29.56,17.549024390243904,0.25,7.051916666666667
2020-07-09,14.22,32.39,21.489634146341462,0.0,6.922679166666667
2020-07-10,13.5,35.28,25.4391637630662,0.0,7.213775
2020-07-11,12.22,23.5,16.804773519163763,6.35,2.810425
2020-07-12,9.33,24.0,16.205452961672474,0.25,7.266466666666667
2020-07-13,6.11,24.78,16.23562369337979,0.0,7.259639166666667
2020-07-14,5.39,27.17,17.07885017421603,0.0,6.7877375
2020-07-15,7.39,30.22,18.40116724738676,7.37,5.042479166666666
2020-07-16,14.5,23.78,17.725644599303134,1.27,4.591633333333333
2020-07-17,12.28,23.61,16.862891986062717,0.51,5.878525
2020-07-18,12.89,21.89,16.3498606271777,21.08,2.8186
2020-07-19,14.72,25.44,19.461637630662022,0.0,4.356958333333333
2020-07-20,14.0,30.22,21.618728222996516,0.0,5.996025
2020-07-21,14.22,29.22,20.409878048780488,4.32,5.747504166666666
2020-07-22,13.94,28.33,20.59498606271777,5.84,6.856116666666667
2020-07-23,13.44,29.56,21.01604529616725,0.0,6.4949625
2020-07-24,13.11,30.5,20.878850174216026,0.0,5.084683333333333
2020-07-25,15.06,29.33,21.04792682926829,0.0,5.723075
2020-07-26,12.06,29.83,20.515731707317073,0.0,4.7863
2020-07-27,12.11,31.39,21.561324041811847,0.0,6.904891666666667
2020-07-28,13.11,37.22,25.10243554006969,11.94,6.645065833333334
2020-07-29,17.28,29.06,23.556062717770036,0.25,5.906491666666667
2020-07-30,13.78,31.72,22.622780487804878,0.0,6.704561666666667
2020-07-31,13.17,31.83,22.89773170731707,0.0,6.5696208333333335
2020-08-01,12.94,30.39,21.93534843205575,0.0,6.719233333333333
2020-08-02,11.22,30.0,21.625174216027876,0.0,4.929208333333333
2020-08-03,18.0,24.83,19.56644599303136,5.08,1.758725
2020-08-04,14.72,19.94,17.078519163763065,14.99,1.7159833333333334
2020-08-05,14.5,22.44,17.7402787456446,0.0,2.6444916666666667
2020-08-06,15.61,28.83,,0.0,6.183691666666666
2020-08-07,16.72,34.22,24.27594773519164,0.0,6.0979
2020-08-08,15.28,33.83,24.141411149825785,0.0,5.938625
2020-08-09,13.78,34.22,23.642766550522648,0.0,5.834529166666667
2020-08-10,15.11,34.0,24.222013937282227,0.0,5.412485833333333
2020-08-11,16.06,33.06,21.566742160278746,2.29,4.0127
2020-08-12,13.78,34.67,22.834512195121953,0.0,6.057216666666666
2020-08-13,14.06,32.22,23.37682926829268,1.02,5.908875
2020-08-14,17.94,22.83,,0.0,0.0034041666666666665
2020-08-15,14.94,27.06,21.586759581881534,0.25,3.6337333333333333
2020-08-16,17.33,30.33,22.57028919860627,0.25,4.185520833333333
2020-08-17,15.44,26.28,20.570505226480837,0.51,2.4638916666666666
2020-08-18,16.22,24.17,18.90705574912892,11.94,2.57045
2020-08-19,16.28,26.0,,2.79,4.102590833333333
2020-08-20,,,,-0.1,-0.1
2020-08-21,,,,-0.1,-0.1
2020-08-22,,,,-0.1,-0.1
2020-08-23,,,,-0.1,-0.1
2020-08-24,,,,-0.1,-0.1
2020-08-25,,,,-0.1,-0.1
2020-08-26,,,,-0.1,-0.1
2020-08-27,,,,-0.1,-0.1
2020-08-28,,,,-0.1,-0.1
2020-08-29,,,,-0.1,-0.1
2020-08-30,,,,-0.1,-0.1
2020-08-31,,,,-0.1,-0.1
2020-09-01,,,,-0.1,-0.1
2020-09-02,,,,-0.1,-0.1
2020-09-03,,,,-0.1,-0.1
2020-09-04,,,,-0.1,-0.1
2020-09-05,,,,-0.1,-0.1
2020-09-06,,,,-0.1,-0.1
2020-09-07,,,,-0.1,-0.1
2020-09-08,,,,-0.1,-0.1
2020-09-09,,,,-0.1,-0.1
2020-09-10,,,,-0.1,-0.1
2020-09-11,,,,-0.1,-0.1
2020-09-12,,,,-0.1,-0.1
2020-09-13,,,,-0.1,-0.1
2020-09-14,,,,-0.1,-0.1
2020-09-15,,,,-0.1,-0.1
2020-09-16,,,,-0.1,-0.1
2020-09-17,,,,-0.1,-0.1
2020-09-18,,,,-0.1,-0.1
2020-09-19,,,,-0.1,-0.1
2020-09-20,,,,-0.1,-0.1
2020-09-21,,,,-0.1,-0.1
2020-09-22,,,,-0.1,-0.1
2020-09-23,,,,-0.1,-0.1
2020-09-24,,,,-0.1,-0.1
2020-09-25,,,,-0.1,-0.1
2020-09-26,,,,-0.1,-0.1
2020-09-27,,,,-0.1,-0.1
2020-09-28,,,,-0.1,-0.1
2020-09-29,,,,-0.1,-0.1
2020-09-30,,,,-0.1,-0.1
2020-10-01,,,,-0.1,-0.1
2020-10-02,,,,-0.1,-0.1
2020-10-03,,,,-0.1,-0.1
2020-10-04,,,,-0.1,-0.1
2020-10-05,,,,-0.1,-0.1
2020-10-06,,,,-0.1,-0.1
2020-10-07,,,,-0.1,-0.1
2020-10-08,,,,-0.1,-0.1
2020-10-09,,,,-0.1,-0.1
2020-10-10,,,,-0.1,-0.1
2020-10-11,,,,-0.1,-0.1
2020-10-12,,,,-0.1,-0.1
2020-10-13,,,,-0.1,-0.1
2020-10-14,,,,-0.1,-0.1
2020-10-15,,,,-0.1,-0.1
2020-10-16,,,,-0.1,-0.1
2020-10-17,,,,-0.1,-0.1
2020-10-18,,,,-0.1,-0.1
2020-10-19,,,,-0.1,-0.1
2020-10-20,,,,-0.1,-0.1
2020-10-21,,,,-0.1,-0.1
2020-10-22,,,,-0.1,-0.1
2020-10-23,,,,-0.1,-0.1
2020-10-24,,,,-0.1,-0.1
2020-10-25,,,,-0.1,-0.1
2020-10-26,,,,-0.1,-0.1
2020-10-27,,,,-0.1,-0.1
2020-10-28,,,,-0.1,-0.1
2020-10-29,,,,-0.1,-0.1
2020-10-30,,,,-0.1,-0.1
2020-10-31,,,,-0.1,-0.1
2020-11-01,,,,-0.1,-0.1
2020-11-02,,,,-0.1,-0.1
2020-11-03,,,,-0.1,-0.1
2020-11-04,,,,-0.1,-0.1
2020-11-05,,,,-0.1,-0.1
2020-11-06,,,,-0.1,-0.1
2020-11-07,,,,-0.1,-0.1
2020-11-08,,,,-0.1,-0.1
2020-11-09,,,,-0.1,-0.1
2020-11-10,,,,-0.1,-0.1
2020-11-11,,,,-0.1,-0.1
2020-11-12,,,,-0.1,-0.1
2020-11-13,,,,-0.1,-0.1
2020-11-14,,,,-0.1,-0.1
2020-11-15,,,,-0.1,-0.1
2020-11-16,,,,-0.1,-0.1
2020-11-17,,,,-0.1,-0.1
2020-11-18,,,,-0.1,-0.1
2020-11-19,,,,-0.1,-0.1
2020-11-20,,,,-0.1,-0.1
2020-11-21,,,,-0.1,-0.1
2020-11-22,,,,-0.1,-0.1
2020-11-23,,,,-0.1,-0.1
2020-11-24,,,,-0.1,-0.1
2020-11-25,,,,-0.1,-0.1
2020-11-26,,,,-0.1,-0.1
2020-11-27,,,,-0.1,-0.1
2020-11-28,,,,-0.1,-0.1
2020-11-29,,,,-0.1,-0.1
2020-11-30,,,,-0.1,-0.1
2020-12-01,,,,-0.1,-0.1
2020-12-02,,,,-0.1,-0.1
2020-12-03,,,,-0.1,-0.1
2020-12-04,,,,-0.1,-0.1
2020-12-05,,,,-0.1,-0.1
2020-12-06,,,,-0.1,-0.1
2020-12-07,,,,-0.1,-0.1
2020-12-08,,,,-0.1,-0.1
2020-12-09,,,,-0.1,-0.1
2020-12-10,,,,-0.1,-0.1
2020-12-11,,,,-0.1,-0.1
2020-12-12,,,,-0.1,-0.1
2020-12-13,,,,-0.1,-0.1
2020-12-14,,,,-0.1,-0.1
2020-12-15,,,,-0.1,-0.1
2020-12-16,,,,-0.1,-0.1
2020-12-17,,,,-0.1,-0.1
2020-12-18,,,,-0.1,-0.1
2020-12-19,,,,-0.1,-0.1
2020-12-20,,,,-0.1,-0.1
2020-12-21,,,,-0.1,-0.1
2020-12-22,,,,-0.1,-0.1
2020-12-23,,,,-0.1,-0.1
2020-12-24,,,,-0.1,-0.1
2020-12-25,,,,-0.1,-0.1
2020-12-26,,,,-0.1,-0.1
2020-12-27,,,,-0.1,-0.1
2020-12-28,,,,-0.1,-0.1
2020-12-29,,,,-0.1,-0.1
2020-12-30,,,,-0.1,-0.1
2020-12-31,,,,-0.1,-0.1
