,MinT,MaxT,MeanT,TotR,TotS
2018-03-03,-6.3000,1.6000,-3.5614,0.0000,1.9384
2018-03-04,-11.6000,4.0000,-3.0173,0.0000,1.7989
2018-03-05,-1.9000,1.6000,-0.1720,0.0000,0.7193
2018-03-06,0.1000,3.0000,1.7228,0.8000,0.6763
2018-03-07,-1.4000,11.9000,3.1455,0.0000,1.4399
2018-03-08,-1.5000,12.0000,5.0287,0.3000,2.1299
2018-03-09,1.0000,9.4000,4.9565,0.0000,1.0308
2018-03-10,1.1000,15.7000,7.0313,0.0000,2.1946
2018-03-11,-1.7000,14.6000,8.6617,0.0000,2.0735
2018-03-12,8.1000,13.8000,11.6105,1.3000,0.9874
2018-03-13,2.8000,15.4000,9.0832,0.0000,2.0153
2018-03-14,-1.9000,9.7000,5.9833,0.0000,1.0315
2018-03-15,-1.7000,9.2000,4.8533,0.0000,1.0330
2018-03-16,3.3000,10.0000,7.4601,12.2000,0.5870
2018-03-17,-3.6000,3.2000,-0.2428,0.5000,0.8064
2018-03-18,-5.0000,-0.4000,-3.1725,0.3000,1.5029
2018-03-19,-6.6000,-0.9000,-3.8375,0.0000,1.6203
2018-03-20,-3.4000,1.7000,-1.3973,0.0000,1.2512
2018-03-21,-6.9000,5.0000,-0.9150,0.0000,2.4273
2018-03-22,-10.0000,7.6000,-0.9366,0.0000,3.2134
2018-03-23,-5.7000,7.0000,1.6657,0.0000,1.3715
2018-03-24,-0.1000,10.9000,4.7787,0.0000,3.0634
2018-03-25,-2.4000,6.8000,2.5202,0.0000,2.2190
2018-03-26,-4.4000,7.6000,1.9835,0.0000,1.4190
2018-03-27,-3.0000,9.7000,4.1085,0.0000,1.9007
2018-03-28,-4.7000,12.0000,3.7466,0.0000,2.6492
2018-03-29,6.4000,13.7000,9.5334,0.5000,1.8311
2018-03-30,0.5000,12.2000,8.2030,0.8000,2.2326
2018-03-31,7.4000,15.1000,11.8670,1.5000,1.4887
2018-04-01,6.4000,12.4000,8.4103,14.2000,1.7623
2018-04-02,3.0000,13.5000,7.7191,0.0000,2.9711
2018-04-03,0.9000,19.9000,10.9717,0.0000,4.0132
2018-04-04,4.8000,19.7000,12.6132,0.0000,2.5413
2018-04-05,4.0000,15.7000,10.6526,0.5000,1.4760
2018-04-06,3.8000,13.1000,8.6037,0.0000,2.8628
2018-04-07,-2.2000,16.0000,7.7052,0.0000,2.8733
2018-04-08,5.5000,20.7000,13.7712,0.0000,3.6429
2018-04-09,12.9000,25.0000,18.8572,0.0000,4.1646
2018-04-10,10.7000,18.6000,15.2596,0.0000,3.1996
2018-04-11,9.6000,21.3000,15.1768,0.0000,3.6186
2018-04-12,6.1000,24.6000,17.0930,0.0000,4.2983
2018-04-13,8.9000,21.3000,16.3627,10.9000,3.8643
2018-04-14,3.2000,23.0000,13.0576,0.0000,4.5781
2018-04-15,5.9000,24.7000,15.6015,0.0000,3.1477
2018-04-16,13.1000,19.6000,17.0054,0.5000,1.5242
2018-04-17,10.0000,21.1000,15.6912,0.0000,3.4000
2018-04-18,8.3000,22.1000,14.7291,0.0000,4.3865
2018-04-19,5.4000,25.5000,,0.0000,4.1060
2018-04-20,8.2000,25.1000,17.4677,0.0000,4.6482
2018-04-21,4.6000,28.1000,16.2673,0.0000,4.6060
2018-04-22,9.9000,26.9000,17.8920,0.0000,4.3280
2018-04-23,7.9000,26.7000,17.1865,2.0000,4.0886
2018-04-24,13.0000,23.4000,17.8705,0.0000,3.9847
2018-04-25,8.2000,26.1000,18.3486,0.0000,4.8085
2018-04-26,6.7000,18.3000,13.2251,1.8000,1.0734
2018-04-27,1.0000,20.9000,12.5374,0.0000,4.9918
2018-04-28,9.4000,26.1000,18.2566,0.0000,4.9503
2018-04-29,9.4000,29.3000,21.6056,0.0000,5.1033
2018-04-30,12.6000,28.1000,21.2964,0.0000,4.9940
2018-05-01,8.8000,24.6000,16.6499,0.0000,4.5411
2018-05-02,13.6000,28.4000,20.4667,0.8000,4.6653
2018-05-03,11.4000,29.3000,20.0498,0.3000,5.0595
2018-05-04,14.3000,24.0000,,0.0000,4.1646
2018-05-05,12.6000,24.1000,17.7101,0.0000,4.7245
2018-05-06,10.2000,23.4000,16.6445,0.0000,5.5654
2018-05-07,8.9000,27.0000,17.3253,0.0000,5.7267
2018-05-08,7.8000,25.1000,15.3334,0.3000,4.1411
2018-05-09,6.4000,24.6000,15.8844,16.8000,3.9796
2018-05-10,9.4000,26.5000,17.8277,16.5000,4.0907
2018-05-11,12.7000,26.1000,17.9713,3.3000,4.4839
2018-05-12,10.0000,28.4000,18.1501,0.0000,5.8733
2018-05-13,10.4000,28.0000,18.8523,0.3000,5.6582
2018-05-14,7.4000,26.0000,16.5431,0.0000,4.8781
2018-05-15,9.8000,13.2000,11.9124,12.7000,1.3266
2018-05-16,9.6000,18.2000,13.2408,0.5000,2.7760
2018-05-17,9.1000,15.3000,13.2647,1.8000,1.6662
2018-05-18,12.6000,22.5000,16.6167,0.8000,3.9816
2018-05-19,10.0000,23.8000,16.2697,0.3000,5.3183
2018-05-20,8.3000,26.8000,16.9664,0.0000,5.8532
2018-05-21,8.0000,26.7000,17.1635,0.0000,5.1416
2018-05-22,7.2000,28.5000,18.1532,0.0000,5.3694
2018-05-23,11.0000,31.2000,20.2018,0.0000,4.4735
2018-05-24,13.9000,27.3000,19.8292,1.8000,3.8501
2018-05-25,13.0000,22.3000,,28.2000,2.6221
2018-05-26,11.3000,29.8000,,0.0000,5.6683
2018-05-27,11.4000,32.0000,20.3335,0.0000,5.7224
2018-05-28,13.0000,32.5000,22.4794,0.0000,5.7677
2018-05-29,13.8000,30.1000,22.4776,0.0000,5.1659
2018-05-30,13.8000,28.6000,20.1593,0.0000,2.0306
2018-05-31,10.2000,33.4000,22.2516,0.0000,6.0634
2018-06-01,-17.8000,31.7000,15.0913,0.0000,0.0000
2018-06-02,14.4000,27.8000,21.4449,0.0000,5.3812
2018-06-03,12.8000,28.4000,20.6364,0.0000,5.2087
2018-06-04,12.9000,31.5000,22.1156,0.0000,5.6371
2018-06-05,13.0000,32.4000,21.2605,0.0000,4.4357
2018-06-06,15.1000,29.8000,20.0470,8.1000,3.9496
2018-06-07,14.8000,28.5000,20.7276,0.0000,3.7294
2018-06-08,15.4000,31.5000,23.3799,0.0000,5.0956
2018-06-09,15.8000,29.0000,,0.3000,3.6695
2018-06-10,13.1000,34.0000,22.5697,0.0000,5.0635
2018-06-11,14.5000,33.3000,23.5022,0.0000,5.1789
2018-06-12,17.6000,28.5000,22.3291,3.8000,3.7972
2018-06-13,14.8000,26.3000,19.6844,0.0000,3.9963
2018-06-14,14.8000,20.8000,17.9220,0.0000,1.4500
2018-06-15,14.8000,23.7000,19.1908,0.0000,3.2684
2018-06-16,14.0000,31.1000,21.3449,0.0000,4.1873
2018-06-17,12.8000,30.2000,22.5740,0.0000,4.9389
2018-06-18,16.7000,27.7000,21.7723,0.0000,3.7172
2018-06-19,13.4000,29.3000,22.2512,0.3000,5.3527
2018-06-20,12.2000,35.5000,23.7968,0.0000,6.1460
2018-06-21,12.6000,35.5000,24.4594,12.7000,5.6108
2018-06-22,11.1000,20.7000,15.7207,0.0000,2.8466
2018-06-23,9.8000,21.2000,14.7994,0.0000,2.9438
2018-06-24,12.0000,20.0000,15.9137,0.5000,2.9591
2018-06-25,11.1000,22.1000,15.8399,0.0000,2.7464
2018-06-26,8.4000,25.7000,16.8423,1.3000,3.7037
2018-06-27,12.2000,25.7000,16.8301,14.7000,4.3733
2018-06-28,14.5000,24.4000,18.0942,36.1000,2.8122
2018-06-29,18.1000,29.9000,23.1352,0.0000,3.7491
2018-06-30,10.6000,22.5000,18.0590,0.0000,6.0492
2018-07-01,6.4000,22.8000,15.0668,0.0000,5.1172
2018-07-02,4.9000,27.7000,16.3385,0.0000,6.0414
2018-07-03,6.5000,29.6000,18.4305,0.0000,5.8864
2018-07-04,9.5000,32.2000,21.3028,0.0000,5.4719
2018-07-05,11.9000,33.9000,22.9022,0.0000,4.7580
2018-07-06,17.8000,27.9000,,13.5000,3.7189
2018-07-07,15.1000,27.8000,21.2253,0.3000,5.4369
2018-07-08,10.9000,27.6000,20.1902,0.0000,5.1677
2018-07-09,11.2000,30.9000,21.7850,0.0000,5.7448
2018-07-10,16.1000,27.1000,19.5856,13.0000,2.0849
2018-07-11,11.7000,24.2000,17.4464,5.6000,2.3812
2018-07-12,8.8000,25.5000,18.0041,0.0000,4.7455
2018-07-13,12.8000,28.4000,20.9986,0.0000,3.7279
2018-07-14,12.3000,29.8000,20.9652,0.0000,4.9929
2018-07-15,11.3000,32.0000,21.7611,0.0000,5.1628
2018-07-16,11.1000,31.5000,20.2277,0.0000,3.7501
2018-07-17,12.9000,29.3000,20.7623,0.0000,4.1450
2018-07-18,16.9000,26.5000,,3.8000,3.3564
2018-07-19,18.5000,29.9000,23.2325,0.0000,4.6087
2018-07-20,14.6000,31.5000,22.7278,0.0000,5.4903
2018-07-21,13.1000,33.4000,22.6222,14.7000,4.6008
2018-07-22,16.8000,22.9000,19.2560,5.1000,2.2008
2018-07-23,17.4000,30.7000,22.4578,8.6000,3.9848
2018-07-24,15.0000,31.6000,23.2494,0.0000,4.7475
2018-07-25,15.4000,31.2000,23.2571,1.5000,4.9222
2018-07-26,17.1000,32.9000,23.4222,0.5000,4.5624
2018-07-27,18.3000,33.6000,24.8387,0.0000,4.9666
2018-07-28,17.3000,33.9000,24.6482,8.1000,5.2076
2018-07-29,17.9000,33.2000,,0.3000,5.3027
2018-07-30,19.4000,34.9000,26.4193,0.0000,5.5169
2018-07-31,18.6000,35.5000,26.9674,0.0000,5.5261
2018-08-01,20.6000,36.1000,25.1623,0.3000,4.1602
2018-08-02,18.4000,37.2000,24.6602,5.3000,4.6138
2018-08-03,19.3000,21.7000,,0.0000,0.0000
2018-08-04,,,,-0.1000,-0.1000
2018-08-05,,,,-0.1000,-0.1000
2018-08-06,,,,-0.1000,-0.1000
2018-08-07,,,,-0.1000,-0.1000
2018-08-08,,,,-0.1000,-0.1000
2018-08-09,,,,-0.1000,-0.1000
2018-08-10,,,,-0.1000,-0.1000
2018-08-11,18.9000,28.5000,,2.8000,3.2337
2018-08-12,10.4000,32.5000,21.9921,0.0000,5.1528
2018-08-13,13.1000,35.6000,25.2309,0.0000,5.0636
2018-08-14,19.6000,27.7000,23.8476,0.0000,3.0558
2018-08-15,16.7000,28.9000,23.1552,0.0000,3.6095
2018-08-16,13.1000,31.3000,21.9078,0.0000,4.6378
2018-08-17,11.3000,34.2000,22.7411,0.0000,4.7462
2018-08-18,12.4000,36.5000,23.6953,0.0000,4.8294
2018-08-19,16.5000,21.3000,,0.0000,0.0993
2018-08-20,20.1000,23.4000,,0.0000,0.0000
2018-08-21,19.1000,32.8000,25.5993,0.0000,4.5770
2018-08-22,17.5000,36.2000,25.2815,0.0000,4.4481
2018-08-23,14.8000,36.9000,26.1257,0.0000,4.5310
2018-08-24,18.4000,30.8000,24.0703,0.8000,3.1079
2018-08-25,15.1000,20.7000,18.2894,4.8000,1.5995
2018-08-26,10.7000,21.7000,15.2531,9.1000,2.5222
2018-08-27,9.0000,26.2000,15.8952,0.0000,4.4318
2018-08-28,11.0000,29.5000,19.4560,0.0000,4.3547
2018-08-29,9.8000,30.9000,20.3496,0.5000,4.0238
2018-08-30,14.2000,28.1000,20.6828,1.8000,2.9432
2018-08-31,12.7000,26.9000,19.4800,0.0000,3.3271
2018-09-01,15.8000,22.1000,17.3436,59.7000,0.9900
2018-09-02,15.2000,23.9000,18.5077,2.3000,2.1676
2018-09-03,16.0000,25.6000,19.3974,30.2000,2.3480
2018-09-04,16.1000,23.4000,18.9068,0.3000,2.3602
2018-09-05,15.5000,27.6000,20.4673,0.0000,3.9984
2018-09-06,12.2000,27.4000,18.7133,0.0000,3.9881
2018-09-07,9.7000,27.5000,18.4114,0.0000,3.7030
2018-09-08,14.4000,25.6000,20.3316,0.0000,3.8357
2018-09-09,9.9000,26.4000,17.7522,0.0000,3.5716
2018-09-10,11.1000,27.5000,18.8090,0.0000,3.6810
2018-09-11,14.0000,29.2000,21.0656,0.0000,2.9681
2018-09-12,11.2000,32.7000,20.9228,0.0000,3.8725
2018-09-13,12.6000,31.7000,21.0771,0.0000,3.6236
2018-09-14,15.6000,22.9000,18.8643,0.5000,1.5109
2018-09-15,13.5000,23.9000,17.7652,4.6000,2.6509
2018-09-16,10.7000,25.6000,17.3250,0.0000,2.9329
2018-09-17,10.7000,28.9000,18.5457,0.0000,3.4463
2018-09-18,12.6000,28.9000,20.2433,0.0000,3.4211
2018-09-19,9.5000,28.3000,18.1560,0.0000,2.7287
2018-09-20,10.8000,29.8000,18.7561,0.0000,3.1070
2018-09-21,10.0000,29.6000,20.0142,0.0000,2.9759
2018-09-22,,,,,
2018-09-23,,,,,
2018-09-24,,,,,
2018-09-25,,,,,
2018-09-26,,,,,
2018-09-27,,,,,
2018-09-28,,,,,
2018-09-29,,,,,
2018-09-30,,,,,
2018-10-01,,,,,
2018-10-02,,,,,
2018-10-03,,,,,
2018-10-04,,,,,
2018-10-05,,,,,
2018-10-06,,,,,
2018-10-07,,,,,
2018-10-08,,,,,
2018-10-09,,,,,
2018-10-10,,,,,
2018-10-11,,,,,
2018-10-12,,,,,
2018-10-13,,,,,
2018-10-14,,,,,
2018-10-15,,,,,
2018-10-16,,,,,
2018-10-17,,,,,
2018-10-18,,,,,
2018-10-19,,,,,
2018-10-20,,,,,
2018-10-21,,,,,
2018-10-22,,,,,
2018-10-23,,,,,
2018-10-24,,,,,
2018-10-25,,,,,
2018-10-26,,,,,
2018-10-27,,,,,
2018-10-28,,,,,
2018-10-29,,,,,
2018-10-30,,,,,
2018-10-31,,,,,
2018-11-01,,,,,
2018-11-02,,,,,
2018-11-03,,,,,
2018-11-04,,,,,
2018-11-05,,,,,
2018-11-06,,,,,
2018-11-07,,,,,
2018-11-08,,,,,
2018-11-09,,,,,
2018-11-10,,,,,
2018-11-11,,,,,
2018-11-12,,,,,
2018-11-13,,,,,
2018-11-14,,,,,
2018-11-15,,,,,
2018-11-16,,,,,
2018-11-17,,,,,
2018-11-18,,,,,
2018-11-19,,,,,
2018-11-20,,,,,
2018-11-21,,,,,
2018-11-22,,,,,
2018-11-23,,,,,
2018-11-24,,,,,
2018-11-25,,,,,
2018-11-26,,,,,
2018-11-27,,,,,
2018-11-28,,,,,
2018-11-29,,,,,
2018-11-30,,,,,
2018-12-01,,,,,
2018-12-02,,,,,
2018-12-03,,,,,
2018-12-04,,,,,
2018-12-05,,,,,
2018-12-06,,,,,
2018-12-07,,,,,
2018-12-08,,,,,
2018-12-09,,,,,
2018-12-10,,,,,
2018-12-11,,,,,
2018-12-12,,,,,
2018-12-13,,,,,
2018-12-14,,,,,
2018-12-15,,,,,
2018-12-16,,,,,
2018-12-17,,,,,
2018-12-18,,,,,
2018-12-19,,,,,
2018-12-20,,,,,
2018-12-21,,,,,
2018-12-22,,,,,
2018-12-23,,,,,
2018-12-24,,,,,
2018-12-25,,,,,
2018-12-26,,,,,
2018-12-27,,,,,
2018-12-28,,,,,
2018-12-29,,,,,
2018-12-30,,,,,
2018-12-31,,,,,
