,date,Date,Time,temp,dewpoint,humidity,wind_direction,wind,wind_gust,pressure,hour_rain,total_rain,UV,solar,station
0,2021-01-31 23:04:00+00:00,2021/02/01,12:04 AM,-4.94,-4.61,11.0,East,0.0,0.0,1005.42,0.0,0.0,0.0,0.0,IDRSING3
1,2021-01-31 23:09:00+00:00,2021/02/01,12:09 AM,-5.0,-4.56,11.0,East,0.0,0.0,1005.08,0.0,0.0,0.0,0.0,IDRSING3
2,2021-01-31 23:14:00+00:00,2021/02/01,12:14 AM,-5.06,-4.5,11.0,East,0.0,0.0,1005.08,0.0,0.0,0.0,0.0,IDRSING3
3,2021-01-31 23:19:00+00:00,2021/02/01,12:19 AM,-5.28,-4.94,12.0,East,0.0,0.0,1005.08,0.0,0.0,0.0,0.0,IDRSING3
4,2021-01-31 23:24:00+00:00,2021/02/01,12:24 AM,-5.44,-5.11,12.0,East,0.0,0.0,1005.08,0.0,0.0,0.0,0.0,IDRSING3
5,2021-01-31 23:29:00+00:00,2021/02/01,12:29 AM,-5.28,-5.28,12.0,ENE,0.0,0.0,1004.74,0.0,0.0,0.0,0.0,IDRSING3
6,2021-01-31 23:34:00+00:00,2021/02/01,12:34 AM,-5.17,-5.39,12.0,ENE,0.0,0.0,1004.74,0.0,0.0,0.0,0.0,IDRSING3
7,2021-01-31 23:39:00+00:00,2021/02/01,12:39 AM,-5.28,-5.28,12.0,ENE,0.0,0.0,1005.08,0.0,0.0,0.0,0.0,IDRSING3
8,2021-01-31 23:44:00+00:00,2021/02/01,12:44 AM,-5.39,-5.17,12.0,ENE,0.0,0.0,1004.74,0.0,0.0,0.0,0.0,IDRSING3
9,2021-01-31 23:49:00+00:00,2021/02/01,12:49 AM,-5.28,-5.28,12.0,ENE,0.0,0.0,1004.74,0.0,0.0,0.0,0.0,IDRSING3
10,2021-01-31 23:54:00+00:00,2021/02/01,12:54 AM,-5.28,-5.28,12.0,ENE,0.0,0.0,1004.74,0.0,0.0,0.0,0.0,IDRSING3
11,2021-01-31 23:59:00+00:00,2021/02/01,12:59 AM,-5.28,-5.28,12.0,ENE,0.0,0.0,1004.74,0.0,0.0,0.0,0.0,IDRSING3
12,2021-02-01 00:04:00+00:00,2021/02/01,01:04 AM,-5.22,-5.33,12.0,ENE,0.16,0.8,1004.74,0.0,0.0,0.0,0.0,IDRSING3
13,2021-02-01 00:09:00+00:00,2021/02/01,01:09 AM,-5.22,-5.33,12.0,ENE,0.48,1.13,1004.74,0.0,0.0,0.0,0.0,IDRSING3
14,2021-02-01 00:14:00+00:00,2021/02/01,01:14 AM,-5.22,-5.33,12.0,ENE,0.48,0.97,1004.4,0.0,0.0,0.0,0.0,IDRSING3
15,2021-02-01 00:19:00+00:00,2021/02/01,01:19 AM,-5.22,-5.33,12.0,ENE,0.0,0.32,1004.4,0.0,0.0,0.0,0.0,IDRSING3
16,2021-02-01 00:24:00+00:00,2021/02/01,01:24 AM,-5.22,-5.33,12.0,ENE,0.64,0.97,1004.4,0.0,0.0,0.0,0.0,IDRSING3
17,2021-02-01 00:29:00+00:00,2021/02/01,01:29 AM,-5.22,-5.11,12.0,ENE,1.29,1.61,1004.4,0.0,0.0,0.0,0.0,IDRSING3
18,2021-02-01 00:34:00+00:00,2021/02/01,01:34 AM,-5.22,-4.44,11.0,NE,2.09,2.57,1004.4,0.0,0.0,0.0,0.0,IDRSING3
19,2021-02-01 00:39:00+00:00,2021/02/01,01:39 AM,-5.22,-4.44,11.0,NE,1.77,2.09,1004.4,0.0,0.0,0.0,0.0,IDRSING3
20,2021-02-01 00:44:00+00:00,2021/02/01,01:44 AM,-5.22,-4.44,11.0,NE,1.77,2.41,1004.06,0.0,0.0,0.0,0.0,IDRSING3
21,2021-02-01 00:49:00+00:00,2021/02/01,01:49 AM,-5.22,-4.44,11.0,NE,1.61,1.93,1004.06,0.0,0.0,0.0,0.0,IDRSING3
22,2021-02-01 00:54:00+00:00,2021/02/01,01:54 AM,-5.22,-4.39,11.0,NE,1.77,1.77,1004.06,0.0,0.0,0.0,0.0,IDRSING3
23,2021-02-01 00:59:00+00:00,2021/02/01,01:59 AM,-5.28,-4.33,11.0,NE,0.97,1.61,1004.06,0.0,0.0,0.0,0.0,IDRSING3
24,2021-02-01 01:04:00+00:00,2021/02/01,02:04 AM,-5.39,-4.28,11.0,NE,1.29,1.93,1004.06,0.0,0.0,0.0,0.0,IDRSING3
25,2021-02-01 01:09:00+00:00,2021/02/01,02:09 AM,-5.39,-4.28,11.0,ENE,0.8,1.61,1004.06,0.0,0.0,0.0,0.0,IDRSING3
26,2021-02-01 01:14:00+00:00,2021/02/01,02:14 AM,-5.44,-4.22,11.0,ENE,0.32,0.8,1004.06,0.0,0.0,0.0,0.0,IDRSING3
27,2021-02-01 01:19:00+00:00,2021/02/01,02:19 AM,-5.44,-4.22,11.0,NE,2.25,2.9,1004.06,0.0,0.0,0.0,0.0,IDRSING3
28,2021-02-01 01:24:00+00:00,2021/02/01,02:24 AM,-5.33,-4.33,11.0,NNE,3.22,3.86,1004.06,0.0,0.0,0.0,0.0,IDRSING3
29,2021-02-01 01:29:00+00:00,2021/02/01,02:29 AM,-5.28,-4.33,11.0,NNE,3.06,3.7,1004.06,0.0,0.0,0.0,0.0,IDRSING3
30,2021-02-01 01:34:00+00:00,2021/02/01,02:34 AM,-5.28,-4.33,11.0,NNE,3.22,3.86,1004.06,0.0,0.0,0.0,0.0,IDRSING3
31,2021-02-01 01:39:00+00:00,2021/02/01,02:39 AM,-5.33,-4.33,11.0,NE,1.77,2.25,1004.06,0.0,0.0,0.0,0.0,IDRSING3
32,2021-02-01 01:44:00+00:00,2021/02/01,02:44 AM,-5.39,-4.28,11.0,NE,1.93,2.57,1003.73,0.0,0.0,0.0,0.0,IDRSING3
33,2021-02-01 01:49:00+00:00,2021/02/01,02:49 AM,-5.44,-4.22,11.0,ENE,0.64,1.45,1003.73,0.0,0.0,0.0,0.0,IDRSING3
34,2021-02-01 01:54:00+00:00,2021/02/01,02:54 AM,-5.5,-4.17,11.0,ENE,0.64,1.61,1003.73,0.0,0.0,0.0,0.0,IDRSING3
35,2021-02-01 01:59:00+00:00,2021/02/01,02:59 AM,-5.56,-4.11,11.0,ENE,0.16,0.64,1003.73,0.0,0.0,0.0,0.0,IDRSING3
36,2021-02-01 02:04:00+00:00,2021/02/01,03:04 AM,-5.61,-4.06,11.0,ENE,0.8,1.45,1003.73,0.0,0.0,0.0,0.0,IDRSING3
37,2021-02-01 02:09:00+00:00,2021/02/01,03:09 AM,-5.61,-4.78,12.0,ENE,0.64,1.45,1003.39,0.0,0.0,0.0,0.0,IDRSING3
38,2021-02-01 02:14:00+00:00,2021/02/01,03:14 AM,-5.72,-4.94,12.0,ENE,0.16,0.64,1003.39,0.0,0.0,0.0,0.0,IDRSING3
39,2021-02-01 02:19:00+00:00,2021/02/01,03:19 AM,-5.78,-4.83,12.0,ENE,0.0,0.0,1003.39,0.0,0.0,0.0,0.0,IDRSING3
40,2021-02-01 02:24:00+00:00,2021/02/01,03:24 AM,-5.78,-4.83,12.0,ENE,0.0,0.0,1003.39,0.0,0.0,0.0,0.0,IDRSING3
41,2021-02-01 02:29:00+00:00,2021/02/01,03:29 AM,-5.89,-4.78,12.0,ENE,0.0,0.0,1003.39,0.0,0.0,0.0,0.0,IDRSING3
42,2021-02-01 02:34:00+00:00,2021/02/01,03:34 AM,-6.0,-4.67,12.0,ENE,0.0,0.16,1003.39,0.0,0.0,0.0,0.0,IDRSING3
43,2021-02-01 02:39:00+00:00,2021/02/01,03:39 AM,-5.94,-4.72,12.0,ENE,0.0,0.16,1003.39,0.0,0.0,0.0,0.0,IDRSING3
44,2021-02-01 02:44:00+00:00,2021/02/01,03:44 AM,-6.11,-4.67,12.0,ENE,0.0,0.0,1003.39,0.0,0.0,0.0,0.0,IDRSING3
45,2021-02-01 02:49:00+00:00,2021/02/01,03:49 AM,-6.11,-4.67,12.0,ENE,0.16,0.32,1003.39,0.0,0.0,0.0,0.0,IDRSING3
46,2021-02-01 02:54:00+00:00,2021/02/01,03:54 AM,-6.17,-4.61,12.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
47,2021-02-01 02:59:00+00:00,2021/02/01,03:59 AM,-6.22,-4.72,12.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
48,2021-02-01 03:04:00+00:00,2021/02/01,04:04 AM,-6.22,-5.17,13.0,ENE,0.32,0.8,1003.05,0.0,0.0,0.0,0.0,IDRSING3
49,2021-02-01 03:09:00+00:00,2021/02/01,04:09 AM,-6.28,-5.17,13.0,ENE,0.48,0.97,1003.39,0.0,0.0,0.0,0.0,IDRSING3
50,2021-02-01 03:14:00+00:00,2021/02/01,04:14 AM,-6.33,-5.28,13.0,ENE,0.16,0.48,1003.39,0.0,0.0,0.0,0.0,IDRSING3
51,2021-02-01 03:19:00+00:00,2021/02/01,04:19 AM,-6.28,-5.28,13.0,ENE,0.32,0.32,1003.05,0.0,0.0,0.0,0.0,IDRSING3
52,2021-02-01 03:24:00+00:00,2021/02/01,04:24 AM,-6.28,-5.28,13.0,ENE,0.16,0.32,1003.05,0.0,0.0,0.0,0.0,IDRSING3
53,2021-02-01 03:29:00+00:00,2021/02/01,04:29 AM,-6.39,-5.22,13.0,ENE,0.0,0.0,1003.39,0.0,0.0,0.0,0.0,IDRSING3
54,2021-02-01 03:34:00+00:00,2021/02/01,04:34 AM,-6.5,-5.17,13.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
55,2021-02-01 03:39:00+00:00,2021/02/01,04:39 AM,-6.61,-5.06,13.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
56,2021-02-01 03:44:00+00:00,2021/02/01,04:44 AM,-6.56,-5.11,13.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
57,2021-02-01 03:49:00+00:00,2021/02/01,04:49 AM,-6.44,-5.22,13.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
58,2021-02-01 03:54:00+00:00,2021/02/01,04:54 AM,-6.5,-5.17,13.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
59,2021-02-01 03:59:00+00:00,2021/02/01,04:59 AM,-6.44,-5.22,13.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
60,2021-02-01 04:04:00+00:00,2021/02/01,05:04 AM,-6.44,-5.22,13.0,ENE,0.0,0.0,1002.71,0.0,0.0,0.0,0.0,IDRSING3
61,2021-02-01 04:09:00+00:00,2021/02/01,05:09 AM,-6.5,-5.17,13.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
62,2021-02-01 04:14:00+00:00,2021/02/01,05:14 AM,-6.5,-5.17,13.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
63,2021-02-01 04:19:00+00:00,2021/02/01,05:19 AM,-6.56,-5.11,13.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
64,2021-02-01 04:24:00+00:00,2021/02/01,05:24 AM,-6.67,-5.28,13.0,ENE,0.0,0.0,1002.71,0.0,0.0,0.0,0.0,IDRSING3
65,2021-02-01 04:29:00+00:00,2021/02/01,05:29 AM,-6.72,-5.72,14.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
66,2021-02-01 04:34:00+00:00,2021/02/01,05:34 AM,-6.72,-5.78,14.0,ENE,0.0,0.0,1003.05,0.0,0.0,0.0,0.0,IDRSING3
67,2021-02-01 04:39:00+00:00,2021/02/01,05:39 AM,-6.72,-5.78,14.0,ENE,0.0,0.0,1002.71,0.0,0.0,0.0,0.0,IDRSING3
68,2021-02-01 04:44:00+00:00,2021/02/01,05:44 AM,-6.72,-5.72,14.0,ENE,0.0,0.0,1002.71,0.0,0.0,0.0,0.0,IDRSING3
69,2021-02-01 04:49:00+00:00,2021/02/01,05:49 AM,-6.72,-5.67,14.0,ENE,0.48,0.64,1002.71,0.0,0.0,0.0,0.0,IDRSING3
70,2021-02-01 04:54:00+00:00,2021/02/01,05:54 AM,-6.78,-4.89,13.0,NE,0.48,0.97,1002.71,0.0,0.0,0.0,0.0,IDRSING3
71,2021-02-01 04:59:00+00:00,2021/02/01,05:59 AM,-6.78,-4.83,13.0,ENE,0.64,1.45,1002.71,0.0,0.0,0.0,0.0,IDRSING3
72,2021-02-01 05:04:00+00:00,2021/02/01,06:04 AM,-6.72,-4.89,13.0,ENE,0.16,0.48,1002.71,0.0,0.0,0.0,0.0,IDRSING3
73,2021-02-01 05:09:00+00:00,2021/02/01,06:09 AM,-6.78,-4.83,13.0,ENE,0.16,0.16,1002.71,0.0,0.0,0.0,0.0,IDRSING3
74,2021-02-01 05:14:00+00:00,2021/02/01,06:14 AM,-6.94,-4.83,13.0,East,0.16,0.48,1002.37,0.0,0.0,0.0,0.0,IDRSING3
75,2021-02-01 05:19:00+00:00,2021/02/01,06:19 AM,-7.11,-4.67,13.0,ENE,0.32,1.13,1002.71,0.0,0.0,0.0,0.0,IDRSING3
76,2021-02-01 05:24:00+00:00,2021/02/01,06:24 AM,-7.0,-4.78,13.0,ENE,0.48,0.97,1002.71,0.0,0.0,0.0,0.0,IDRSING3
77,2021-02-01 05:29:00+00:00,2021/02/01,06:29 AM,-6.89,-4.83,13.0,ENE,0.16,0.64,1002.71,0.0,0.0,0.0,0.0,IDRSING3
78,2021-02-01 05:34:00+00:00,2021/02/01,06:34 AM,-6.83,-4.83,13.0,ENE,0.16,0.64,1002.71,0.0,0.0,0.0,0.0,IDRSING3
79,2021-02-01 05:39:00+00:00,2021/02/01,06:39 AM,-6.78,-4.83,13.0,ENE,0.0,0.16,1002.71,0.0,0.0,0.0,0.0,IDRSING3
80,2021-02-01 05:44:00+00:00,2021/02/01,06:44 AM,-7.06,-4.72,13.0,ENE,0.0,0.32,1002.71,0.0,0.0,0.0,0.0,IDRSING3
81,2021-02-01 05:49:00+00:00,2021/02/01,06:49 AM,-7.22,-4.56,13.0,ENE,0.8,1.61,1002.71,0.0,0.0,0.0,0.0,IDRSING3
82,2021-02-01 05:54:00+00:00,2021/02/01,06:54 AM,-7.11,-4.67,13.0,ENE,0.8,1.61,1003.05,0.0,0.0,0.0,0.0,IDRSING3
83,2021-02-01 05:59:00+00:00,2021/02/01,06:59 AM,-7.11,-4.67,13.0,ENE,0.97,1.77,1002.71,0.0,0.0,0.0,0.0,IDRSING3
84,2021-02-01 06:04:00+00:00,2021/02/01,07:04 AM,-7.06,-4.72,13.0,ENE,0.0,0.32,1002.71,0.0,0.0,0.0,0.0,IDRSING3
85,2021-02-01 06:09:00+00:00,2021/02/01,07:09 AM,-7.11,-4.67,13.0,East,0.0,0.0,1002.71,0.0,0.0,0.0,0.0,IDRSING3
86,2021-02-01 06:14:00+00:00,2021/02/01,07:14 AM,-7.22,-4.56,13.0,NE,0.32,0.32,1003.05,0.0,0.0,0.0,0.0,IDRSING3
87,2021-02-01 06:19:00+00:00,2021/02/01,07:19 AM,-7.11,-4.67,13.0,NNE,1.77,1.77,1003.05,0.0,0.0,0.0,0.9,IDRSING3
