,date,Date,Time,temp,dewpoint,humidity,wind_direction,wind,wind_gust,pressure,hour_rain,total_rain,UV,solar,station
0,2023-05-31 22:04:00+00:00,2023/06/01,12:04 AM,8.56,-16.5,15.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
1,2023-05-31 22:09:00+00:00,2023/06/01,12:09 AM,8.44,-16.78,15.0,WSW,0.0,0.0,1020.66,0.0,0.0,0.0,0.0,IDRSING3
2,2023-05-31 22:14:00+00:00,2023/06/01,12:14 AM,8.61,-16.89,15.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
3,2023-05-31 22:19:00+00:00,2023/06/01,12:19 AM,8.72,-17.28,14.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
4,2023-05-31 22:24:00+00:00,2023/06/01,12:24 AM,8.61,-17.33,14.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
5,2023-05-31 22:29:00+00:00,2023/06/01,12:29 AM,8.44,-16.72,15.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
6,2023-05-31 22:34:00+00:00,2023/06/01,12:34 AM,8.11,-17.0,15.0,WSW,0.0,0.0,1020.66,0.0,0.0,0.0,0.0,IDRSING3
7,2023-05-31 22:39:00+00:00,2023/06/01,12:39 AM,7.83,-17.22,15.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
8,2023-05-31 22:44:00+00:00,2023/06/01,12:44 AM,7.78,-17.22,15.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
9,2023-05-31 22:49:00+00:00,2023/06/01,12:49 AM,7.61,-17.39,15.0,WSW,0.0,0.0,1020.66,0.0,0.0,0.0,0.0,IDRSING3
10,2023-05-31 22:54:00+00:00,2023/06/01,12:54 AM,7.5,-17.5,15.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
11,2023-05-31 22:59:00+00:00,2023/06/01,12:59 AM,7.39,-17.61,15.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
12,2023-05-31 23:04:00+00:00,2023/06/01,01:04 AM,7.33,-17.61,15.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
13,2023-05-31 23:09:00+00:00,2023/06/01,01:09 AM,7.28,-17.61,15.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
14,2023-05-31 23:14:00+00:00,2023/06/01,01:14 AM,7.22,-17.44,15.0,WSW,0.0,0.0,1020.66,0.0,0.0,0.0,0.0,IDRSING3
15,2023-05-31 23:19:00+00:00,2023/06/01,01:19 AM,7.11,-17.0,16.0,WSW,0.0,0.0,1020.66,0.0,0.0,0.0,0.0,IDRSING3
16,2023-05-31 23:24:00+00:00,2023/06/01,01:24 AM,7.11,-17.11,16.0,WSW,0.0,0.0,1020.66,0.0,0.0,0.0,0.0,IDRSING3
17,2023-05-31 23:29:00+00:00,2023/06/01,01:29 AM,7.22,-16.94,16.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
18,2023-05-31 23:34:00+00:00,2023/06/01,01:34 AM,7.17,-17.0,16.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
19,2023-05-31 23:39:00+00:00,2023/06/01,01:39 AM,6.94,-17.17,16.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
20,2023-05-31 23:44:00+00:00,2023/06/01,01:44 AM,6.67,-17.44,16.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
21,2023-05-31 23:49:00+00:00,2023/06/01,01:49 AM,6.5,-17.5,16.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
22,2023-05-31 23:54:00+00:00,2023/06/01,01:54 AM,6.56,-17.5,16.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
23,2023-05-31 23:59:00+00:00,2023/06/01,01:59 AM,6.56,-17.5,16.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
24,2023-06-01 00:04:00+00:00,2023/06/01,02:04 AM,6.56,-17.5,16.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
25,2023-06-01 00:09:00+00:00,2023/06/01,02:09 AM,6.39,-17.44,16.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
26,2023-06-01 00:14:00+00:00,2023/06/01,02:14 AM,6.39,-16.89,17.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
27,2023-06-01 00:19:00+00:00,2023/06/01,02:19 AM,6.28,-17.0,17.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
28,2023-06-01 00:24:00+00:00,2023/06/01,02:24 AM,6.22,-17.11,17.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
29,2023-06-01 00:29:00+00:00,2023/06/01,02:29 AM,6.22,-17.11,17.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
30,2023-06-01 00:34:00+00:00,2023/06/01,02:34 AM,6.06,-17.17,17.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
31,2023-06-01 00:39:00+00:00,2023/06/01,02:39 AM,5.94,-17.28,17.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
32,2023-06-01 00:44:00+00:00,2023/06/01,02:44 AM,6.06,-17.17,17.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
33,2023-06-01 00:49:00+00:00,2023/06/01,02:49 AM,6.28,-16.61,18.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
34,2023-06-01 00:54:00+00:00,2023/06/01,02:54 AM,6.17,-16.44,18.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
35,2023-06-01 00:59:00+00:00,2023/06/01,02:59 AM,6.11,-16.5,18.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
36,2023-06-01 01:04:00+00:00,2023/06/01,03:04 AM,6.17,-16.39,18.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
37,2023-06-01 01:09:00+00:00,2023/06/01,03:09 AM,6.11,-15.78,19.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
38,2023-06-01 01:14:00+00:00,2023/06/01,03:14 AM,6.28,-15.28,20.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
39,2023-06-01 01:19:00+00:00,2023/06/01,03:19 AM,6.22,-15.11,20.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
40,2023-06-01 01:24:00+00:00,2023/06/01,03:24 AM,6.17,-15.17,20.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
41,2023-06-01 01:29:00+00:00,2023/06/01,03:29 AM,6.56,-14.5,21.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
42,2023-06-01 01:34:00+00:00,2023/06/01,03:34 AM,6.78,-14.11,21.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
43,2023-06-01 01:39:00+00:00,2023/06/01,03:39 AM,6.89,-13.89,21.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
44,2023-06-01 01:44:00+00:00,2023/06/01,03:44 AM,7.11,-13.78,21.0,WSW,0.0,0.0,1020.32,0.0,0.0,0.0,0.0,IDRSING3
45,2023-06-01 01:49:00+00:00,2023/06/01,03:49 AM,7.28,-13.22,22.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
46,2023-06-01 01:54:00+00:00,2023/06/01,03:54 AM,7.22,-13.11,22.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
47,2023-06-01 01:59:00+00:00,2023/06/01,03:59 AM,6.89,-13.33,22.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
48,2023-06-01 02:04:00+00:00,2023/06/01,04:04 AM,6.67,-13.5,22.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
49,2023-06-01 02:09:00+00:00,2023/06/01,04:09 AM,6.44,-13.17,23.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
50,2023-06-01 02:14:00+00:00,2023/06/01,04:14 AM,6.11,-13.5,23.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
51,2023-06-01 02:19:00+00:00,2023/06/01,04:19 AM,6.0,-13.56,23.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
52,2023-06-01 02:24:00+00:00,2023/06/01,04:24 AM,6.06,-13.56,23.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
53,2023-06-01 02:29:00+00:00,2023/06/01,04:29 AM,5.89,-13.72,23.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
54,2023-06-01 02:34:00+00:00,2023/06/01,04:34 AM,5.61,-13.89,23.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
55,2023-06-01 02:39:00+00:00,2023/06/01,04:39 AM,5.28,-14.22,23.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
56,2023-06-01 02:44:00+00:00,2023/06/01,04:44 AM,5.28,-13.94,23.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,0.0,IDRSING3
57,2023-06-01 02:49:00+00:00,2023/06/01,04:49 AM,5.39,-13.61,24.0,WSW,0.0,0.0,1019.64,0.0,0.0,0.0,0.0,IDRSING3
58,2023-06-01 02:54:00+00:00,2023/06/01,04:54 AM,5.61,-13.39,24.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,1.2,IDRSING3
59,2023-06-01 02:59:00+00:00,2023/06/01,04:59 AM,5.94,-13.06,24.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,2.6,IDRSING3
60,2023-06-01 03:04:00+00:00,2023/06/01,05:04 AM,5.94,-12.94,24.0,WSW,0.0,0.0,1019.64,0.0,0.0,0.0,4.3,IDRSING3
61,2023-06-01 03:09:00+00:00,2023/06/01,05:09 AM,5.89,-12.61,25.0,WSW,0.0,0.0,1019.64,0.0,0.0,0.0,6.5,IDRSING3
62,2023-06-01 03:14:00+00:00,2023/06/01,05:14 AM,5.72,-12.78,25.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,8.6,IDRSING3
63,2023-06-01 03:19:00+00:00,2023/06/01,05:19 AM,5.39,-13.06,25.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,10.4,IDRSING3
64,2023-06-01 03:24:00+00:00,2023/06/01,05:24 AM,5.39,-13.11,25.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,13.0,IDRSING3
65,2023-06-01 03:29:00+00:00,2023/06/01,05:29 AM,5.5,-13.0,25.0,WSW,0.0,0.0,1019.98,0.0,0.0,0.0,15.2,IDRSING3
