,date,Date,Time,temp,dewpoint,humidity,wind_direction,wind,wind_gust,pressure,hour_rain,total_rain,UV,solar,station
0,2023-09-30 22:04:00+00:00,2023/10/01,12:04 AM,11.28,5.78,69.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
1,2023-09-30 22:09:00+00:00,2023/10/01,12:09 AM,10.89,4.22,63.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
2,2023-09-30 22:14:00+00:00,2023/10/01,12:14 AM,10.5,1.78,55.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
3,2023-09-30 22:19:00+00:00,2023/10/01,12:19 AM,10.22,0.78,52.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
4,2023-09-30 22:24:00+00:00,2023/10/01,12:24 AM,10.11,0.44,51.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
5,2023-09-30 22:29:00+00:00,2023/10/01,12:29 AM,9.89,-0.17,49.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
6,2023-09-30 22:34:00+00:00,2023/10/01,12:34 AM,9.72,-0.83,48.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
7,2023-09-30 22:39:00+00:00,2023/10/01,12:39 AM,9.61,-1.72,45.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
8,2023-09-30 22:44:00+00:00,2023/10/01,12:44 AM,9.61,-2.11,44.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
9,2023-09-30 22:49:00+00:00,2023/10/01,12:49 AM,9.39,-1.61,46.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
10,2023-09-30 22:54:00+00:00,2023/10/01,12:54 AM,8.89,-1.44,48.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
11,2023-09-30 22:59:00+00:00,2023/10/01,12:59 AM,8.61,-2.17,47.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
12,2023-09-30 23:04:00+00:00,2023/10/01,01:04 AM,8.39,-2.83,45.0,NW,0.0,0.0,1027.43,0.0,0.0,0.0,0.0,IDRSING3
13,2023-09-30 23:09:00+00:00,2023/10/01,01:09 AM,8.28,-3.44,44.0,NW,0.0,0.0,1027.77,0.0,0.0,0.0,0.0,IDRSING3
14,2023-09-30 23:14:00+00:00,2023/10/01,01:14 AM,8.17,-3.72,43.0,NW,0.0,0.0,1027.77,0.0,0.0,0.0,0.0,IDRSING3
15,2023-09-30 23:19:00+00:00,2023/10/01,01:19 AM,8.11,-4.0,42.0,NW,0.0,0.0,1027.77,0.0,0.0,0.0,0.0,IDRSING3
16,2023-09-30 23:24:00+00:00,2023/10/01,01:24 AM,8.0,-4.33,42.0,NW,0.0,0.0,1027.77,0.0,0.0,0.0,0.0,IDRSING3
17,2023-09-30 23:29:00+00:00,2023/10/01,01:29 AM,7.83,-4.56,41.0,NW,0.0,0.0,1027.77,0.0,0.0,0.0,0.0,IDRSING3
18,2023-09-30 23:34:00+00:00,2023/10/01,01:34 AM,8.0,-5.06,39.0,NW,0.0,0.0,1027.77,0.0,0.0,0.0,0.0,IDRSING3
19,2023-09-30 23:39:00+00:00,2023/10/01,01:39 AM,8.28,-5.17,38.0,NW,0.0,0.16,1027.43,0.0,0.0,0.0,0.0,IDRSING3
20,2023-09-30 23:44:00+00:00,2023/10/01,01:44 AM,8.61,-5.22,37.0,NW,0.16,0.16,1027.43,0.0,0.0,0.0,0.0,IDRSING3
21,2023-09-30 23:49:00+00:00,2023/10/01,01:49 AM,8.94,-4.89,37.0,NW,1.13,1.77,1027.43,0.0,0.0,0.0,0.0,IDRSING3
22,2023-09-30 23:54:00+00:00,2023/10/01,01:54 AM,9.72,-2.33,43.0,NW,1.77,2.74,1027.43,0.0,0.0,0.0,0.0,IDRSING3
23,2023-09-30 23:59:00+00:00,2023/10/01,01:59 AM,10.28,1.17,53.0,NW,1.45,2.25,1027.77,0.0,0.0,0.0,0.0,IDRSING3
24,2023-10-01 00:04:00+00:00,2023/10/01,02:04 AM,10.44,2.72,59.0,NW,1.93,2.57,1027.77,0.0,0.0,0.0,0.0,IDRSING3
25,2023-10-01 00:09:00+00:00,2023/10/01,02:09 AM,10.67,3.78,63.0,NW,2.25,3.22,1027.77,0.0,0.0,0.0,0.0,IDRSING3
26,2023-10-01 00:14:00+00:00,2023/10/01,02:14 AM,10.72,3.89,63.0,NW,0.8,1.45,1027.77,0.0,0.0,0.0,0.0,IDRSING3
27,2023-10-01 00:19:00+00:00,2023/10/01,02:19 AM,10.44,3.44,62.0,NW,0.32,0.48,1027.43,0.0,0.0,0.0,0.0,IDRSING3
