,date,Date,Time,temp,dewpoint,humidity,wind_direction,wind,wind_gust,pressure,hour_rain,total_rain,UV,solar,station
0,2023-07-31 22:04:00+00:00,2023/08/01,12:04 AM,15.61,4.61,48.0,West,0.0,0.0,1011.51,0.0,0.0,0.0,0.0,IDRSING3
1,2023-07-31 22:09:00+00:00,2023/08/01,12:09 AM,15.61,3.44,44.0,West,0.0,0.0,1011.51,0.0,0.0,0.0,0.0,IDRSING3
2,2023-07-31 22:14:00+00:00,2023/08/01,12:14 AM,15.61,3.11,43.0,West,0.0,0.0,1011.51,0.0,0.0,0.0,0.0,IDRSING3
3,2023-07-31 22:19:00+00:00,2023/08/01,12:19 AM,15.67,2.5,41.0,West,0.0,0.0,1011.51,0.0,0.0,0.0,0.0,IDRSING3
4,2023-07-31 22:24:00+00:00,2023/08/01,12:24 AM,15.56,2.17,40.0,West,0.0,0.0,1011.51,0.0,0.0,0.0,0.0,IDRSING3
5,2023-07-31 22:29:00+00:00,2023/08/01,12:29 AM,15.5,1.28,38.0,West,0.0,0.0,1011.51,0.0,0.0,0.0,0.0,IDRSING3
6,2023-07-31 22:34:00+00:00,2023/08/01,12:34 AM,15.61,1.33,38.0,West,0.0,0.0,1011.51,0.0,0.0,0.0,0.0,IDRSING3
7,2023-07-31 22:39:00+00:00,2023/08/01,12:39 AM,15.61,1.17,38.0,West,0.0,0.0,1011.18,0.0,0.0,0.0,0.0,IDRSING3
8,2023-07-31 22:44:00+00:00,2023/08/01,12:44 AM,15.67,1.22,38.0,West,0.0,0.0,1011.18,0.0,0.0,0.0,0.0,IDRSING3
9,2023-07-31 22:49:00+00:00,2023/08/01,12:49 AM,15.72,1.44,38.0,West,0.0,0.0,1011.51,0.0,0.0,0.0,0.0,IDRSING3
10,2023-07-31 22:54:00+00:00,2023/08/01,12:54 AM,15.72,1.33,38.0,West,0.0,0.0,1011.51,0.0,0.0,0.0,0.0,IDRSING3
11,2023-07-31 22:59:00+00:00,2023/08/01,12:59 AM,15.67,1.28,38.0,West,0.0,0.0,1011.18,0.0,0.0,0.0,0.0,IDRSING3
12,2023-07-31 23:04:00+00:00,2023/08/01,01:04 AM,15.78,2.17,40.0,West,0.0,0.0,1011.18,0.0,0.0,0.0,0.0,IDRSING3
13,2023-07-31 23:09:00+00:00,2023/08/01,01:09 AM,16.0,2.83,41.0,West,0.0,0.0,1011.18,0.0,0.0,0.0,0.0,IDRSING3
14,2023-07-31 23:14:00+00:00,2023/08/01,01:14 AM,16.17,3.56,43.0,West,0.0,0.0,1010.84,0.0,0.0,0.0,0.0,IDRSING3
15,2023-07-31 23:19:00+00:00,2023/08/01,01:19 AM,16.28,4.67,46.0,West,0.0,0.0,1011.18,0.0,0.0,0.0,0.0,IDRSING3
16,2023-07-31 23:24:00+00:00,2023/08/01,01:24 AM,16.28,4.28,45.0,West,0.0,0.0,1011.18,0.0,0.0,0.0,0.0,IDRSING3
17,2023-07-31 23:29:00+00:00,2023/08/01,01:29 AM,16.28,4.89,47.0,West,0.0,0.0,1011.18,0.0,0.0,0.0,0.0,IDRSING3
18,2023-07-31 23:34:00+00:00,2023/08/01,01:34 AM,16.28,4.94,47.0,West,0.0,0.0,1010.84,0.0,0.0,0.0,0.0,IDRSING3
19,2023-07-31 23:39:00+00:00,2023/08/01,01:39 AM,16.22,4.44,46.0,West,0.0,0.0,1010.84,0.0,0.0,0.0,0.0,IDRSING3
20,2023-07-31 23:44:00+00:00,2023/08/01,01:44 AM,16.22,4.22,45.0,West,0.0,0.0,1010.84,0.0,0.0,0.0,0.0,IDRSING3
21,2023-07-31 23:49:00+00:00,2023/08/01,01:49 AM,16.28,4.44,45.0,West,0.0,0.0,1010.84,0.0,0.0,0.0,0.0,IDRSING3
22,2023-07-31 23:54:00+00:00,2023/08/01,01:54 AM,16.72,6.06,49.0,West,0.0,0.0,1010.84,0.0,0.0,0.0,0.0,IDRSING3
23,2023-07-31 23:59:00+00:00,2023/08/01,01:59 AM,17.11,7.83,54.0,West,0.0,0.0,1010.84,0.0,0.0,0.0,0.0,IDRSING3
24,2023-08-01 00:04:00+00:00,2023/08/01,02:04 AM,17.39,9.22,59.0,WNW,0.0,0.0,1010.84,0.0,0.0,0.0,0.0,IDRSING3
25,2023-08-01 00:09:00+00:00,2023/08/01,02:09 AM,17.5,9.22,58.0,WNW,0.0,0.0,1010.84,0.0,0.0,0.0,0.0,IDRSING3
26,2023-08-01 00:14:00+00:00,2023/08/01,02:14 AM,17.44,8.83,57.0,WNW,0.0,0.0,1010.5,0.0,0.0,0.0,0.0,IDRSING3
27,2023-08-01 00:19:00+00:00,2023/08/01,02:19 AM,17.33,8.44,56.0,WNW,0.0,0.0,1010.5,0.0,0.0,0.0,0.0,IDRSING3
28,2023-08-01 00:24:00+00:00,2023/08/01,02:24 AM,17.22,7.94,54.0,WNW,0.0,0.0,1010.5,0.0,0.0,0.0,0.0,IDRSING3
29,2023-08-01 00:29:00+00:00,2023/08/01,02:29 AM,17.17,7.22,52.0,West,0.0,0.0,1010.5,0.0,0.0,0.0,0.0,IDRSING3
30,2023-08-01 00:34:00+00:00,2023/08/01,02:34 AM,17.11,6.72,50.0,West,0.0,0.0,1010.16,0.0,0.0,0.0,0.0,IDRSING3
31,2023-08-01 00:39:00+00:00,2023/08/01,02:39 AM,17.0,6.06,49.0,West,0.0,0.0,1010.16,0.0,0.0,0.0,0.0,IDRSING3
32,2023-08-01 00:44:00+00:00,2023/08/01,02:44 AM,17.0,5.56,47.0,West,0.0,0.0,1009.82,0.0,0.0,0.0,0.0,IDRSING3
33,2023-08-01 00:49:00+00:00,2023/08/01,02:49 AM,16.89,5.44,47.0,West,0.0,0.0,1010.16,0.0,0.0,0.0,0.0,IDRSING3
34,2023-08-01 00:54:00+00:00,2023/08/01,02:54 AM,16.78,4.83,45.0,West,0.0,0.0,1010.16,0.0,0.0,0.0,0.0,IDRSING3
35,2023-08-01 00:59:00+00:00,2023/08/01,02:59 AM,16.72,3.72,42.0,West,0.0,0.0,1009.82,0.0,0.0,0.0,0.0,IDRSING3
36,2023-08-01 01:04:00+00:00,2023/08/01,03:04 AM,16.72,3.0,40.0,West,0.0,0.0,1009.82,0.0,0.0,0.0,0.0,IDRSING3
37,2023-08-01 01:09:00+00:00,2023/08/01,03:09 AM,16.78,3.0,40.0,West,0.0,0.0,1009.82,0.0,0.0,0.0,0.0,IDRSING3
38,2023-08-01 01:14:00+00:00,2023/08/01,03:14 AM,16.78,3.11,40.0,West,0.0,0.0,1009.82,0.0,0.0,0.0,0.0,IDRSING3
39,2023-08-01 01:19:00+00:00,2023/08/01,03:19 AM,16.72,2.94,40.0,West,0.0,0.0,1009.48,0.0,0.0,0.0,0.0,IDRSING3
40,2023-08-01 01:24:00+00:00,2023/08/01,03:24 AM,16.61,2.28,38.0,West,0.0,0.0,1009.48,0.0,0.0,0.0,0.0,IDRSING3
41,2023-08-01 01:29:00+00:00,2023/08/01,03:29 AM,16.56,1.67,37.0,West,0.0,0.0,1009.48,0.0,0.0,0.0,0.0,IDRSING3
42,2023-08-01 01:34:00+00:00,2023/08/01,03:34 AM,16.44,1.39,36.0,West,0.0,0.0,1009.48,0.0,0.0,0.0,0.0,IDRSING3
43,2023-08-01 01:39:00+00:00,2023/08/01,03:39 AM,16.28,0.83,35.0,West,0.0,0.0,1009.48,0.0,0.0,0.0,0.0,IDRSING3
44,2023-08-01 01:44:00+00:00,2023/08/01,03:44 AM,16.17,-0.17,33.0,West,0.0,0.0,1009.48,0.0,0.0,0.0,0.0,IDRSING3
45,2023-08-01 01:49:00+00:00,2023/08/01,03:49 AM,16.22,-1.28,30.0,West,0.0,0.0,1009.48,0.0,0.0,0.0,0.0,IDRSING3
46,2023-08-01 01:54:00+00:00,2023/08/01,03:54 AM,16.44,-1.17,30.0,West,0.0,0.0,1009.14,0.0,0.0,0.0,0.0,IDRSING3
47,2023-08-01 01:59:00+00:00,2023/08/01,03:59 AM,16.5,-0.72,31.0,West,0.0,0.0,1009.14,0.0,0.0,0.0,0.0,IDRSING3
48,2023-08-01 02:04:00+00:00,2023/08/01,04:04 AM,16.44,-0.28,32.0,West,0.0,0.0,1009.14,0.0,0.0,0.0,0.0,IDRSING3
49,2023-08-01 02:09:00+00:00,2023/08/01,04:09 AM,16.28,-0.5,32.0,West,0.0,0.0,1009.14,0.0,0.0,0.0,0.0,IDRSING3
50,2023-08-01 02:14:00+00:00,2023/08/01,04:14 AM,16.22,-1.06,31.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
51,2023-08-01 02:19:00+00:00,2023/08/01,04:19 AM,16.11,-2.06,29.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
52,2023-08-01 02:24:00+00:00,2023/08/01,04:24 AM,16.33,-3.17,26.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
53,2023-08-01 02:29:00+00:00,2023/08/01,04:29 AM,16.72,-2.44,27.0,West,0.0,0.16,1008.81,0.0,0.0,0.0,0.0,IDRSING3
54,2023-08-01 02:34:00+00:00,2023/08/01,04:34 AM,17.0,-1.28,29.0,West,0.0,0.0,1009.14,0.0,0.0,0.0,0.0,IDRSING3
55,2023-08-01 02:39:00+00:00,2023/08/01,04:39 AM,17.11,-0.61,30.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
56,2023-08-01 02:44:00+00:00,2023/08/01,04:44 AM,17.22,-0.11,31.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
57,2023-08-01 02:49:00+00:00,2023/08/01,04:49 AM,17.28,0.5,32.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
58,2023-08-01 02:54:00+00:00,2023/08/01,04:54 AM,17.39,0.5,32.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
59,2023-08-01 02:59:00+00:00,2023/08/01,04:59 AM,17.39,0.89,33.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
60,2023-08-01 03:04:00+00:00,2023/08/01,05:04 AM,17.39,0.83,33.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
61,2023-08-01 03:09:00+00:00,2023/08/01,05:09 AM,17.39,0.5,32.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
62,2023-08-01 03:14:00+00:00,2023/08/01,05:14 AM,17.39,0.5,32.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
63,2023-08-01 03:19:00+00:00,2023/08/01,05:19 AM,17.33,0.11,31.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
64,2023-08-01 03:24:00+00:00,2023/08/01,05:24 AM,17.28,-0.28,30.0,West,0.0,0.0,1008.81,0.0,0.0,0.0,0.0,IDRSING3
65,2023-08-01 03:29:00+00:00,2023/08/01,05:29 AM,17.28,-0.39,30.0,WNW,0.0,0.0,1008.81,0.0,0.0,0.0,1.2,IDRSING3
