,date,Date,Time,temp,dewpoint,humidity,wind_direction,wind,wind_gust,pressure,hour_rain,total_rain,UV,solar,station
0,2023-01-31 23:04:00+00:00,2023/02/01,12:04 AM,3.94,-0.78,71.0,WSW,15.45,18.34,1018.63,0.0,0.0,0.0,0.0,IDRSING3
1,2023-01-31 23:09:00+00:00,2023/02/01,12:09 AM,3.89,-1.22,69.0,WSW,15.29,18.99,1018.29,0.0,0.0,0.0,0.0,IDRSING3
2,2023-01-31 23:14:00+00:00,2023/02/01,12:14 AM,3.78,-1.11,71.0,WSW,17.54,20.6,1018.29,0.0,0.0,0.0,0.0,IDRSING3
3,2023-01-31 23:19:00+00:00,2023/02/01,12:19 AM,3.94,-0.78,71.0,WSW,19.15,22.69,1018.29,0.0,0.0,0.0,0.0,IDRSING3
4,2023-01-31 23:24:00+00:00,2023/02/01,12:24 AM,4.0,-1.06,70.0,WSW,20.92,24.46,1018.29,0.0,0.0,0.0,0.0,IDRSING3
5,2023-01-31 23:29:00+00:00,2023/02/01,12:29 AM,4.0,-1.22,69.0,WSW,21.88,26.23,1018.29,0.0,0.0,0.0,0.0,IDRSING3
6,2023-01-31 23:34:00+00:00,2023/02/01,12:34 AM,3.89,-1.39,69.0,WSW,19.47,23.33,1018.29,0.0,0.0,0.0,0.0,IDRSING3
7,2023-01-31 23:39:00+00:00,2023/02/01,12:39 AM,3.83,-2.0,66.0,West,16.09,19.31,1018.29,0.0,0.0,0.0,0.0,IDRSING3
8,2023-01-31 23:44:00+00:00,2023/02/01,12:44 AM,3.67,-2.28,65.0,WSW,16.09,19.31,1018.29,0.0,0.0,0.0,0.0,IDRSING3
9,2023-01-31 23:49:00+00:00,2023/02/01,12:49 AM,3.78,-1.78,67.0,WSW,18.66,21.56,1018.29,0.0,0.0,0.0,0.0,IDRSING3
10,2023-01-31 23:54:00+00:00,2023/02/01,12:54 AM,3.89,-1.61,68.0,WSW,16.73,19.63,1018.29,0.0,0.0,0.0,0.0,IDRSING3
11,2023-01-31 23:59:00+00:00,2023/02/01,12:59 AM,3.89,-1.67,67.0,WSW,13.35,15.93,1018.29,0.0,0.0,0.0,0.0,IDRSING3
12,2023-02-01 00:04:00+00:00,2023/02/01,01:04 AM,3.83,-1.67,67.0,WSW,13.68,15.77,1018.29,0.0,0.0,0.0,0.0,IDRSING3
13,2023-02-01 00:09:00+00:00,2023/02/01,01:09 AM,3.78,-1.78,67.0,WSW,11.58,13.84,1018.29,0.0,0.0,0.0,0.0,IDRSING3
14,2023-02-01 00:14:00+00:00,2023/02/01,01:14 AM,3.78,-1.89,67.0,West,14.96,18.02,1018.29,0.0,0.0,0.0,0.0,IDRSING3
