,date,Date,Time,temp,dewpoint,humidity,wind_direction,wind,wind_gust,pressure,hour_rain,total_rain,UV,solar,station
0,2022-12-31 23:04:00+00:00,2023/01/01,12:04 AM,1.5,-11.0,39.0,West,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
1,2022-12-31 23:09:00+00:00,2023/01/01,12:09 AM,0.83,-11.28,40.0,West,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
2,2022-12-31 23:14:00+00:00,2023/01/01,12:14 AM,1.06,-11.22,39.0,NW,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
3,2022-12-31 23:19:00+00:00,2023/01/01,12:19 AM,1.61,-10.67,40.0,NW,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
4,2022-12-31 23:24:00+00:00,2023/01/01,12:24 AM,1.39,-10.78,40.0,NNW,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
5,2022-12-31 23:29:00+00:00,2023/01/01,12:29 AM,1.11,-11.0,40.0,NNW,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
6,2022-12-31 23:34:00+00:00,2023/01/01,12:34 AM,0.83,-11.22,40.0,NNW,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
7,2022-12-31 23:39:00+00:00,2023/01/01,12:39 AM,0.39,-11.5,41.0,West,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
8,2022-12-31 23:44:00+00:00,2023/01/01,12:44 AM,0.06,-11.67,41.0,WSW,0.0,0.0,1024.72,0.0,0.0,0.0,0.0,IDRSING3
9,2022-12-31 23:49:00+00:00,2023/01/01,12:49 AM,0.28,-11.44,41.0,West,0.0,0.0,1024.72,0.0,0.0,0.0,0.0,IDRSING3
10,2022-12-31 23:54:00+00:00,2023/01/01,12:54 AM,0.44,-10.94,42.0,West,0.0,0.0,1024.72,0.0,0.0,0.0,0.0,IDRSING3
11,2022-12-31 23:59:00+00:00,2023/01/01,12:59 AM,0.56,-10.83,42.0,East,0.0,0.0,1024.72,0.0,0.0,0.0,0.0,IDRSING3
12,2023-01-01 00:04:00+00:00,2023/01/01,01:04 AM,0.28,-11.11,42.0,East,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
13,2023-01-01 00:09:00+00:00,2023/01/01,01:09 AM,0.22,-11.22,42.0,NNE,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
14,2023-01-01 00:14:00+00:00,2023/01/01,01:14 AM,0.28,-11.06,42.0,NNW,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
15,2023-01-01 00:19:00+00:00,2023/01/01,01:19 AM,0.28,-10.89,43.0,NNW,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
16,2023-01-01 00:24:00+00:00,2023/01/01,01:24 AM,0.11,-11.0,43.0,NNW,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
17,2023-01-01 00:29:00+00:00,2023/01/01,01:29 AM,-0.06,-11.17,43.0,NW,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
18,2023-01-01 00:34:00+00:00,2023/01/01,01:34 AM,-0.28,-11.39,43.0,NW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
19,2023-01-01 00:39:00+00:00,2023/01/01,01:39 AM,-0.28,-11.17,44.0,NW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
20,2023-01-01 00:44:00+00:00,2023/01/01,01:44 AM,-0.28,-11.11,44.0,WNW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
21,2023-01-01 00:49:00+00:00,2023/01/01,01:49 AM,-0.39,-11.22,44.0,WNW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
22,2023-01-01 00:54:00+00:00,2023/01/01,01:54 AM,-0.5,-11.28,44.0,WSW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
23,2023-01-01 00:59:00+00:00,2023/01/01,01:59 AM,-0.39,-11.11,45.0,WSW,0.0,0.0,1023.71,0.0,0.0,0.0,0.0,IDRSING3
24,2023-01-01 01:04:00+00:00,2023/01/01,02:04 AM,-0.28,-10.78,45.0,West,0.0,0.0,1023.71,0.0,0.0,0.0,0.0,IDRSING3
25,2023-01-01 01:09:00+00:00,2023/01/01,02:09 AM,-0.44,-11.06,45.0,West,0.16,0.16,1024.04,0.0,0.0,0.0,0.0,IDRSING3
26,2023-01-01 01:14:00+00:00,2023/01/01,02:14 AM,-0.5,-11.0,45.0,West,4.18,4.99,1024.04,0.0,0.0,0.0,0.0,IDRSING3
27,2023-01-01 01:19:00+00:00,2023/01/01,02:19 AM,0.06,-10.44,45.0,WNW,3.22,3.86,1024.38,0.0,0.0,0.0,0.0,IDRSING3
28,2023-01-01 01:24:00+00:00,2023/01/01,02:24 AM,0.72,-9.83,45.0,NW,0.16,0.32,1024.04,0.0,0.0,0.0,0.0,IDRSING3
29,2023-01-01 01:29:00+00:00,2023/01/01,02:29 AM,0.94,-9.67,45.0,West,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
30,2023-01-01 01:34:00+00:00,2023/01/01,02:34 AM,0.67,-9.94,45.0,East,1.61,2.09,1024.38,0.0,0.0,0.0,0.0,IDRSING3
31,2023-01-01 01:39:00+00:00,2023/01/01,02:39 AM,0.28,-10.06,46.0,NNE,0.97,2.09,1024.38,0.0,0.0,0.0,0.0,IDRSING3
32,2023-01-01 01:44:00+00:00,2023/01/01,02:44 AM,-0.22,-10.44,46.0,North,0.48,0.97,1024.38,0.0,0.0,0.0,0.0,IDRSING3
33,2023-01-01 01:49:00+00:00,2023/01/01,02:49 AM,-0.17,-10.28,46.0,WNW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
34,2023-01-01 01:54:00+00:00,2023/01/01,02:54 AM,-0.11,-10.11,47.0,NNW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
35,2023-01-01 01:59:00+00:00,2023/01/01,02:59 AM,-0.11,-10.11,47.0,NW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
36,2023-01-01 02:04:00+00:00,2023/01/01,03:04 AM,0.11,-9.89,47.0,NW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
37,2023-01-01 02:09:00+00:00,2023/01/01,03:09 AM,0.22,-9.78,47.0,WNW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
38,2023-01-01 02:14:00+00:00,2023/01/01,03:14 AM,0.22,-9.78,47.0,WNW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
39,2023-01-01 02:19:00+00:00,2023/01/01,03:19 AM,0.39,-9.61,47.0,WNW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
40,2023-01-01 02:24:00+00:00,2023/01/01,03:24 AM,0.39,-9.61,47.0,WNW,0.0,0.0,1024.04,0.0,0.0,0.0,0.0,IDRSING3
41,2023-01-01 02:29:00+00:00,2023/01/01,03:29 AM,0.39,-9.61,47.0,North,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
42,2023-01-01 02:34:00+00:00,2023/01/01,03:34 AM,0.44,-9.56,47.0,WNW,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
43,2023-01-01 02:39:00+00:00,2023/01/01,03:39 AM,0.22,-9.78,47.0,West,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
44,2023-01-01 02:44:00+00:00,2023/01/01,03:44 AM,-0.06,-10.06,47.0,West,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
45,2023-01-01 02:49:00+00:00,2023/01/01,03:49 AM,-0.28,-10.17,47.0,West,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
46,2023-01-01 02:54:00+00:00,2023/01/01,03:54 AM,-0.44,-10.17,48.0,WSW,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
47,2023-01-01 02:59:00+00:00,2023/01/01,03:59 AM,-0.28,-10.0,48.0,West,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
48,2023-01-01 03:04:00+00:00,2023/01/01,04:04 AM,-0.11,-9.83,48.0,West,0.0,0.0,1024.38,0.0,0.0,0.0,0.0,IDRSING3
49,2023-01-01 03:09:00+00:00,2023/01/01,04:09 AM,0.11,-9.67,48.0,East,1.29,1.93,1024.38,0.0,0.0,0.0,0.0,IDRSING3
50,2023-01-01 03:14:00+00:00,2023/01/01,04:14 AM,-0.22,-9.89,48.0,NE,0.97,1.61,1024.38,0.0,0.0,0.0,0.0,IDRSING3
51,2023-01-01 03:19:00+00:00,2023/01/01,04:19 AM,-0.39,-10.11,48.0,ENE,1.13,1.61,1024.72,0.0,0.0,0.0,0.0,IDRSING3
52,2023-01-01 03:24:00+00:00,2023/01/01,04:24 AM,-0.5,-10.11,48.0,NW,0.0,0.0,1024.72,0.0,0.0,0.0,0.0,IDRSING3
53,2023-01-01 03:29:00+00:00,2023/01/01,04:29 AM,-0.67,-10.06,49.0,North,0.0,0.16,1024.72,0.0,0.0,0.0,0.0,IDRSING3
