,date,Date,Time,temp,dewpoint,humidity,wind_direction,wind,wind_gust,pressure,hour_rain,total_rain,UV,solar,station
0,2023-12-31 23:04:00+00:00,2024/01/01,12:04 AM,2.67,-9.78,40.0,West,8.37,9.81,1011.18,0.0,0.0,0.0,0.0,IDRSING3
1,2023-12-31 23:09:00+00:00,2024/01/01,12:09 AM,2.72,-9.89,39.0,NW,3.22,4.02,1010.84,0.0,0.0,0.0,0.0,IDRSING3
2,2023-12-31 23:14:00+00:00,2024/01/01,12:14 AM,2.72,-9.89,39.0,WNW,2.41,3.38,1010.84,0.0,0.0,0.0,0.0,IDRSING3
3,2023-12-31 23:19:00+00:00,2024/01/01,12:19 AM,2.72,-9.89,39.0,West,3.7,4.18,1011.18,0.0,0.0,0.0,0.0,IDRSING3
4,2023-12-31 23:24:00+00:00,2024/01/01,12:24 AM,2.72,-9.89,39.0,West,3.22,3.7,1010.84,0.0,0.0,0.0,0.0,IDRSING3
5,2023-12-31 23:29:00+00:00,2024/01/01,12:29 AM,2.72,-9.89,39.0,NW,1.29,2.09,1010.84,0.0,0.0,0.0,0.0,IDRSING3
6,2023-12-31 23:30:00+00:00,2024/01/01,12:30 AM,2.72,-9.89,39.0,NW,1.77,1.77,1010.84,0.0,0.0,0.0,0.0,IDRSING3
7,2023-12-31 23:42:00+00:00,2024/01/01,12:42 AM,2.72,-9.61,40.0,West,3.22,4.34,1011.18,0.0,0.0,0.0,0.0,IDRSING3
8,2023-12-31 23:54:00+00:00,2024/01/01,12:54 AM,2.78,-9.5,40.0,SW,5.63,6.92,1011.51,0.0,0.0,0.0,0.0,IDRSING3
9,2023-12-31 23:59:00+00:00,2024/01/01,12:59 AM,2.78,-9.5,40.0,WSW,4.99,5.63,1011.18,0.0,0.0,0.0,0.0,IDRSING3
10,2024-01-01 00:04:00+00:00,2024/01/01,01:04 AM,2.78,-9.5,40.0,SW,5.15,6.11,1011.18,0.0,0.0,0.0,0.0,IDRSING3
11,2024-01-01 00:09:00+00:00,2024/01/01,01:09 AM,2.78,-9.5,40.0,WSW,6.92,8.37,1011.18,0.0,0.0,0.0,0.0,IDRSING3
12,2024-01-01 00:14:00+00:00,2024/01/01,01:14 AM,2.83,-9.44,40.0,WSW,7.24,8.37,1011.18,0.0,0.0,0.0,0.0,IDRSING3
13,2024-01-01 00:19:00+00:00,2024/01/01,01:19 AM,2.89,-9.28,40.0,WSW,8.04,9.98,1011.18,0.0,0.0,0.0,0.0,IDRSING3
14,2024-01-01 00:24:00+00:00,2024/01/01,01:24 AM,2.89,-9.33,40.0,WSW,4.99,5.79,1011.18,0.0,0.0,0.0,0.0,IDRSING3
15,2024-01-01 00:29:00+00:00,2024/01/01,01:29 AM,2.89,-9.11,41.0,West,5.31,6.11,1010.84,0.0,0.0,0.0,0.0,IDRSING3
16,2024-01-01 00:34:00+00:00,2024/01/01,01:34 AM,2.89,-9.17,41.0,West,4.99,5.95,1010.84,0.0,0.0,0.0,0.0,IDRSING3
17,2024-01-01 00:39:00+00:00,2024/01/01,01:39 AM,2.89,-9.22,41.0,West,6.28,7.4,1011.18,0.0,0.0,0.0,0.0,IDRSING3
18,2024-01-01 00:44:00+00:00,2024/01/01,01:44 AM,2.94,-9.06,41.0,West,6.6,7.4,1011.18,0.0,0.0,0.0,0.0,IDRSING3
19,2024-01-01 00:49:00+00:00,2024/01/01,01:49 AM,3.0,-8.78,42.0,West,7.24,8.53,1011.18,0.0,0.0,0.0,0.0,IDRSING3
