,temp,hour_rain,total_rain,date,humidity,wind_direction,wind,wind_gust,pressure,solar,dewpoint,station
0,24.1,0.0,0.0,2018-07-31 22:04:47,87.0,217.0,1.8,1.8,1013.8,0.0,21.8,IDRSING3
1,23.9,0.0,0.0,2018-07-31 22:09:51,84.0,230.0,2.9,5.5,1013.8,0.0,21.0,IDRSING3
2,23.7,0.0,0.0,2018-07-31 22:14:39,81.0,229.0,2.6,3.5,1013.8,0.0,20.2,IDRSING3
3,23.7,0.0,0.0,2018-07-31 22:19:43,81.0,223.0,2.6,3.5,1014.1,0.0,20.2,IDRSING3
4,23.7,0.0,0.0,2018-07-31 22:24:47,80.0,265.0,2.9,3.5,1013.8,0.0,20.1,IDRSING3
5,23.7,0.0,0.0,2018-07-31 22:29:51,76.0,258.0,0.3,1.8,1014.1,0.0,19.2,IDRSING3
6,23.6,0.0,0.0,2018-07-31 22:34:39,75.0,258.0,1.1,1.8,1013.8,0.0,18.9,IDRSING3
7,23.4,0.0,0.0,2018-07-31 22:39:43,70.0,257.0,2.6,3.5,1013.8,0.0,17.6,IDRSING3
8,23.2,0.0,0.0,2018-07-31 22:44:47,65.0,253.0,3.5,3.5,1013.8,0.0,16.3,IDRSING3
9,23.0,0.0,0.0,2018-07-31 22:49:51,61.0,223.0,1.8,3.5,1013.8,0.0,15.1,IDRSING3
10,23.0,0.0,0.0,2018-07-31 22:54:39,59.0,242.0,4.0,5.5,1013.8,0.0,14.6,IDRSING3
11,22.9,0.0,0.0,2018-07-31 22:59:43,60.0,249.0,3.5,3.5,1013.8,0.0,14.8,IDRSING3
12,22.9,0.0,0.0,2018-07-31 23:04:47,60.0,251.0,1.8,1.8,1014.1,0.0,14.8,IDRSING3
13,23.0,0.0,0.0,2018-07-31 23:09:51,62.0,250.0,2.1,3.5,1013.8,0.0,15.3,IDRSING3
14,23.0,0.0,0.0,2018-07-31 23:14:39,60.0,255.0,2.9,3.5,1013.8,0.0,14.9,IDRSING3
15,22.9,0.0,0.0,2018-07-31 23:19:43,50.0,255.0,1.1,1.8,1013.8,0.0,11.9,IDRSING3
16,22.6,0.0,0.0,2018-07-31 23:24:47,36.0,255.0,0.0,0.0,1013.8,0.0,6.8,IDRSING3
17,22.4,0.0,0.0,2018-07-31 23:29:51,27.0,188.0,1.8,1.8,1013.8,0.0,2.5,IDRSING3
18,22.3,0.0,0.0,2018-07-31 23:34:39,16.0,232.0,0.6,1.8,1013.8,0.0,-4.7,IDRSING3
19,22.2,0.0,0.0,2018-07-31 23:39:43,21.0,283.0,2.1,3.5,1013.4,0.0,-1.1,IDRSING3
20,22.3,0.0,0.0,2018-07-31 23:44:47,27.0,229.0,4.3,5.5,1013.8,0.0,2.4,IDRSING3
21,22.3,0.0,0.0,2018-07-31 23:49:51,28.0,247.0,2.6,3.5,1013.8,0.0,3.0,IDRSING3
22,22.3,0.0,0.0,2018-07-31 23:54:39,28.0,256.0,2.1,3.5,1013.4,0.0,3.0,IDRSING3
23,22.3,0.0,0.0,2018-07-31 23:59:43,38.0,221.0,1.8,1.8,1013.8,0.0,7.3,IDRSING3
24,22.3,0.0,0.0,2018-08-01 00:04:47,38.0,268.0,5.0,5.5,1013.4,0.0,7.3,IDRSING3
25,22.3,0.0,0.0,2018-08-01 00:09:51,34.0,299.0,0.3,1.8,1013.8,0.0,5.7,IDRSING3
26,22.2,0.0,0.0,2018-08-01 00:14:39,33.0,245.0,4.0,5.5,1013.8,0.0,5.2,IDRSING3
27,22.2,0.0,0.0,2018-08-01 00:19:43,35.0,245.0,4.7,7.2,1013.4,0.0,6.0,IDRSING3
