,temp,hour_rain,total_rain,date,humidity,wind_direction,wind,wind_gust,pressure,solar,dewpoint,station
0,10.5,0.0,0.0,2018-06-30 22:04:47,49.0,220.0,0.0,0.0,1019.5,0.0,0.3,IDRSING3
1,10.2,0.0,0.0,2018-06-30 22:09:51,18.0,221.0,0.0,0.0,1019.2,0.0,-13.1,IDRSING3
2,10.0,0.0,0.0,2018-06-30 22:14:39,99.0,221.0,0.0,0.0,1019.2,0.0,9.8,IDRSING3
3,9.9,0.0,0.0,2018-06-30 22:19:43,25.0,221.0,0.0,0.0,1019.2,0.0,-9.2,IDRSING3
4,10.3,0.0,0.0,2018-06-30 22:24:47,63.0,227.0,0.6,1.8,1019.2,0.0,3.6,IDRSING3
5,10.6,0.0,0.0,2018-06-30 22:29:51,80.0,227.0,1.1,1.8,1019.2,0.0,7.3,IDRSING3
6,10.7,0.0,0.0,2018-06-30 22:34:39,72.0,233.0,0.0,0.0,1019.2,0.0,5.8,IDRSING3
7,10.3,0.0,0.0,2018-06-30 22:39:43,53.0,233.0,0.0,0.0,1019.2,0.0,1.1,IDRSING3
8,9.9,0.0,0.0,2018-06-30 22:44:47,10.0,233.0,0.0,0.0,1019.2,0.0,-20.3,IDRSING3
9,9.5,0.0,0.0,2018-06-30 22:49:51,95.0,233.0,0.0,0.0,1019.2,0.0,8.7,IDRSING3
10,9.3,0.0,0.0,2018-06-30 22:54:39,90.0,233.0,0.0,0.0,1019.5,0.0,7.7,IDRSING3
11,9.0,0.0,0.0,2018-06-30 22:59:43,89.0,233.0,0.0,0.0,1019.2,0.0,7.3,IDRSING3
12,9.0,0.0,0.0,2018-06-30 23:04:47,90.0,233.0,0.0,0.0,1019.2,0.0,7.4,IDRSING3
13,9.6,0.0,0.0,2018-06-30 23:09:51,91.0,233.0,0.0,0.0,1019.2,0.0,8.2,IDRSING3
14,9.7,0.0,0.0,2018-06-30 23:14:39,90.0,233.0,0.0,0.0,1019.2,0.0,8.1,IDRSING3
15,9.4,0.0,0.0,2018-06-30 23:19:43,89.0,233.0,0.0,0.0,1019.5,0.0,7.6,IDRSING3
16,8.9,0.0,0.0,2018-06-30 23:24:47,88.0,233.0,0.0,0.0,1019.2,0.0,7.0,IDRSING3
17,8.4,0.0,0.0,2018-06-30 23:29:51,88.0,233.0,0.0,0.0,1019.2,0.0,6.5,IDRSING3
18,8.1,0.0,0.0,2018-06-30 23:34:39,88.0,233.0,0.0,0.0,1019.2,0.0,6.2,IDRSING3
19,7.7,0.0,0.0,2018-06-30 23:39:43,88.0,233.0,0.0,0.0,1019.2,0.0,5.8,IDRSING3
20,7.4,0.0,0.0,2018-06-30 23:44:47,87.0,233.0,0.0,0.0,1019.2,0.0,5.4,IDRSING3
21,7.2,0.0,0.0,2018-06-30 23:49:51,87.0,233.0,0.0,0.0,1019.2,0.0,5.2,IDRSING3
22,7.1,0.0,0.0,2018-06-30 23:54:39,87.0,233.0,0.0,0.0,1019.2,0.0,5.1,IDRSING3
23,7.3,0.0,0.0,2018-06-30 23:59:43,87.0,233.0,0.0,0.0,1019.2,0.0,5.3,IDRSING3
24,7.5,0.0,0.0,2018-07-01 00:04:47,87.0,233.0,0.0,0.0,1019.5,0.0,5.5,IDRSING3
25,7.3,0.0,0.0,2018-07-01 00:09:51,87.0,233.0,0.0,0.0,1019.2,0.0,5.3,IDRSING3
26,7.2,0.0,0.0,2018-07-01 00:14:39,87.0,233.0,0.0,0.0,1019.2,0.0,5.2,IDRSING3
27,7.3,0.0,0.0,2018-07-01 00:19:43,87.0,233.0,0.0,0.0,1019.5,0.0,5.3,IDRSING3
28,7.2,0.0,0.0,2018-07-01 00:24:47,87.0,233.0,0.0,0.0,1019.2,0.0,5.2,IDRSING3
