,temp,hour_rain,total_rain,date,humidity,wind_direction,wind,wind_gust,pressure,solar,dewpoint,station
0,4.7,0.0,0.0,2017-10-31 23:00:00,17.0,259.0,6.1,7.2,1041.9,0.0,-18.3,IDRSING3
1,4.8,0.0,0.0,2017-10-31 23:05:00,22.0,269.0,5.8,7.2,1041.5,0.0,-15.1,IDRSING3
2,4.7,0.0,0.0,2017-10-31 23:10:00,13.0,261.0,4.7,5.5,1041.9,0.0,-21.4,IDRSING3
3,4.7,0.0,0.0,2017-10-31 23:15:00,10.0,257.0,4.3,5.5,1041.9,0.0,-24.4,IDRSING3
4,4.5,0.0,0.0,2017-10-31 23:20:00,99.0,255.0,5.8,7.2,1041.9,0.0,4.3,IDRSING3
5,4.3,0.0,0.0,2017-10-31 23:25:00,99.0,251.0,4.3,5.5,1041.9,0.0,4.1,IDRSING3
6,4.1,0.0,0.0,2017-10-31 23:30:00,99.0,263.0,6.1,9.3,1041.5,0.0,3.9,IDRSING3
7,4.1,0.0,0.0,2017-10-31 23:36:00,99.0,259.0,4.0,5.5,1041.9,0.0,3.9,IDRSING3
8,4.0,0.0,0.0,2017-10-31 23:41:00,90.0,265.0,2.9,3.5,1041.9,0.0,2.5,IDRSING3
9,3.9,0.0,0.0,2017-10-31 23:46:00,95.0,272.0,4.0,5.5,1041.9,0.0,3.1,IDRSING3
10,4.0,0.0,0.0,2017-10-31 23:51:00,99.0,272.0,3.5,3.5,1041.9,0.0,3.8,IDRSING3
11,3.8,0.0,0.0,2017-10-31 23:56:00,78.0,272.0,2.1,3.5,1041.5,0.0,0.3,IDRSING3
12,3.4,0.0,0.0,2017-11-01 00:01:00,79.0,271.0,3.5,3.5,1041.5,0.0,0.1,IDRSING3
13,3.3,0.0,0.0,2017-11-01 00:06:00,83.0,272.0,3.5,3.5,1041.9,0.0,0.7,IDRSING3
14,3.2,0.0,0.0,2017-11-01 00:12:00,66.0,272.0,1.4,1.8,1041.9,0.0,-2.6,IDRSING3
15,3.2,0.0,0.0,2017-11-01 00:17:00,78.0,272.0,2.1,3.5,1041.9,0.0,-0.3,IDRSING3
16,3.3,0.0,0.0,2017-11-01 00:22:00,75.0,272.0,2.1,3.5,1041.9,0.0,-0.7,IDRSING3
17,3.2,0.0,0.0,2017-11-01 00:27:00,93.0,272.0,4.7,5.5,1041.9,0.0,2.1,IDRSING3
18,3.5,0.0,0.0,2017-11-01 00:32:00,96.0,277.0,3.2,3.5,1041.9,0.0,3.0,IDRSING3
19,3.3,0.0,0.0,2017-11-01 00:37:00,94.0,260.0,4.7,5.5,1041.9,0.0,2.3,IDRSING3
20,3.6,0.0,0.0,2017-11-01 00:42:00,99.0,244.0,4.7,5.5,1041.9,0.0,3.4,IDRSING3
21,3.5,0.0,0.0,2017-11-01 00:48:00,98.0,244.0,4.0,5.5,1041.5,0.0,3.2,IDRSING3
22,3.4,0.0,0.0,2017-11-01 00:53:00,87.0,252.0,2.9,3.5,1041.9,0.0,1.4,IDRSING3
23,3.0,0.0,0.0,2017-11-01 00:58:00,72.0,271.0,3.5,3.5,1041.5,0.0,-1.6,IDRSING3
24,2.8,0.0,0.0,2017-11-01 01:03:00,60.0,271.0,1.1,1.8,1041.5,0.0,-4.2,IDRSING3
25,2.4,0.0,0.0,2017-11-01 01:08:00,50.0,271.0,0.0,0.0,1041.5,0.0,-7.0,IDRSING3
26,2.3,0.0,0.0,2017-11-01 01:13:00,47.0,271.0,0.0,0.0,1041.5,0.0,-7.9,IDRSING3
27,2.3,0.0,0.0,2017-11-01 01:18:00,47.0,271.0,0.0,0.0,1041.5,0.0,-7.9,IDRSING3
28,2.2,0.0,0.0,2017-11-01 01:24:00,45.0,271.0,0.0,0.0,1041.5,0.0,-8.5,IDRSING3
29,1.9,0.0,0.0,2017-11-01 01:29:00,38.0,271.0,0.0,0.0,1041.5,0.0,-10.9,IDRSING3
30,1.7,0.0,0.0,2017-11-01 01:34:00,36.0,271.0,0.0,0.0,1041.5,0.0,-11.8,IDRSING3
31,1.6,0.0,0.0,2017-11-01 01:40:00,33.0,271.0,0.0,0.0,1041.5,0.0,-12.9,IDRSING3
32,1.7,0.0,0.0,2017-11-01 01:45:00,35.0,271.0,0.0,0.0,1041.5,0.0,-12.1,IDRSING3
33,1.7,0.0,0.0,2017-11-01 01:50:00,38.0,271.0,2.1,3.5,1041.5,0.0,-11.1,IDRSING3
34,1.8,0.0,0.0,2017-11-01 01:55:00,40.0,271.0,3.5,3.5,1041.5,0.0,-10.4,IDRSING3
35,1.9,0.0,0.0,2017-11-01 01:58:00,45.0,271.0,1.1,1.8,1041.5,0.0,-8.8,IDRSING3
36,1.8,0.0,0.0,2017-11-01 02:04:00,44.0,271.0,0.0,0.0,1041.5,0.0,-9.2,IDRSING3
37,1.5,0.0,0.0,2017-11-01 02:09:00,38.0,271.0,0.3,1.8,1041.5,0.0,-11.3,IDRSING3
38,1.3,0.0,0.0,2017-11-01 02:14:00,33.0,271.0,0.0,0.0,1041.5,0.0,-13.2,IDRSING3
39,1.1,0.0,0.0,2017-11-01 02:19:00,34.0,271.0,0.0,0.0,1041.5,0.0,-13.0,IDRSING3
40,0.8,0.0,0.0,2017-11-01 02:24:00,33.0,271.0,0.0,0.0,1041.5,0.0,-13.7,IDRSING3
41,0.3,0.0,0.0,2017-11-01 02:29:00,34.0,271.0,0.3,1.8,1041.5,0.0,-13.7,IDRSING3
42,-0.1,0.0,0.0,2017-11-01 02:34:00,37.0,271.0,0.0,0.0,1041.9,0.0,-13.1,IDRSING3
43,0.4,0.0,0.0,2017-11-01 02:39:00,33.0,271.0,1.1,1.8,1041.5,0.0,-14.0,IDRSING3
44,1.1,0.0,0.0,2017-11-01 02:45:00,31.0,271.0,0.0,0.0,1041.5,0.0,-14.2,IDRSING3
45,1.2,0.0,0.0,2017-11-01 02:50:00,33.0,271.0,1.1,1.8,1041.5,0.0,-13.3,IDRSING3
46,0.9,0.0,0.0,2017-11-01 02:55:00,31.0,271.0,0.0,0.0,1041.5,0.0,-14.3,IDRSING3
47,0.6,0.0,0.0,2017-11-01 03:00:00,34.0,271.0,0.0,0.0,1041.2,0.0,-13.5,IDRSING3
48,0.1,0.0,0.0,2017-11-01 03:05:00,34.0,271.0,0.0,0.0,1041.5,0.0,-13.9,IDRSING3
49,-0.2,0.0,0.0,2017-11-01 03:21:00,44.0,271.0,0.0,0.0,1041.5,0.0,-11.0,IDRSING3
50,-0.2,0.0,0.0,2017-11-01 03:23:00,45.0,271.0,0.0,0.0,1041.2,0.0,-10.7,IDRSING3
51,-0.5,0.0,0.0,2017-11-01 03:32:00,51.0,271.0,0.0,0.0,1041.2,0.0,-9.4,IDRSING3
52,-0.5,0.0,0.0,2017-11-01 03:33:00,52.0,271.0,0.0,0.0,1041.5,0.0,-9.2,IDRSING3
53,-0.5,0.0,0.0,2017-11-01 03:35:00,53.0,271.0,0.0,0.0,1041.2,0.0,-8.9,IDRSING3
54,-0.5,0.0,0.0,2017-11-01 03:37:00,54.0,271.0,1.1,1.8,1041.2,0.0,-8.7,IDRSING3
55,-0.4,0.0,0.0,2017-11-01 03:39:00,58.0,271.0,0.0,0.0,1041.5,0.0,-7.7,IDRSING3
56,-0.4,0.0,0.0,2017-11-01 03:45:00,60.0,271.0,0.0,0.0,1041.2,0.0,-7.2,IDRSING3
57,-0.7,0.0,0.0,2017-11-01 03:50:00,63.0,271.0,0.0,0.0,1040.9,0.0,-6.9,IDRSING3
58,-0.9,0.0,0.0,2017-11-01 03:55:00,66.0,271.0,0.0,0.0,1041.2,0.0,-6.5,IDRSING3
59,-1.1,0.0,0.0,2017-11-01 04:00:00,69.0,271.0,0.0,0.0,1041.2,0.0,-6.1,IDRSING3
60,-1.2,0.0,0.0,2017-11-01 04:05:00,75.0,271.0,0.0,0.0,1041.2,0.0,-5.1,IDRSING3
61,-1.1,0.0,0.0,2017-11-01 04:10:00,78.0,271.0,0.0,0.0,1040.9,0.0,-4.5,IDRSING3
62,-1.1,0.0,0.0,2017-11-01 04:15:00,81.0,271.0,0.0,0.0,1041.2,0.0,-3.9,IDRSING3
63,-1.0,0.0,0.0,2017-11-01 04:20:00,84.0,271.0,0.0,0.0,1041.2,0.0,-3.4,IDRSING3
64,-0.7,0.0,0.0,2017-11-01 04:25:00,87.0,271.0,1.1,1.8,1041.2,0.0,-2.6,IDRSING3
65,-0.9,0.0,0.0,2017-11-01 04:30:00,88.0,271.0,0.0,0.0,1041.2,0.0,-2.7,IDRSING3
66,-1.1,0.0,0.0,2017-11-01 04:35:00,90.0,271.0,0.0,0.0,1041.2,0.0,-2.5,IDRSING3
67,-1.1,0.0,0.0,2017-11-01 04:41:00,93.0,271.0,0.0,0.0,1041.2,0.0,-2.1,IDRSING3
68,-0.9,0.0,0.0,2017-11-01 04:46:00,97.0,271.0,1.8,1.8,1040.9,0.0,-1.3,IDRSING3
69,-0.9,0.0,0.0,2017-11-01 04:51:00,96.0,271.0,1.8,1.8,1041.2,0.0,-1.4,IDRSING3
70,-1.1,0.0,0.0,2017-11-01 04:56:00,96.0,271.0,0.0,0.0,1040.9,0.0,-1.6,IDRSING3
71,-1.2,0.0,0.0,2017-11-01 05:01:00,97.0,271.0,0.0,0.0,1040.9,0.0,-1.6,IDRSING3
72,-1.2,0.0,0.0,2017-11-01 05:07:00,97.0,271.0,0.0,0.0,1040.9,0.0,-1.6,IDRSING3
73,-1.4,0.0,0.0,2017-11-01 05:12:00,97.0,271.0,0.0,0.0,1040.9,0.0,-1.8,IDRSING3
74,-1.6,0.0,0.0,2017-11-01 05:17:00,99.0,271.0,0.0,0.0,1041.2,0.0,-1.8,IDRSING3
75,-1.5,0.0,0.0,2017-11-01 05:22:00,99.0,271.0,0.0,0.0,1040.9,0.0,-1.7,IDRSING3
76,-1.5,0.0,0.0,2017-11-01 05:27:00,99.0,271.0,0.0,0.0,1040.9,0.0,-1.7,IDRSING3
77,-1.2,0.0,0.0,2017-11-01 05:32:00,99.0,271.0,0.0,0.0,1040.9,0.0,-1.4,IDRSING3
78,-1.2,0.0,0.0,2017-11-01 05:37:00,99.0,271.0,0.0,0.0,1041.2,1.22,-1.4,IDRSING3
79,-1.4,0.0,0.0,2017-11-01 05:42:00,99.0,271.0,0.0,0.0,1041.2,2.94,-1.6,IDRSING3
80,-1.5,0.0,0.0,2017-11-01 05:47:00,99.0,271.0,0.0,0.0,1041.2,5.14,-1.7,IDRSING3
81,-1.4,0.0,0.0,2017-11-01 05:53:00,99.0,271.0,0.0,0.0,1041.2,8.19,-1.6,IDRSING3
82,-1.5,0.0,0.0,2017-11-01 05:58:00,99.0,271.0,0.0,0.0,1041.2,11.62,-1.7,IDRSING3
83,-1.5,0.0,0.0,2017-11-01 06:03:00,99.0,271.0,0.0,0.0,1041.2,14.31,-1.7,IDRSING3
84,-1.5,0.0,0.0,2017-11-01 06:09:00,99.0,271.0,0.0,0.0,1041.2,16.88,-1.7,IDRSING3
85,-1.3,0.0,0.0,2017-11-01 06:14:00,99.0,271.0,0.0,0.0,1041.5,20.31,-1.5,IDRSING3
86,-0.9,0.0,0.0,2017-11-01 06:19:00,99.0,271.0,1.4,1.8,1041.2,22.87,-1.1,IDRSING3
87,-0.2,0.0,0.0,2017-11-01 06:24:00,99.0,271.0,0.0,0.0,1041.5,25.07,-0.4,IDRSING3
88,0.5,0.0,0.0,2017-11-01 06:29:00,62.0,271.0,0.0,0.0,1041.5,30.34,-6.0,IDRSING3
89,1.1,0.0,0.0,2017-11-01 06:34:00,37.0,271.0,0.0,0.0,1041.5,32.05,-12.0,IDRSING3
90,1.9,0.0,0.0,2017-11-01 06:39:00,23.0,271.0,0.0,0.0,1041.5,30.34,-17.1,IDRSING3
91,2.1,0.0,0.0,2017-11-01 06:44:00,41.0,271.0,0.0,0.0,1041.9,28.14,-9.8,IDRSING3
92,2.2,0.0,0.0,2017-11-01 06:49:00,47.0,271.0,0.0,0.0,1041.9,27.28,-8.0,IDRSING3
93,1.6,0.0,0.0,2017-11-01 06:54:00,35.0,271.0,0.0,0.0,1041.5,30.7,-12.2,IDRSING3
94,1.2,0.0,0.0,2017-11-01 06:59:00,28.0,271.0,0.0,0.0,1041.9,33.76,-15.3,IDRSING3
95,1.3,0.0,0.0,2017-11-01 07:05:00,30.0,271.0,1.4,1.8,1041.5,40.73,-14.4,IDRSING3
96,2.5,0.0,0.0,2017-11-01 07:10:00,48.0,271.0,0.0,0.0,1041.5,55.41,-7.4,IDRSING3
97,4.3,0.0,0.0,2017-11-01 07:15:00,10.0,271.0,0.0,0.0,1041.5,49.42,-24.7,IDRSING3
