,Date,Time,temp,dewpoint,humidity,wind_direction,wind,wind_gust,pressure,hour_rain,total_rain,UV,solar,station,date
0,2022/06/01,12:04 AM,17.78,7.5,51.0,SE,1.93,3.06,1014.9,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:04:00
1,2022/06/01,12:09 AM,17.72,7.44,51.0,SE,2.25,3.54,1014.9,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:09:00
2,2022/06/01,12:14 AM,17.78,7.33,50.0,SE,2.09,2.9,1014.9,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:14:00
3,2022/06/01,12:19 AM,17.78,7.28,50.0,SE,2.74,4.02,1014.9,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:19:00
4,2022/06/01,12:24 AM,17.83,7.33,50.0,ESE,1.61,2.57,1015.24,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:24:00
5,2022/06/01,12:29 AM,17.89,7.39,50.0,SE,1.77,2.57,1014.9,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:29:00
6,2022/06/01,12:34 AM,17.89,7.22,50.0,SE,1.45,2.41,1015.24,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:34:00
7,2022/06/01,12:39 AM,17.78,7.0,49.0,South,3.54,4.67,1015.24,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:39:00
8,2022/06/01,12:44 AM,17.78,6.72,48.0,SSE,2.41,3.7,1015.24,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:44:00
9,2022/06/01,12:49 AM,17.78,6.72,48.0,SE,2.09,3.06,1015.24,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:49:00
10,2022/06/01,12:54 AM,17.78,6.22,47.0,SE,2.25,3.38,1015.58,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:54:00
11,2022/06/01,12:59 AM,17.67,5.78,46.0,SSE,2.25,3.38,1015.58,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 00:59:00
12,2022/06/01,01:04 AM,17.61,5.44,45.0,SSE,2.41,3.7,1015.58,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 01:04:00
13,2022/06/01,01:09 AM,17.5,4.94,44.0,South,3.06,4.02,1015.58,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 01:09:00
14,2022/06/01,01:14 AM,17.39,4.17,41.0,South,1.77,2.25,1015.58,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 01:14:00
15,2022/06/01,01:19 AM,17.28,3.22,39.0,South,0.48,1.29,1015.58,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 01:19:00
16,2022/06/01,01:24 AM,17.22,2.89,38.0,SW,1.13,1.61,1015.58,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 01:24:00
17,2022/06/01,01:29 AM,17.11,2.44,38.0,SW,4.02,5.15,1015.58,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 01:29:00
18,2022/06/01,01:34 AM,16.89,6.78,51.0,WSW,9.33,12.23,1015.58,0.0,0.0,0.0,0.0,IDRSING3,2022-06-01 01:34:00
19,2022/06/01,01:39 AM,16.28,2.33,39.0,West,10.78,13.84,1015.92,1.78,0.25,0.0,0.0,IDRSING3,2022-06-01 01:39:00
20,2022/06/01,01:44 AM,15.22,-1.44,32.0,West,12.71,15.61,1016.26,4.83,0.76,0.0,0.0,IDRSING3,2022-06-01 01:44:00
21,2022/06/01,01:49 AM,14.56,-4.17,27.0,West,9.65,13.03,1016.59,6.1,1.27,0.0,0.0,IDRSING3,2022-06-01 01:49:00
22,2022/06/01,01:54 AM,14.28,-5.39,25.0,West,5.63,7.72,1016.59,6.1,1.78,0.0,0.0,IDRSING3,2022-06-01 01:54:00
23,2022/06/01,01:59 AM,14.22,-6.11,24.0,NW,4.83,6.44,1016.59,7.87,2.54,0.0,0.0,IDRSING3,2022-06-01 01:59:00
24,2022/06/01,02:04 AM,14.11,-6.61,23.0,NNW,3.86,4.99,1016.59,10.92,3.05,0.0,0.0,IDRSING3,2022-06-01 02:04:00
25,2022/06/01,02:09 AM,14.0,-6.94,23.0,NW,5.47,6.76,1016.59,9.65,3.81,0.0,0.0,IDRSING3,2022-06-01 02:09:00
26,2022/06/01,02:14 AM,13.83,-7.39,22.0,WNW,7.08,9.81,1016.59,9.65,4.06,0.0,0.0,IDRSING3,2022-06-01 02:14:00
27,2022/06/01,02:19 AM,13.78,-7.5,22.0,West,6.76,8.53,1016.59,6.1,4.32,0.0,0.0,IDRSING3,2022-06-01 02:19:00
28,2022/06/01,02:24 AM,13.72,-7.61,22.0,WNW,7.08,9.17,1016.59,3.05,4.57,0.0,0.0,IDRSING3,2022-06-01 02:24:00
29,2022/06/01,02:29 AM,13.72,-7.94,21.0,NW,5.15,6.6,1016.59,3.05,4.83,0.0,0.0,IDRSING3,2022-06-01 02:29:00
30,2022/06/01,02:34 AM,13.72,-8.22,21.0,NW,6.6,8.37,1016.59,3.05,4.83,0.0,0.0,IDRSING3,2022-06-01 02:34:00
31,2022/06/01,02:39 AM,13.72,-8.22,21.0,WNW,4.83,6.11,1016.59,1.78,5.08,0.0,0.0,IDRSING3,2022-06-01 02:39:00
32,2022/06/01,02:44 AM,13.72,-8.22,21.0,NW,5.47,7.08,1016.59,1.78,5.08,0.0,0.0,IDRSING3,2022-06-01 02:44:00
33,2022/06/01,02:49 AM,13.72,-8.22,21.0,NW,5.31,6.76,1016.59,1.78,5.08,0.0,0.0,IDRSING3,2022-06-01 02:49:00
34,2022/06/01,02:54 AM,13.72,-8.22,21.0,WNW,3.38,4.18,1016.59,0.0,5.08,0.0,0.0,IDRSING3,2022-06-01 02:54:00
35,2022/06/01,02:59 AM,13.72,-8.22,21.0,West,3.54,4.67,1016.59,0.0,5.08,0.0,0.0,IDRSING3,2022-06-01 02:59:00
36,2022/06/01,03:04 AM,13.72,-8.22,21.0,WNW,2.57,3.54,1016.59,1.27,5.33,0.0,0.0,IDRSING3,2022-06-01 03:04:00
37,2022/06/01,03:09 AM,13.72,-8.22,21.0,ENE,0.16,0.32,1016.26,1.27,5.33,0.0,0.0,IDRSING3,2022-06-01 03:09:00
38,2022/06/01,03:14 AM,13.78,-8.11,21.0,NNE,1.29,1.93,1016.59,1.27,5.33,0.0,0.0,IDRSING3,2022-06-01 03:14:00
39,2022/06/01,03:19 AM,13.72,-8.22,21.0,West,3.06,4.02,1016.59,0.0,5.33,0.0,0.0,IDRSING3,2022-06-01 03:19:00
40,2022/06/01,03:24 AM,13.72,-8.22,21.0,West,5.79,7.72,1016.93,1.78,5.59,0.0,0.0,IDRSING3,2022-06-01 03:24:00
41,2022/06/01,03:29 AM,13.72,-8.22,21.0,West,6.28,8.04,1016.93,1.78,5.59,0.0,0.0,IDRSING3,2022-06-01 03:29:00
42,2022/06/01,03:34 AM,13.67,-8.22,21.0,WSW,4.18,5.47,1016.93,1.78,5.59,0.0,0.0,IDRSING3,2022-06-01 03:34:00
43,2022/06/01,03:39 AM,13.61,-8.28,21.0,West,2.41,3.38,1016.93,1.27,5.84,0.0,0.0,IDRSING3,2022-06-01 03:39:00
44,2022/06/01,03:44 AM,13.61,-8.28,21.0,NW,1.45,1.93,1016.93,1.27,5.84,0.0,0.0,IDRSING3,2022-06-01 03:44:00
45,2022/06/01,03:49 AM,13.61,-8.28,21.0,West,1.61,2.25,1016.59,1.27,5.84,0.0,0.0,IDRSING3,2022-06-01 03:49:00
46,2022/06/01,03:54 AM,13.61,-8.28,21.0,SSW,0.8,1.45,1016.59,0.0,5.84,0.0,0.0,IDRSING3,2022-06-01 03:54:00
47,2022/06/01,03:59 AM,13.61,-8.89,20.0,SSW,0.32,0.48,1016.59,0.0,5.84,0.0,0.0,IDRSING3,2022-06-01 03:59:00
48,2022/06/01,04:04 AM,13.72,-8.89,20.0,South,1.45,1.77,1016.59,1.78,6.1,0.0,0.0,IDRSING3,2022-06-01 04:04:00
49,2022/06/01,04:09 AM,13.78,-8.78,20.0,SSE,0.16,0.48,1016.59,3.56,6.35,0.0,0.0,IDRSING3,2022-06-01 04:09:00
50,2022/06/01,04:14 AM,13.72,-8.83,20.0,SSE,0.0,0.0,1016.59,3.56,6.35,0.0,0.0,IDRSING3,2022-06-01 04:14:00
51,2022/06/01,04:19 AM,13.72,-8.83,20.0,East,0.0,0.0,1016.59,1.78,6.35,0.0,0.0,IDRSING3,2022-06-01 04:19:00
52,2022/06/01,04:24 AM,13.67,-8.67,20.0,East,0.16,0.48,1016.59,0.0,6.35,0.0,0.0,IDRSING3,2022-06-01 04:24:00
53,2022/06/01,04:29 AM,13.56,-8.33,21.0,SW,0.0,0.0,1016.59,0.0,6.35,0.0,0.0,IDRSING3,2022-06-01 04:29:00
54,2022/06/01,04:34 AM,13.56,-8.67,21.0,SW,0.0,0.0,1016.59,0.0,6.35,0.0,0.0,IDRSING3,2022-06-01 04:34:00
55,2022/06/01,04:39 AM,13.61,-8.67,20.0,SW,0.0,0.0,1016.59,0.0,6.35,0.0,0.0,IDRSING3,2022-06-01 04:39:00
56,2022/06/01,04:44 AM,13.56,-8.33,21.0,SW,0.0,0.0,1016.59,0.0,6.35,0.0,0.0,IDRSING3,2022-06-01 04:44:00
57,2022/06/01,04:49 AM,13.44,-8.44,21.0,SSW,0.0,0.0,1016.59,0.0,6.35,0.0,0.0,IDRSING3,2022-06-01 04:49:00
58,2022/06/01,04:54 AM,13.22,-8.67,21.0,South,0.0,0.0,1016.59,0.0,6.35,0.0,0.9,IDRSING3,2022-06-01 04:54:00
59,2022/06/01,04:59 AM,13.06,-8.33,22.0,SE,0.0,0.0,1016.59,0.0,6.35,0.0,2.1,IDRSING3,2022-06-01 04:59:00
60,2022/06/01,05:04 AM,12.94,-8.28,22.0,SE,0.0,0.0,1016.59,0.0,6.35,0.0,3.4,IDRSING3,2022-06-01 05:04:00
61,2022/06/01,05:09 AM,12.78,-8.44,22.0,ESE,0.0,0.0,1016.59,0.0,6.35,0.0,4.8,IDRSING3,2022-06-01 05:09:00
62,2022/06/01,05:14 AM,12.72,-8.5,22.0,ESE,0.0,0.0,1016.59,0.0,6.35,0.0,6.0,IDRSING3,2022-06-01 05:14:00
63,2022/06/01,05:19 AM,12.67,-8.5,22.0,ESE,0.0,0.0,1016.59,0.0,6.35,0.0,7.7,IDRSING3,2022-06-01 05:19:00
64,2022/06/01,05:24 AM,12.56,-8.56,22.0,ESE,0.0,0.0,1016.59,0.0,6.35,0.0,10.4,IDRSING3,2022-06-01 05:24:00
65,2022/06/01,05:29 AM,12.44,-8.67,22.0,ESE,0.0,0.0,1016.59,0.0,6.35,0.0,13.0,IDRSING3,2022-06-01 05:29:00
66,2022/06/01,05:34 AM,12.28,-8.78,22.0,ESE,0.0,0.0,1016.59,0.0,6.35,0.0,16.0,IDRSING3,2022-06-01 05:34:00
67,2022/06/01,05:39 AM,12.28,-8.78,22.0,ESE,0.0,0.0,1016.59,0.0,6.35,0.0,21.2,IDRSING3,2022-06-01 05:39:00
68,2022/06/01,05:44 AM,12.89,-8.83,21.0,ESE,0.0,0.0,1016.59,0.0,6.35,0.0,25.1,IDRSING3,2022-06-01 05:44:00
69,2022/06/01,05:49 AM,13.44,-8.94,20.0,ESE,0.0,0.0,1016.59,0.0,6.35,0.0,27.7,IDRSING3,2022-06-01 05:49:00
70,2022/06/01,05:54 AM,13.39,-9.0,20.0,South,0.32,0.64,1016.93,0.0,6.35,0.0,31.6,IDRSING3,2022-06-01 05:54:00
71,2022/06/01,05:59 AM,12.89,-8.89,21.0,South,2.09,2.9,1016.93,0.0,6.35,0.0,35.1,IDRSING3,2022-06-01 05:59:00
72,2022/06/01,06:04 AM,12.83,-8.83,21.0,South,2.9,3.7,1016.59,0.0,6.35,0.0,36.8,IDRSING3,2022-06-01 06:04:00
73,2022/06/01,06:09 AM,13.17,-8.67,21.0,SSE,1.77,2.57,1016.93,0.0,6.35,0.0,38.2,IDRSING3,2022-06-01 06:09:00
74,2022/06/01,06:14 AM,13.56,-8.5,21.0,SSE,1.29,2.25,1016.93,0.0,6.35,0.0,38.5,IDRSING3,2022-06-01 06:14:00
75,2022/06/01,06:19 AM,13.83,-8.78,20.0,SE,0.48,1.29,1016.93,0.0,6.35,0.0,42.9,IDRSING3,2022-06-01 06:19:00
76,2022/06/01,06:24 AM,14.06,-9.06,19.0,SE,0.97,1.61,1016.93,0.0,6.35,0.0,50.3,IDRSING3,2022-06-01 06:24:00
77,2022/06/01,06:29 AM,14.17,-9.17,19.0,SE,0.64,1.45,1016.93,0.0,6.35,0.0,55.9,IDRSING3,2022-06-01 06:29:00
78,2022/06/01,06:34 AM,14.39,-9.0,19.0,ESE,0.16,0.64,1016.93,0.0,6.35,0.0,66.3,IDRSING3,2022-06-01 06:34:00
79,2022/06/01,06:39 AM,14.78,-9.39,18.0,ESE,0.0,0.0,1016.93,0.0,6.35,0.0,68.9,IDRSING3,2022-06-01 06:39:00
80,2022/06/01,06:44 AM,15.56,-8.78,18.0,SE,0.32,0.64,1016.93,1.27,6.6,0.0,84.5,IDRSING3,2022-06-01 06:44:00
81,2022/06/01,06:49 AM,15.28,-8.28,19.0,South,1.77,2.74,1016.93,1.27,6.6,0.0,84.5,IDRSING3,2022-06-01 06:49:00
82,2022/06/01,06:54 AM,14.94,-8.78,19.0,SE,1.77,2.57,1016.93,1.27,6.6,0.0,83.2,IDRSING3,2022-06-01 06:54:00
83,2022/06/01,06:59 AM,15.0,-8.44,19.0,South,3.86,5.47,1017.27,0.0,6.6,0.0,91.0,IDRSING3,2022-06-01 06:59:00
84,2022/06/01,07:04 AM,14.83,-8.94,19.0,SSE,2.25,3.06,1017.27,0.0,6.6,1.0,139.6,IDRSING3,2022-06-01 07:04:00
85,2022/06/01,07:09 AM,14.89,-9.0,18.0,SSE,1.93,2.74,1017.27,0.0,6.6,1.0,188.6,IDRSING3,2022-06-01 07:09:00
86,2022/06/01,07:14 AM,15.22,-8.94,18.0,SSE,1.93,2.9,1017.27,0.0,6.6,2.0,208.6,IDRSING3,2022-06-01 07:14:00
87,2022/06/01,07:19 AM,15.28,-8.83,18.0,SSE,1.77,2.41,1017.27,0.0,6.6,2.0,211.1,IDRSING3,2022-06-01 07:19:00
88,2022/06/01,07:24 AM,15.5,-8.78,18.0,SE,0.64,0.97,1017.27,0.0,6.6,2.0,211.1,IDRSING3,2022-06-01 07:24:00
89,2022/06/01,07:29 AM,15.94,-8.0,19.0,SE,0.48,0.8,1017.27,0.0,6.6,2.0,214.2,IDRSING3,2022-06-01 07:29:00
90,2022/06/01,07:34 AM,16.28,-7.72,19.0,SE,0.32,0.97,1017.61,0.0,6.6,2.0,245.9,IDRSING3,2022-06-01 07:34:00
91,2022/06/01,07:39 AM,16.61,-6.44,20.0,SSE,1.93,2.74,1017.27,0.0,6.6,2.0,206.0,IDRSING3,2022-06-01 07:39:00
92,2022/06/01,07:44 AM,16.22,-6.44,20.0,SSE,1.61,2.41,1017.61,0.0,6.6,1.0,173.5,IDRSING3,2022-06-01 07:44:00
93,2022/06/01,07:49 AM,16.44,-5.72,21.0,SSW,2.57,3.7,1017.61,0.0,6.6,1.0,168.7,IDRSING3,2022-06-01 07:49:00
94,2022/06/01,07:54 AM,16.06,-4.06,25.0,SSW,4.02,4.83,1017.61,0.0,6.6,1.0,185.2,IDRSING3,2022-06-01 07:54:00
95,2022/06/01,07:59 AM,15.89,-1.28,31.0,SW,3.86,5.15,1017.61,0.0,6.6,2.0,273.7,IDRSING3,2022-06-01 07:59:00
96,2022/06/01,08:04 AM,16.06,-0.94,31.0,SW,4.02,4.99,1017.61,0.0,6.6,3.0,352.6,IDRSING3,2022-06-01 08:04:00
97,2022/06/01,08:09 AM,16.39,0.22,33.0,West,4.99,6.6,1017.61,0.0,6.6,3.0,368.2,IDRSING3,2022-06-01 08:09:00
98,2022/06/01,08:14 AM,16.61,1.94,37.0,WNW,6.11,7.4,1017.61,0.0,6.6,3.0,386.1,IDRSING3,2022-06-01 08:14:00
99,2022/06/01,08:19 AM,16.83,4.67,45.0,WSW,6.28,8.21,1017.61,0.0,6.6,4.0,429.0,IDRSING3,2022-06-01 08:19:00
100,2022/06/01,08:24 AM,17.11,5.28,46.0,West,5.47,6.92,1017.95,0.0,6.6,4.0,468.1,IDRSING3,2022-06-01 08:24:00
101,2022/06/01,08:29 AM,17.28,6.72,50.0,WSW,4.83,5.95,1017.95,0.0,6.6,4.0,467.2,IDRSING3,2022-06-01 08:29:00
102,2022/06/01,08:34 AM,17.22,6.06,48.0,West,4.99,6.28,1017.95,0.0,6.6,4.0,497.9,IDRSING3,2022-06-01 08:34:00
103,2022/06/01,08:39 AM,17.39,6.78,50.0,WNW,4.18,4.99,1017.95,0.0,6.6,4.0,482.7,IDRSING3,2022-06-01 08:39:00
104,2022/06/01,08:44 AM,17.61,7.5,52.0,West,3.86,5.15,1017.95,0.0,6.6,5.0,585.6,IDRSING3,2022-06-01 08:44:00
105,2022/06/01,08:49 AM,17.89,7.0,49.0,WSW,4.67,6.28,1017.95,0.0,6.6,6.0,624.2,IDRSING3,2022-06-01 08:49:00
106,2022/06/01,08:54 AM,17.89,7.5,51.0,WSW,4.67,6.11,1017.95,0.0,6.6,5.0,599.9,IDRSING3,2022-06-01 08:54:00
107,2022/06/01,08:59 AM,17.72,9.39,58.0,NW,5.63,6.6,1017.95,0.0,6.6,5.0,609.5,IDRSING3,2022-06-01 08:59:00
108,2022/06/01,09:04 AM,18.0,9.44,58.0,WNW,6.11,7.56,1017.95,0.0,6.6,6.0,620.7,IDRSING3,2022-06-01 09:04:00
109,2022/06/01,09:09 AM,18.33,9.39,56.0,West,4.51,5.95,1017.95,0.0,6.6,6.0,641.5,IDRSING3,2022-06-01 09:09:00
110,2022/06/01,09:14 AM,18.72,11.83,65.0,NW,4.34,5.95,1017.95,0.0,6.6,6.0,678.8,IDRSING3,2022-06-01 09:14:00
111,2022/06/01,09:19 AM,18.72,9.11,54.0,SW,5.95,7.72,1017.95,0.0,6.6,6.0,698.8,IDRSING3,2022-06-01 09:19:00
112,2022/06/01,09:24 AM,18.39,8.61,53.0,SW,5.31,6.76,1017.95,0.0,6.6,6.0,669.3,IDRSING3,2022-06-01 09:24:00
113,2022/06/01,09:29 AM,18.17,9.67,58.0,WSW,6.11,8.04,1018.29,0.0,6.6,6.0,696.7,IDRSING3,2022-06-01 09:29:00
114,2022/06/01,09:34 AM,18.67,12.06,66.0,WSW,5.63,7.08,1018.29,0.0,6.6,7.0,775.6,IDRSING3,2022-06-01 09:34:00
115,2022/06/01,09:39 AM,18.67,13.56,72.0,WNW,4.34,5.79,1017.95,0.0,6.6,7.0,740.9,IDRSING3,2022-06-01 09:39:00
116,2022/06/01,09:44 AM,19.0,13.89,72.0,WNW,4.67,5.95,1017.95,0.0,6.6,7.0,760.8,IDRSING3,2022-06-01 09:44:00
117,2022/06/01,09:49 AM,19.28,14.44,73.0,West,4.83,6.11,1018.29,0.0,6.6,7.0,770.8,IDRSING3,2022-06-01 09:49:00
118,2022/06/01,09:54 AM,19.33,15.33,78.0,NW,3.86,5.15,1017.95,0.0,6.6,7.0,795.5,IDRSING3,2022-06-01 09:54:00
119,2022/06/01,09:59 AM,19.39,15.17,77.0,SW,3.38,5.15,1017.95,0.0,6.6,7.0,800.3,IDRSING3,2022-06-01 09:59:00
120,2022/06/01,10:04 AM,19.56,15.94,80.0,NNW,3.38,4.51,1018.29,0.0,6.6,8.0,822.5,IDRSING3,2022-06-01 10:04:00
121,2022/06/01,10:09 AM,19.67,16.17,81.0,NW,2.09,2.74,1017.95,0.0,6.6,8.0,851.5,IDRSING3,2022-06-01 10:09:00
122,2022/06/01,10:14 AM,19.94,15.5,76.0,SW,4.34,5.47,1018.29,0.0,6.6,8.0,876.7,IDRSING3,2022-06-01 10:14:00
123,2022/06/01,10:19 AM,19.67,16.06,80.0,West,2.74,3.54,1018.29,0.0,6.6,8.0,879.2,IDRSING3,2022-06-01 10:19:00
124,2022/06/01,10:24 AM,19.56,16.78,84.0,NW,2.41,3.54,1018.29,0.0,6.6,8.0,882.8,IDRSING3,2022-06-01 10:24:00
125,2022/06/01,10:29 AM,19.83,16.33,81.0,SSW,3.06,4.51,1018.29,0.0,6.6,8.0,908.3,IDRSING3,2022-06-01 10:29:00
126,2022/06/01,10:34 AM,20.28,16.67,80.0,WSW,4.34,5.63,1018.29,0.0,6.6,9.0,936.1,IDRSING3,2022-06-01 10:34:00
127,2022/06/01,10:39 AM,19.94,17.0,83.0,WSW,1.13,2.09,1018.29,0.0,6.6,9.0,947.4,IDRSING3,2022-06-01 10:39:00
128,2022/06/01,10:44 AM,20.89,19.28,91.0,ESE,0.97,1.93,1018.29,0.0,6.6,9.0,973.8,IDRSING3,2022-06-01 10:44:00
129,2022/06/01,10:49 AM,21.56,19.06,86.0,SW,5.31,6.76,1018.29,0.0,6.6,9.0,991.2,IDRSING3,2022-06-01 10:49:00
130,2022/06/01,10:54 AM,20.22,16.89,81.0,WNW,4.02,4.99,1018.29,0.0,6.6,9.0,995.6,IDRSING3,2022-06-01 10:54:00
131,2022/06/01,10:59 AM,20.17,18.5,91.0,,2.09,2.74,1018.29,0.0,6.6,9.0,1014.2,IDRSING3,2022-06-01 10:59:00
132,2022/06/01,11:04 AM,20.33,17.28,83.0,SW,3.7,4.51,1018.29,0.0,6.6,1.0,184.7,IDRSING3,2022-06-01 11:04:00
133,2022/06/01,11:09 AM,19.83,18.78,94.0,SW,2.09,2.57,1018.29,0.0,6.6,9.0,941.4,IDRSING3,2022-06-01 11:09:00
134,2022/06/01,11:14 AM,20.67,19.94,96.0,South,2.09,2.57,1018.29,0.0,6.6,9.0,961.7,IDRSING3,2022-06-01 11:14:00
135,2022/06/01,11:19 AM,21.39,19.44,89.0,SW,2.9,4.18,1018.63,0.0,6.6,9.0,947.0,IDRSING3,2022-06-01 11:19:00
136,2022/06/01,11:24 AM,21.28,20.17,94.0,South,4.51,5.79,1018.63,0.0,6.6,8.0,902.2,IDRSING3,2022-06-01 11:24:00
137,2022/06/01,11:29 AM,21.5,20.22,92.0,SSW,5.15,6.44,1018.29,0.0,6.6,8.0,911.8,IDRSING3,2022-06-01 11:29:00
138,2022/06/01,11:34 AM,21.78,21.0,95.0,SSE,0.8,1.61,1018.29,0.0,6.6,8.0,912.3,IDRSING3,2022-06-01 11:34:00
139,2022/06/01,11:39 AM,23.06,22.83,99.0,East,0.8,1.61,1018.63,0.0,6.6,8.0,916.5,IDRSING3,2022-06-01 11:39:00
140,2022/06/01,11:44 AM,23.17,21.89,93.0,South,6.44,8.37,1018.29,0.0,6.6,8.0,886.7,IDRSING3,2022-06-01 11:44:00
141,2022/06/01,11:49 AM,21.78,20.17,90.0,South,5.31,7.4,1018.29,0.0,6.6,8.0,832.0,IDRSING3,2022-06-01 11:49:00
142,2022/06/01,11:54 AM,22.17,21.56,96.0,South,3.38,4.67,1018.29,0.0,6.6,8.0,836.8,IDRSING3,2022-06-01 11:54:00
143,2022/06/01,11:59 AM,22.17,21.89,99.0,South,1.13,2.09,1018.63,0.0,6.6,8.0,835.4,IDRSING3,2022-06-01 11:59:00
144,2022/06/01,12:04 PM,22.61,22.17,97.0,SSE,2.09,3.38,1018.29,0.0,6.6,7.0,822.0,IDRSING3,2022-06-01 12:04:00
145,2022/06/01,12:09 PM,22.78,22.56,99.0,South,3.38,4.67,1018.29,0.0,6.6,7.0,790.3,IDRSING3,2022-06-01 12:09:00
146,2022/06/01,12:14 PM,22.72,22.22,98.0,SSE,2.9,4.51,1018.29,0.0,6.6,7.0,815.1,IDRSING3,2022-06-01 12:14:00
147,2022/06/01,12:19 PM,22.94,22.72,99.0,SSE,2.25,2.9,1018.29,0.0,6.6,7.0,810.7,IDRSING3,2022-06-01 12:19:00
148,2022/06/01,12:24 PM,23.39,23.17,99.0,SE,0.32,0.97,1018.29,0.0,6.6,7.0,813.8,IDRSING3,2022-06-01 12:24:00
149,2022/06/01,12:29 PM,23.83,23.22,97.0,South,4.34,5.63,1018.29,0.0,6.6,7.0,783.8,IDRSING3,2022-06-01 12:29:00
150,2022/06/01,12:34 PM,23.22,23.0,99.0,SE,1.93,3.38,1018.29,0.0,6.6,7.0,783.4,IDRSING3,2022-06-01 12:34:00
151,2022/06/01,12:44 PM,23.33,22.78,97.0,SSW,5.15,7.24,1018.29,0.0,6.6,8.0,869.3,IDRSING3,2022-06-01 12:44:00
152,2022/06/01,12:49 PM,23.17,22.89,99.0,South,5.31,7.72,1018.29,0.0,6.6,8.0,908.3,IDRSING3,2022-06-01 12:49:00
153,2022/06/01,12:54 PM,22.67,22.39,99.0,South,4.51,5.95,1018.29,0.0,6.6,8.0,866.3,IDRSING3,2022-06-01 12:54:00
154,2022/06/01,12:59 PM,22.22,22.0,99.0,SW,5.63,6.76,1018.29,0.0,6.6,7.0,790.3,IDRSING3,2022-06-01 12:59:00
155,2022/06/01,01:04 PM,22.61,22.39,99.0,South,4.02,5.31,1018.29,0.0,6.6,7.0,777.3,IDRSING3,2022-06-01 13:04:00
156,2022/06/01,01:09 PM,23.0,22.78,99.0,South,2.57,3.38,1018.29,0.0,6.6,7.0,805.1,IDRSING3,2022-06-01 13:09:00
157,2022/06/01,01:14 PM,22.72,22.5,99.0,SSW,3.54,4.18,1018.29,0.0,6.6,7.0,811.2,IDRSING3,2022-06-01 13:14:00
158,2022/06/01,01:19 PM,22.83,22.5,98.0,South,5.15,7.08,1018.29,0.0,6.6,7.0,756.0,IDRSING3,2022-06-01 13:19:00
159,2022/06/01,01:24 PM,23.22,23.06,99.0,South,3.86,5.31,1018.29,0.0,6.6,7.0,756.5,IDRSING3,2022-06-01 13:24:00
160,2022/06/01,01:29 PM,23.94,23.72,99.0,South,4.99,6.92,1018.29,0.0,6.6,7.0,760.4,IDRSING3,2022-06-01 13:29:00
161,2022/06/01,01:34 PM,23.83,23.61,99.0,SSW,4.18,5.63,1017.95,0.0,6.6,7.0,795.5,IDRSING3,2022-06-01 13:34:00
162,2022/06/01,01:39 PM,23.44,23.22,99.0,SSW,5.15,6.6,1018.29,0.0,6.6,8.0,828.6,IDRSING3,2022-06-01 13:39:00
163,2022/06/01,01:44 PM,23.56,23.33,99.0,South,5.95,7.56,1017.95,0.0,6.6,8.0,914.8,IDRSING3,2022-06-01 13:44:00
164,2022/06/01,01:49 PM,23.83,23.61,99.0,SW,4.99,6.6,1017.95,0.0,6.6,9.0,950.9,IDRSING3,2022-06-01 13:49:00
165,2022/06/01,01:54 PM,23.67,23.44,99.0,South,6.44,8.85,1017.95,0.0,6.6,3.0,391.7,IDRSING3,2022-06-01 13:54:00
166,2022/06/01,01:59 PM,23.11,22.89,99.0,SSE,2.09,3.06,1017.95,0.0,6.6,8.0,826.4,IDRSING3,2022-06-01 13:59:00
167,2022/06/01,02:04 PM,23.28,23.06,99.0,South,4.02,5.15,1017.95,0.0,6.6,8.0,887.9,IDRSING3,2022-06-01 14:04:00
168,2022/06/01,02:09 PM,23.28,23.06,99.0,South,3.54,5.31,1017.95,0.0,6.6,8.0,895.4,IDRSING3,2022-06-01 14:09:00
169,2022/06/01,02:14 PM,23.17,22.94,99.0,SSW,2.9,3.86,1017.95,0.0,6.6,2.0,240.8,IDRSING3,2022-06-01 14:14:00
170,2022/06/01,02:19 PM,23.11,22.89,99.0,WSW,1.45,1.93,1017.95,0.0,6.6,8.0,852.0,IDRSING3,2022-06-01 14:19:00
171,2022/06/01,02:24 PM,23.39,23.22,99.0,ENE,1.29,2.09,1017.61,0.0,6.6,3.0,373.0,IDRSING3,2022-06-01 14:24:00
172,2022/06/01,02:29 PM,23.56,23.39,99.0,SE,1.13,1.93,1017.61,0.0,6.6,8.0,918.8,IDRSING3,2022-06-01 14:29:00
