,date,Date,Time,temp,dewpoint,humidity,wind_direction,wind,wind_gust,pressure,hour_rain,total_rain,UV,solar,station
0,2022-02-28 23:04:00+00:00,2022/03/01,12:04 AM,-2.78,-4.78,86.0,WNW,4.34,5.31,1035.9,0.0,0.0,0.0,0.0,IDRSING3
1,2022-02-28 23:09:00+00:00,2022/03/01,12:09 AM,-2.67,-4.56,87.0,NW,4.83,5.95,1035.56,0.0,0.0,0.0,0.0,IDRSING3
2,2022-02-28 23:14:00+00:00,2022/03/01,12:14 AM,-2.5,-4.22,88.0,NW,6.28,7.56,1035.56,0.0,0.0,0.0,0.0,IDRSING3
3,2022-02-28 23:19:00+00:00,2022/03/01,12:19 AM,-2.33,-3.83,90.0,NW,6.28,7.4,1035.56,0.0,0.0,0.0,0.0,IDRSING3
4,2022-02-28 23:24:00+00:00,2022/03/01,12:24 AM,-2.39,-4.0,89.0,NW,5.79,7.56,1035.56,0.0,0.0,0.0,0.0,IDRSING3
5,2022-02-28 23:29:00+00:00,2022/03/01,12:29 AM,-2.56,-4.33,88.0,WNW,4.83,5.79,1035.56,0.0,0.0,0.0,0.0,IDRSING3
6,2022-02-28 23:34:00+00:00,2022/03/01,12:34 AM,-2.56,-4.11,89.0,NW,4.99,6.28,1035.56,0.0,0.0,0.0,0.0,IDRSING3
7,2022-02-28 23:39:00+00:00,2022/03/01,12:39 AM,-2.5,-4.11,89.0,WNW,3.86,4.67,1035.56,0.0,0.0,0.0,0.0,IDRSING3
8,2022-02-28 23:44:00+00:00,2022/03/01,12:44 AM,-2.72,-4.39,88.0,WNW,3.22,4.02,1035.56,0.0,0.0,0.0,0.0,IDRSING3
9,2022-02-28 23:49:00+00:00,2022/03/01,12:49 AM,-2.61,-4.22,89.0,WNW,3.06,3.54,1035.56,0.0,0.0,0.0,0.0,IDRSING3
10,2022-02-28 23:54:00+00:00,2022/03/01,12:54 AM,-2.67,-4.39,88.0,WNW,3.22,4.02,1035.22,0.0,0.0,0.0,0.0,IDRSING3
11,2022-02-28 23:59:00+00:00,2022/03/01,12:59 AM,-2.89,-5.06,85.0,WNW,3.86,4.51,1035.56,0.0,0.0,0.0,0.0,IDRSING3
12,2022-03-01 00:04:00+00:00,2022/03/01,01:04 AM,-3.0,-5.17,85.0,WNW,3.38,4.34,1035.56,0.0,0.0,0.0,0.0,IDRSING3
13,2022-03-01 00:09:00+00:00,2022/03/01,01:09 AM,-3.06,-5.28,85.0,WNW,4.99,6.28,1035.56,0.0,0.0,0.0,0.0,IDRSING3
14,2022-03-01 00:14:00+00:00,2022/03/01,01:14 AM,-3.17,-5.56,84.0,NW,5.31,6.28,1035.56,0.0,0.0,0.0,0.0,IDRSING3
15,2022-03-01 00:19:00+00:00,2022/03/01,01:19 AM,-3.17,-5.33,85.0,WNW,4.83,5.95,1035.56,0.0,0.0,0.0,0.0,IDRSING3
16,2022-03-01 00:24:00+00:00,2022/03/01,01:24 AM,-3.11,-5.39,84.0,WNW,4.83,6.11,1035.56,0.0,0.0,0.0,0.0,IDRSING3
17,2022-03-01 00:29:00+00:00,2022/03/01,01:29 AM,-3.17,-5.39,85.0,WNW,4.99,6.11,1035.56,0.0,0.0,0.0,0.0,IDRSING3
18,2022-03-01 00:34:00+00:00,2022/03/01,01:34 AM,-3.0,-4.94,86.0,NW,4.99,5.95,1035.56,0.0,0.0,0.0,0.0,IDRSING3
19,2022-03-01 00:39:00+00:00,2022/03/01,01:39 AM,-2.78,-4.67,88.0,NW,4.99,5.79,1035.56,0.0,0.0,0.0,0.0,IDRSING3
20,2022-03-01 00:44:00+00:00,2022/03/01,01:44 AM,-2.83,-4.72,87.0,NW,4.99,6.11,1035.56,0.0,0.0,0.0,0.0,IDRSING3
