,date,Date,Time,temp,dewpoint,humidity,wind_direction,wind,wind_gust,pressure,hour_rain,total_rain,UV,solar,station
0,2022-08-31 22:04:00+00:00,2022/09/01,12:04 AM,16.89,11.72,72.0,SW,2.9,4.02,1020.32,1.78,0.0,0.0,0.0,IDRSING3
1,2022-08-31 22:09:00+00:00,2022/09/01,12:09 AM,16.94,12.33,74.0,SW,2.41,3.22,1020.32,1.78,0.0,0.0,0.0,IDRSING3
2,2022-08-31 22:14:00+00:00,2022/09/01,12:14 AM,17.0,12.5,75.0,SSW,3.38,4.18,1019.98,0.0,0.0,0.0,0.0,IDRSING3
3,2022-08-31 22:19:00+00:00,2022/09/01,12:19 AM,16.89,11.89,73.0,SSW,1.93,2.41,1020.32,0.0,0.0,0.0,0.0,IDRSING3
4,2022-08-31 22:24:00+00:00,2022/09/01,12:24 AM,16.78,11.5,71.0,SW,2.74,3.38,1020.32,0.0,0.0,0.0,0.0,IDRSING3
5,2022-08-31 22:29:00+00:00,2022/09/01,12:29 AM,16.78,11.5,71.0,WSW,3.38,4.34,1020.32,0.0,0.0,0.0,0.0,IDRSING3
6,2022-08-31 22:34:00+00:00,2022/09/01,12:34 AM,16.78,11.0,69.0,SW,3.22,4.02,1020.32,0.0,0.0,0.0,0.0,IDRSING3
7,2022-08-31 22:39:00+00:00,2022/09/01,12:39 AM,16.72,11.28,70.0,WSW,2.9,3.54,1019.98,0.0,0.0,0.0,0.0,IDRSING3
8,2022-08-31 22:44:00+00:00,2022/09/01,12:44 AM,16.72,11.11,70.0,SW,3.06,4.18,1019.98,0.0,0.0,0.0,0.0,IDRSING3
9,2022-08-31 22:49:00+00:00,2022/09/01,12:49 AM,16.72,10.94,69.0,SW,2.9,3.7,1019.98,0.0,0.0,0.0,0.0,IDRSING3
10,2022-08-31 22:54:00+00:00,2022/09/01,12:54 AM,16.72,11.83,73.0,SW,3.7,4.18,1019.98,0.0,0.0,0.0,0.0,IDRSING3
