,temp,hour_rain,total_rain,date,humidity,wind_direction,wind,wind_gust,pressure,solar,dewpoint,station
0,3.2,0.0,0.0,2020-02-05 01:47:17,83.0,336.0,15.1,16.6,1000.6,0.0,0.6,IDRSING3
1,3.2,0.0,0.0,2020-02-05 01:51:17,82.0,306.0,16.3,18.3,1000.9,0.0,0.4,IDRSING3
2,3.2,0.0,0.0,2020-02-05 01:55:01,81.0,310.0,14.3,16.6,1000.6,0.0,0.3,IDRSING3
3,3.2,0.0,0.0,2020-02-05 02:00:21,81.0,338.0,16.3,20.1,1000.6,0.0,0.3,IDRSING3
4,3.3,0.0,0.0,2020-02-05 02:08:21,81.0,296.0,18.7,20.1,1000.9,0.0,0.3,IDRSING3
5,3.3,0.0,0.0,2020-02-05 02:10:13,81.0,359.0,24.1,25.6,1000.6,0.0,0.3,IDRSING3
6,3.2,0.0,0.0,2020-02-05 02:15:01,80.0,296.0,11.9,14.8,1000.9,0.0,0.1,IDRSING3
7,3.1,0.0,0.0,2020-02-05 02:20:05,79.0,292.0,16.3,20.1,1000.9,0.0,-0.2,IDRSING3
8,3.1,0.0,0.0,2020-02-05 02:25:09,79.0,331.0,17.2,21.9,1000.9,0.0,-0.2,IDRSING3
9,2.9,0.0,0.0,2020-02-05 02:30:13,76.0,331.0,14.8,18.3,1000.9,0.0,-0.9,IDRSING3
10,2.9,0.0,0.0,2020-02-05 02:35:01,75.0,310.0,12.6,14.8,1000.9,0.0,-1.1,IDRSING3
11,2.8,0.0,0.0,2020-02-05 02:40:05,75.0,292.0,21.9,25.6,1000.9,0.0,-1.2,IDRSING3
12,2.9,0.0,0.0,2020-02-05 02:45:09,75.0,267.0,14.8,16.6,1000.9,0.0,-1.1,IDRSING3
13,2.9,0.0,0.0,2020-02-05 02:50:13,75.0,342.0,20.6,23.8,1000.9,0.0,-1.1,IDRSING3
14,2.9,0.0,0.0,2020-02-05 02:55:01,74.0,301.0,13.7,18.3,1000.9,0.0,-1.3,IDRSING3
15,2.9,0.0,0.0,2020-02-05 03:00:05,74.0,272.0,14.3,18.3,1000.9,0.0,-1.3,IDRSING3
16,2.9,0.0,0.0,2020-02-05 03:05:09,74.0,304.0,27.0,31.4,1000.9,0.0,-1.3,IDRSING3
17,2.9,0.0,0.0,2020-02-05 03:10:13,74.0,317.0,11.1,13.0,1001.2,0.0,-1.3,IDRSING3
18,2.8,0.0,0.0,2020-02-05 03:15:02,72.0,331.0,14.0,16.6,1001.2,0.0,-1.8,IDRSING3
19,2.8,0.0,0.0,2020-02-05 03:20:05,72.0,34.0,18.0,25.6,1001.2,0.0,-1.8,IDRSING3
20,2.8,0.0,0.0,2020-02-05 03:25:09,72.0,349.0,20.9,23.8,1001.2,0.0,-1.8,IDRSING3
21,2.7,0.0,0.0,2020-02-05 03:30:13,70.0,285.0,12.2,14.8,1001.6,0.0,-2.2,IDRSING3
22,2.7,0.0,0.0,2020-02-05 03:35:01,70.0,341.0,16.9,20.1,1001.6,0.0,-2.2,IDRSING3
23,2.6,0.0,0.0,2020-02-05 03:40:05,69.0,330.0,12.2,16.6,1001.6,0.0,-2.5,IDRSING3
24,2.6,0.0,0.0,2020-02-05 03:45:09,70.0,290.0,12.6,16.6,1001.6,0.0,-2.3,IDRSING3
25,2.7,0.0,0.0,2020-02-05 03:50:13,70.0,325.0,11.9,13.0,1001.6,0.0,-2.2,IDRSING3
26,2.7,0.0,0.0,2020-02-05 03:55:01,70.0,311.0,10.5,14.8,1001.9,0.0,-2.2,IDRSING3
27,2.8,0.0,0.0,2020-02-05 04:00:05,72.0,335.0,14.0,16.6,1001.6,0.0,-1.8,IDRSING3
28,2.9,0.0,0.0,2020-02-05 04:05:09,74.0,310.0,14.3,16.6,1001.9,0.0,-1.3,IDRSING3
29,3.0,0.0,0.0,2020-02-05 04:10:13,75.0,322.0,16.3,20.1,1001.9,0.0,-1.0,IDRSING3
30,3.0,0.0,0.0,2020-02-05 04:15:01,75.0,353.0,14.8,16.6,1002.3,0.0,-1.0,IDRSING3
31,3.0,0.0,0.0,2020-02-05 04:20:05,75.0,332.0,11.9,13.0,1002.3,0.0,-1.0,IDRSING3
32,3.0,0.0,0.0,2020-02-05 04:25:09,77.0,303.0,14.3,21.9,1002.3,0.0,-0.6,IDRSING3
33,3.0,0.0,0.0,2020-02-05 04:30:13,77.0,326.0,15.4,16.6,1002.3,0.0,-0.6,IDRSING3
34,3.1,0.0,0.0,2020-02-05 04:35:01,78.0,336.0,17.2,20.1,1002.6,0.0,-0.4,IDRSING3
35,3.2,0.0,0.0,2020-02-05 04:40:05,79.0,302.0,11.1,13.0,1002.6,0.0,-0.1,IDRSING3
36,3.2,0.0,0.0,2020-02-05 04:45:09,78.0,281.0,11.9,14.8,1002.6,0.0,-0.3,IDRSING3
37,3.2,0.0,0.0,2020-02-05 04:50:13,79.0,325.0,14.0,16.6,1002.9,0.0,-0.1,IDRSING3
38,3.3,0.0,0.0,2020-02-05 04:55:01,80.0,308.0,16.3,18.3,1002.9,0.0,0.2,IDRSING3
39,3.3,0.0,0.0,2020-02-05 05:00:05,81.0,315.0,9.3,11.1,1002.9,0.0,0.3,IDRSING3
40,3.3,0.0,0.0,2020-02-05 05:05:09,81.0,311.0,11.9,13.0,1002.9,0.0,0.3,IDRSING3
41,3.3,0.0,0.0,2020-02-05 05:10:13,82.0,322.0,10.5,13.0,1002.9,0.0,0.5,IDRSING3
42,3.3,0.0,0.0,2020-02-05 05:15:01,81.0,331.0,13.4,18.3,1003.3,0.0,0.3,IDRSING3
43,3.3,0.0,0.0,2020-02-05 05:20:05,81.0,311.0,14.3,20.1,1003.3,0.0,0.3,IDRSING3
44,3.4,0.0,0.0,2020-02-05 05:25:09,83.0,7.0,13.7,16.6,1003.3,0.0,0.8,IDRSING3
45,3.3,0.0,0.0,2020-02-05 05:30:13,81.0,301.0,10.1,13.0,1003.3,0.0,0.3,IDRSING3
46,3.3,0.0,0.0,2020-02-05 05:35:01,81.0,298.0,13.0,16.6,1003.6,0.0,0.3,IDRSING3
47,3.2,0.0,0.0,2020-02-05 05:40:05,80.0,337.0,13.0,16.6,1003.6,0.0,0.1,IDRSING3
48,3.1,0.0,0.0,2020-02-05 05:45:09,79.0,322.0,10.1,16.6,1003.6,0.0,-0.2,IDRSING3
49,3.2,0.0,0.0,2020-02-05 05:50:13,80.0,306.0,14.8,16.6,1003.6,0.0,0.1,IDRSING3
50,3.2,0.0,0.0,2020-02-05 05:55:01,81.0,308.0,17.2,23.8,1003.9,0.0,0.3,IDRSING3
51,3.2,0.0,0.0,2020-02-05 06:00:05,81.0,331.0,14.8,16.6,1003.9,0.0,0.3,IDRSING3
52,3.2,0.0,0.0,2020-02-05 06:05:09,81.0,322.0,9.7,13.0,1004.3,0.0,0.3,IDRSING3
53,3.1,0.0,0.0,2020-02-05 06:10:13,80.0,311.0,11.6,14.8,1004.3,0.0,0.0,IDRSING3
54,3.1,0.0,0.0,2020-02-05 06:15:01,81.0,315.0,9.7,11.1,1004.6,0.0,0.2,IDRSING3
55,3.1,0.0,0.0,2020-02-05 06:20:05,82.0,4.0,13.4,16.6,1004.3,0.36,0.3,IDRSING3
56,3.1,0.0,0.0,2020-02-05 06:25:09,82.0,322.0,14.3,18.3,1005.0,2.57,0.3,IDRSING3
57,3.0,0.0,0.0,2020-02-05 06:30:13,81.0,310.0,17.2,23.8,1005.0,6.48,0.1,IDRSING3
58,2.9,0.0,0.0,2020-02-05 06:35:01,81.0,305.0,19.5,21.9,1004.6,9.91,0.0,IDRSING3
59,2.8,0.0,0.0,2020-02-05 06:40:05,80.0,345.0,13.0,18.3,1005.0,12.48,-0.3,IDRSING3
60,2.8,0.0,0.0,2020-02-05 06:45:09,81.0,305.0,20.6,23.8,1005.0,15.53,-0.1,IDRSING3
61,2.8,0.0,0.0,2020-02-05 06:50:13,79.0,304.0,11.1,13.0,1005.0,18.6,-0.5,IDRSING3
62,2.8,0.0,0.0,2020-02-05 06:55:01,80.0,352.0,14.0,16.6,1005.3,21.65,-0.3,IDRSING3
63,2.9,0.0,0.0,2020-02-05 07:00:05,80.0,335.0,10.8,13.0,1005.3,24.71,-0.2,IDRSING3
64,2.9,0.0,0.0,2020-02-05 07:05:09,81.0,359.0,12.2,20.1,1005.6,24.22,0.0,IDRSING3
65,3.0,0.0,0.0,2020-02-05 07:10:13,82.0,336.0,18.0,20.1,1005.6,25.94,0.2,IDRSING3
66,3.0,0.0,0.0,2020-02-05 07:15:01,82.0,308.0,15.4,21.9,1005.6,25.56,0.2,IDRSING3
67,3.1,0.0,0.0,2020-02-05 07:20:05,83.0,310.0,15.8,20.1,1006.0,23.85,0.5,IDRSING3
68,3.1,0.0,0.0,2020-02-05 07:25:09,82.0,330.0,12.2,14.8,1005.6,39.02,0.3,IDRSING3
